cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
41,55.54072436387164,0.025657401410385344,-47.230934226948115,48.0,47.0,49.0,365.4930745923951,656.6280495126326,732.7278805333231,3.1308488154096885,5.62473900025075,6.276617469000709,2.4366204972826337,4.3775203300842165,4.884852536888821,6.015318257157606,6.7655062192795805,5.6805251040690115,2341189.596004572,818200.4380997131,2274732.8857566686,6.6144736922134655,0.8211662993971587,5.892150829962458,106.06549320650687,,148.83493311708108,213.63614194739895,146.69261326334973,275.4918675329331
42,55.53589587486605,0.02237922917265835,-47.22953839982927,43.0,36.0,50.0,210.96471546022053,585.6052840252739,595.8378829845046,1.8071440347494248,5.01635116296765,5.104004589413002,1.4064314364014705,3.9040352268351604,3.9722525532300312,4.999923275416667,4.825859688162411,5.2733081274571,1099518.362063179,1651991.9859981823,2183681.5514784493,3.2647037206640914,2.3898163969080737,5.832232762391736,76.9130701728486,111.84329821682384,157.54771367395512,192.88955452521964,222.43399882563014,284.791912500838
43,55.53449150060544,0.021425451705883832,-47.22983264058643,42.0,36.0,50.0,210.96471546022053,388.7831150837727,753.2531954540179,1.8071440347494248,3.3303535413599468,6.452439289912188,1.4064314364014705,2.5918874338918174,5.0216879696934535,5.188701109648253,4.825859688162411,5.2733081274571,830614.31021624,1651991.9859981823,2183681.5514784493,15.403552307410457,2.3898163969080737,5.832232762391736,,111.84329821682384,157.54771367395512,252.41090920330842,222.43399882563014,284.791912500838
44,55.469522264447896,-0.022698260365484488,-47.21638700933456,51.0,35.0,34.0,441.71972547333434,461.60768416942886,601.2721802484745,3.7838136352749867,3.9541758014912,5.150555302228719,2.9447981698222288,3.0773845611295267,4.0084812016564975,6.220243647283203,6.084580308123207,6.449948966887862,4729570.227169917,3680477.7922040825,1490506.7941665102,4.277517695652197,5.383810656027804,3.3536504166964853,116.12550710105825,84.12513235070881,34.485307315972534,225.31868304600388,188.601864768064,193.5875016441303
45,55.50157516292978,-0.0009268261894020836,-47.22200923346057,37.0,5.0,18.0,158.7059394991023,291.74017040404584,377.5335131381889,1.359490335715338,2.4990743475387682,3.2339883695589764,1.058039596660682,1.9449344693603057,2.516890087587926,0.7234470674890808,0.45835528775146833,0.42519891641016544,3933758.316982984,4676485.357105199,17125934.813108828,10.543235994326674,12.560545123310593,18.211295007499828,117.35114066329146,97.03449285116145,109.9230008308338,233.6664841051272,199.3364014218191,216.57933962634976
46,55.474654467672785,-0.0192117393444782,-47.21795277911264,53.0,40.0,38.0,380.36283890218806,481.7226103781781,582.5355804638774,3.258224646064362,4.126482193241436,4.990055787139872,2.5357522593479205,3.2114840691878537,3.883570536425849,5.195003367841712,5.311736801905835,5.728908804356304,1909315.4171278926,8265031.227274109,5647011.694460285,2.8393502506835517,8.48919937307554,7.28595178195407,146.23639166202716,192.0575145738658,96.8907879410891,287.98150515940796,335.8510033352666,216.21098749355048
47,55.545287407718035,0.02875579066088184,-47.23116117932168,41.0,48.0,55.0,656.6280495126326,689.029058261182,722.7316746650263,5.62473900025075,5.902289156219107,6.1909890084990975,4.3775203300842165,4.593527055074547,4.818211164433508,6.045711903581522,6.015318257157606,6.733468331931937,2578004.093051916,2341189.596004572,3012268.276287841,5.861817295952315,6.6144736922134655,5.585670144968654,122.76217397035242,106.06549320650687,101.35944570555236,237.0439890933959,213.63614194739895,239.1259759984781
48,55.54138203128274,0.02610480992489625,-47.22926385890873,41.0,49.0,64.0,365.4930745923951,421.42204196814725,610.4821756127767,3.1308488154096885,3.6099417269532017,5.229449007966953,2.4366204972826337,2.809480279787649,4.069881170751845,6.045711903581522,5.6805251040690115,6.246652071167326,2578004.093051916,2274732.8857566686,1076769.809483415,5.861817295952315,5.892150829962458,3.8454351783783247,122.76217397035242,148.83493311708108,110.45829567611915,237.0439890933959,275.4918675329331,217.7839870259623
49,55.54000719861846,0.025172044057054845,-47.22750163149662,50.0,48.0,64.0,358.3866652931995,421.42204196814725,560.1186952226291,3.06997463014362,3.6099417269532017,4.79803059300724,2.3892444352879965,2.809480279787649,3.734124634817527,5.2733081274571,6.015318257157606,6.246652071167326,2183681.5514784493,2341189.596004572,1076769.809483415,5.832232762391736,6.6144736922134655,3.8454351783783247,157.54771367395512,106.06549320650687,110.45829567611915,284.791912500838,213.63614194739895,217.7839870259623
50,55.537631901271574,0.02355923831947889,-47.22697817295306,49.0,61.0,42.0,358.3866652931995,505.7506018379568,595.8378829845046,3.06997463014362,4.3323082781335165,5.104004589413002,2.3892444352879965,3.3716706789197115,3.9722525532300312,5.6805251040690115,5.242045032004649,5.188701109648253,2274732.8857566686,915944.3998230036,830614.31021624,5.892150829962458,6.961930894665709,15.403552307410457,148.83493311708108,157.9422523178038,,275.4918675329331,285.397936939055,252.41090920330842
51,55.46984009429881,-0.02248326171806516,-47.214308198772876,44.0,54.0,56.0,441.71972547333434,692.4035181494452,748.2047452912566,3.7838136352749867,5.931195104042055,6.409193780460704,2.9447981698222288,4.616023454329634,4.988031635275044,6.132355134259434,6.6333911504884755,6.893956903028913,5036424.576968616,1681630.4567929383,877022.8501541349,6.549747615459667,4.1050014550234355,3.6861974772771595,162.2784400886758,59.88661616392351,,290.271647782619,155.84141099857294,151.43727300097584
52,55.53272507643732,0.020228692809722768,-47.22263216056757,75.0,70.0,61.0,238.85846597866544,483.2778708926748,889.8078565957608,2.0460845833915577,4.139804704331135,7.622179645597688,1.5923897731911032,3.221852472617832,5.932052377305071,4.507544865498273,4.820062356550795,5.242045032004649,1697327.1884709129,1688817.8691859453,915944.3998230036,9.570697301979875,3.7446014782512744,6.961930894665709,105.59820736871738,116.77416395506154,157.9422523178038,219.4704144410343,242.866514265467,285.397936939055
