cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
364,169.56954874953595,-0.0003655646879449689,-32.822000103326076,381.0,366.0,367.0,142.06304339629,163.2552917742032,178.11968877377086,4.366490070380527,5.017861038501095,5.4747373685382525,2.254968942798254,2.591353837685765,2.827296647202712,206988.42121486968,457665.8561397086,49216.49609204769,3.611804879045311,3.1400132839687918,,58.09723394088412,51.8264268183319,47.458968332438864,,,
365,169.5812528915778,0.009470130152129632,-32.821820687212075,343.0,385.0,392.0,143.85334895520953,143.91351847790037,154.40189059023183,4.421517410771668,4.42336679831883,4.745740383933197,2.2833864913525317,2.284341563141276,2.4508236601624103,1359200.0599998187,162036.0331436079,1727850.4778078257,3.5906853512377235,,5.149153273693988,76.01105246851203,65.0366553101946,86.45382354154174,25.15041930881902,,36.675238941499465
366,169.57101675095802,0.0008680875650705582,-32.82151690655194,381.0,373.0,386.0,81.21427595179784,99.26784094891316,124.81460549571491,2.4962250634560896,3.051124567298003,3.8363371817623233,1.2891154912983784,1.5756800150621135,1.9811842142176967,206988.42121486968,327621.62014423404,1852900.4324064797,3.611804879045311,2.5638765348475574,3.5559911161581432,58.09723394088412,52.26998623346024,80.43149271224571,,,37.691439744404995
367,169.5698687787769,-9.662692730752244e-05,-32.82057980196529,381.0,382.0,366.0,85.13131518192019,139.69820827801578,165.72271082090882,2.61662029429673,4.293803826195072,5.093700331461007,1.3512907171733364,2.217431877428822,2.630519219379505,206988.42121486968,143489.12559445415,457665.8561397086,3.611804879045311,2.806613083520782,3.1400132839687918,58.09723394088412,56.59238403796781,51.8264268183319,,,
368,169.56232995099572,-0.006430681933042048,-32.839421905700675,318.0,429.0,442.0,683.2202728420957,961.5893060436356,996.8429843477876,20.99965244955181,29.555682155217628,30.639249229238853,10.844766235588825,15.263322318152944,15.822904513456946,1061917.8027388891,1265048.8076559978,2232869.607166436,2.7063165514566654,2.522012629459559,2.990036244058885,69.07644222871467,82.3157493088905,95.2842812538282,28.635188938045406,24.969091660194874,41.554017633867566
369,169.58885951191255,0.01586108260165122,-32.82937343417992,349.0,359.0,388.0,64.44977934683885,71.26739652508931,157.45375125478213,1.9809467320164216,2.1904949508972784,4.839543240533776,1.0230123705847436,1.1312285162712592,2.4992658929330496,208740.7281651233,725012.9456890062,404251.6607800779,1.4460663419164368,3.5292804021565978,3.383525562613501,44.4037354347619,57.71611384540477,43.72094218755423,,12.70811466033476,
370,169.5681390068864,-0.001550146154041153,-32.82817706664017,350.0,339.0,414.0,112.05323817200892,166.78535533449164,186.50724428042614,3.4441001694381463,5.126362075190939,5.732539657993728,1.7786228281271257,2.6473865926109785,2.960432448895653,1038974.248326648,1083697.9165967891,1335274.214010481,5.372911938384432,3.5218822214897783,6.04830176062124,74.41707840373643,64.19106297865491,84.80217829749088,33.219949922330656,,41.47712074233953
371,169.56316836214884,-0.005727007515067685,-32.8277413882187,351.0,398.0,390.0,42.562128963509004,105.0416534333146,197.08701508218388,1.308201690252336,3.2285901085017783,6.057722499698096,0.6755893486271272,1.6673278322748348,3.1283653187648235,197555.66716042525,1762757.3630743325,1190283.1921514235,4.633034435116557,5.04883790827238,3.5291440365532902,46.510166895358736,79.50573452623324,63.46552307967016,,36.59293022731337,19.458328000982085
372,169.57456521218091,0.0038499784008857283,-32.82394121579276,332.0,378.0,404.0,149.36221808176882,153.6746402823751,204.92028623587794,4.590839577642655,4.723387411815886,6.298488147775832,2.3708288584407744,2.4392800044821445,3.2527029561250465,3352805.668603467,2832704.5270529636,322326.3199684214,6.342126173550242,5.403414646148187,,94.19411927891515,92.10271309244274,84.1179604767954,48.113934885329904,45.273922374166574,37.41573753549184
373,169.57175368515334,0.0014873885048519724,-32.82100166021544,354.0,366.0,393.0,73.19110610797112,99.26784094891316,109.38141280391608,2.249622635276934,3.051124567298003,3.3619781857000954,1.1617635890154143,1.5756800150621135,1.7362129016494616,890415.1097845511,457665.8561397086,1434482.0110272625,5.575913215071914,3.1400132839687918,2.8021815652313333,71.07534254552701,51.8264268183319,78.16022379026894,,,35.64332547238201
374,169.58670221426252,0.01404829382393709,-32.82959954489565,360.0,349.0,344.0,107.41919627432188,162.57082756497033,183.54620452738703,3.3016669408641754,4.99682315206916,5.641528298736973,1.705066607528919,2.5804893264281,2.913431817895032,700910.5778256392,208740.7281651233,2017885.5671740824,3.4703599730508548,1.4460663419164368,4.329430525417761,61.56776137443112,44.4037354347619,84.75006245367001,15.083768257822811,,40.277687253745974
375,169.56702964672002,-0.002482302142914055,-32.82958910452344,432.0,387.0,425.0,31.069602351477155,68.36716759031128,91.96696291282007,0.9549641265952168,2.101352690230565,2.8267227053673705,0.4931682912932882,1.0851931363541474,1.459793062108255,539991.5704066699,974016.520923802,430660.4210438006,5.1476144115046205,4.849255689723563,5.813808116107117,45.536765093137085,66.66900158370085,59.355111561801145,,,10.58693699663719
376,169.5711118567904,0.0009479459174400855,-32.82761472970949,391.0,400.0,421.0,37.21719181821032,81.49511959647089,183.62642723274845,1.1439181833401908,2.504857153523128,5.6439940466049965,0.5907490764795289,1.2935733269281091,2.91470519417061,729106.090841084,456362.8399510666,3797933.397605535,4.446382269515086,4.659659420829533,3.7120558029335298,69.06306204052959,58.27775726629902,104.74812501738552,,16.961672624619546,55.50370487037571
377,169.57594575096962,0.0050100000836642115,-32.82572339157185,378.0,416.0,415.0,111.81480942031887,121.40452522643015,142.79040561351513,3.436771755574425,3.731523985599152,4.3888464821759845,1.7748382447669662,1.9270559559750813,2.2665143748177004,2832704.5270529636,3986548.4593434464,7118064.213763253,5.403414646148187,5.420955503344923,6.802032265505461,92.10271309244274,69.40926237511609,60.955073509358655,45.273922374166574,25.711413550746883,19.195573174131844
378,169.5751963555468,0.004380297861174406,-32.8250700004364,377.0,372.0,384.0,111.81480942031887,153.6746402823751,154.61397130678836,3.436771755574425,4.723387411815886,4.752258957102011,1.7748382447669662,2.4392800044821445,2.454190020742673,8356328.083279612,291145.5017156835,2495720.6596769574,6.717623662112852,1.7819781545081088,5.895423119945893,78.86685770026573,73.51735410987489,81.1558458687838,36.50687945123122,27.361364893514317,38.143664012307184
379,169.5679918276254,-0.0016739229896258882,-32.82276007994625,327.0,408.0,364.0,145.41029433676383,169.90030458177608,186.4402475148325,4.4693721264398185,5.2221040403976495,5.7304804263686755,2.3080999101073623,2.6968302314567643,2.959369008171944,329454.3743552661,769824.0074201645,3015098.3326826133,0.3488462671870051,1.283724767797947,3.6923173292030067,60.608975653411974,110.69393904802574,93.8597469675982,14.95625228466146,60.53054032443307,46.0422893137775
380,169.57897283402417,0.007554062681143431,-32.82179440704381,341.0,392.0,353.0,129.59314873165837,170.00046293696462,184.3517741034233,3.98321184453036,5.225182536063663,5.66628851413621,2.05703410685172,2.698420046618486,2.9262186365622767,4417302.059338736,1727850.4778078257,1826638.0261825698,4.839771033421634,5.149153273693988,5.537869337662507,83.57424607777571,86.45382354154174,112.02120648242825,38.50672541363528,36.675238941499465,60.7488850429339
381,169.57040800699897,0.0003565232659669357,-32.82110131928382,366.0,367.0,373.0,81.21427595179784,85.13131518192019,139.88554103876885,2.4962250634560896,2.61662029429673,4.2995617391619465,1.2891154912983784,1.3512907171733364,2.220405413313791,457665.8561397086,49216.49609204769,327621.62014423404,3.1400132839687918,,2.5638765348475574,51.8264268183319,47.458968332438864,52.26998623346024,,,
382,169.57069477552278,0.000597523618965627,-32.81968342392293,356.0,367.0,381.0,110.00990811085308,139.69820827801578,177.2191756762786,3.3812957960469734,4.293803826195072,5.447058942084451,1.7461890176325885,2.217431877428822,2.8130027885123594,760493.6610076769,49216.49609204769,206988.42121486968,4.168232990993902,,3.611804879045311,84.01705421708392,47.458968332438864,58.09723394088412,34.672897485199464,,
383,169.56938561906452,-0.0005026865689427597,-32.81602701480623,358.0,329.0,357.0,71.74425746476928,83.17193636291938,134.78636592334595,2.20515188424381,2.5563962701399703,4.142832043835662,1.1387977375360203,1.3201894660780853,2.139466125767396,544630.7751521919,528970.8295899149,591522.5594626028,3.5185440028405965,3.897466277185083,0.9503527631995832,58.86791808852727,66.95171420350663,85.05902311316909,15.453408621856607,26.632931388992187,41.1020167531422
384,169.57662103997475,0.005577525797902762,-32.824694352380114,406.0,377.0,378.0,114.96680133655757,144.80382033604099,154.61397130678836,3.5336522747801355,4.4507313692183015,4.752258957102011,1.8248698624850408,2.2984733386673173,2.454190020742673,1265586.9861400593,8356328.083279612,2832704.5270529636,4.193972495943681,6.717623662112852,5.403414646148187,64.39337187531665,78.86685770026573,92.10271309244274,,36.50687945123122,45.273922374166574
385,169.58202303421362,0.010117216660315757,-32.82279298170036,409.0,365.0,392.0,76.97890221678334,143.91351847790037,188.87248664989644,2.366045412815336,4.42336679831883,5.805238419567669,1.2218873367743388,2.284341563141276,2.9979759785697855,279425.3899315355,1275206.0423181364,1727850.4778078257,2.7100849217465095,3.7025159490127115,5.149153273693988,76.83507108084606,76.70070343553833,86.45382354154174,,,36.675238941499465
386,169.5712308791049,0.0010480212000203411,-32.82251373629878,366.0,340.0,417.0,124.81460549571491,131.46845894606415,143.6489374381744,3.8363371817623233,4.040851912167402,4.415234560298618,1.9811842142176967,2.086800935651812,2.280141864098006,457665.8561397086,504983.6985718965,1461481.9129497781,3.1400132839687918,4.985875928651448,3.549288074737885,51.8264268183319,53.51055037201714,99.3946123764894,,,51.74985189017379
387,169.56767827036444,-0.0019372700308202453,-32.82969295174835,432.0,375.0,425.0,66.34669004460574,68.36716759031128,86.81654077927648,2.0392507182480304,2.101352690230565,2.668417867129804,1.0531220642000911,1.0851931363541474,1.3780403298297854,539991.5704066699,287956.05385220674,430660.4210438006,5.1476144115046205,3.1430644151901768,5.813808116107117,45.536765093137085,83.87300004563002,59.355111561801145,,40.99810315727867,10.58693699663719
388,169.5903611725629,0.01712287228796088,-32.82957522678653,359.0,369.0,349.0,90.71255895703743,157.45375125478213,221.77281258916625,2.7881669889317338,4.839543240533776,6.816472186574633,1.4398818882069435,2.4992658929330496,3.52020337443121,725012.9456890062,188235.5846795252,208740.7281651233,3.5292804021565978,2.7144305550198573,1.4460663419164368,57.71611384540477,37.56043975567452,44.4037354347619,12.70811466033476,,
389,169.57117368780882,0.0009998834179701882,-32.829341294801885,436.0,427.0,400.0,87.27852048086876,116.41492695284524,170.9049031512124,2.682617406513828,3.57816227522089,5.25298166749399,1.3853733409661708,1.847855983378496,2.712776240495435,1818769.384094422,3556584.040293673,456362.8399510666,6.69855666472318,9.127110074430504,4.659659420829533,76.61741341421619,74.12418606043846,58.27775726629902,33.143022934765895,32.61021127945178,16.961672624619546
390,169.56450120498997,-0.004606954816412673,-32.82888322202645,398.0,399.0,419.0,114.82163050676495,117.42202264241571,134.07968719013758,3.5291902629039704,3.609116654511257,4.121111365482348,1.8225655635994435,1.8638416292446944,2.1282490030180568,1762757.3630743325,1439986.0018844234,1045456.2431306492,5.04883790827238,4.193306341215687,2.885585371844535,79.50573452623324,83.72183778911251,69.9389108968393,36.59293022731337,39.99573502834381,
391,169.57124614956757,0.0010607962123000778,-32.827334565930016,376.0,400.0,421.0,37.21719181821032,99.1408161359438,175.52710649502373,1.1439181833401908,3.0472202965512802,5.395051022912001,0.5907490764795289,1.5736637481895843,2.7861445475400592,175509.68160789454,456362.8399510666,3797933.397605535,,4.659659420829533,3.7120558029335298,42.16643290578034,58.27775726629902,104.74812501738552,,16.961672624619546,55.50370487037571
392,169.580201738106,0.00858669667040529,-32.82270933512684,423.0,365.0,380.0,86.33681220981302,154.40189059023183,170.00046293696462,2.6536727934993816,4.745740383933197,5.225182536063663,1.370425590631953,2.4508236601624103,2.698420046618486,594747.6313147701,1275206.0423181364,3782234.3704788075,4.377450063555998,3.7025159490127115,5.3966131428141555,60.92155376762097,76.70070343553833,93.87598177456015,,,46.35071719367196
393,169.57229837232978,0.001945109515719105,-32.8217622425618,340.0,424.0,373.0,12.732015108361564,100.23303936822359,109.38141280391608,0.3913348342926424,3.0807911801841525,3.3619781857000954,0.20209547791050106,1.5910006248924382,1.7362129016494616,504983.6985718965,240868.2878628275,327621.62014423404,4.985875928651448,3.673829571436574,2.5638765348475574,53.51055037201714,84.60216814648544,52.26998623346024,,39.699821818508575,
394,169.59944660403892,0.024755729201860508,-32.83499792215602,395.0,410.0,443.0,929.8925232702867,1023.4367265812332,1048.0345833694503,28.581440832956535,31.45664204738844,32.21268876334382,14.760198782068045,16.24502740605132,16.635469577292863,988062.3424520609,1432993.1962227512,472466.0945664648,2.3595529506514943,2.0915074999752643,2.8270299703000075,69.73262402614691,69.58889758403792,77.30319992809432,,22.355218124722832,21.072581230539146
395,169.5908569093415,0.017538798073517037,-32.83279181503073,437.0,443.0,410.0,274.0874057280186,306.50334082476377,317.31056271733496,8.424428386974895,9.420773779401804,9.752947622465786,4.350593741714581,4.8651323940438695,5.036675598687856,440885.98346672097,472466.0945664648,1432993.1962227512,,2.8270299703000075,2.0915074999752643,70.68965875888442,77.30319992809432,69.58889758403792,26.651453189311066,21.072581230539146,22.355218124722832
396,169.58225323622386,0.01031005184698443,-32.82809360912793,397.0,420.0,426.0,136.14476181258354,218.09366316980282,254.8078703289508,4.184584085888257,6.703388804556107,7.831847108487531,2.161027965279104,3.4618041772984567,4.044569370300806,1473528.7047571538,964938.8753766888,58477.180996125666,2.0889846697770107,4.8542431117633615,3.8087604638885666,102.26823774283241,74.86846267195129,42.075180771587995,53.618029741288325,33.58761216824917,
397,169.58355723974432,0.011405825354730935,-32.82795197097233,396.0,422.0,420.0,136.14476181258354,153.07450422416608,155.88563913206082,4.184584085888257,4.7049414593964585,4.791345300735978,2.161027965279104,2.4297540353042235,2.4743752243184254,872343.0598710406,425893.6197948574,964938.8753766888,3.887730135850717,7.3426931203790575,4.8542431117633615,97.21420229914044,74.82814123621316,74.86846267195129,50.9568821155702,32.2306379401645,33.58761216824917
398,169.56413343447898,-0.004916038617922978,-32.82800413490257,371.0,390.0,351.0,105.0416534333146,114.82163050676495,145.30411031647947,3.2285901085017783,3.5291902629039704,4.466108424219169,1.6673278322748348,1.8225655635994435,2.306414449467928,1049297.763677693,1190283.1921514235,197555.66716042525,6.2666982816156205,3.5291440365532902,4.633034435116557,73.8526167377205,63.46552307967016,46.510166895358736,32.50208031324529,19.458328000982085,
399,169.5656225193101,-0.0036647276551792,-32.82874070637177,390.0,321.0,350.0,117.42202264241571,119.54235051049251,164.32732389314057,3.609116654511257,3.674287654375605,5.050811322336781,1.8638416292446944,1.8974976271506752,2.6083702205260413,1190283.1921514235,1149239.7391172154,1038974.248326648,3.5291440365532902,6.5139871529664095,5.372911938384432,63.46552307967016,69.15485248892298,74.41707840373643,19.458328000982085,21.212452698550983,33.219949922330656
400,169.57172158898032,0.0014603003044546172,-32.828032956228995,376.0,391.0,421.0,81.49511959647089,99.1408161359438,126.58202566394571,2.504857153523128,3.0472202965512802,3.8906611102821578,1.2935733269281091,1.5736637481895843,2.009238502602313,175509.68160789454,729106.090841084,3797933.397605535,,4.446382269515086,3.7120558029335298,42.16643290578034,69.06306204052959,104.74812501738552,,,55.50370487037571
401,169.58443671861724,0.012145080221519392,-32.826293366477266,422.0,405.0,397.0,127.72771086039377,173.19415122742132,223.75475315771675,3.925875216037426,5.323344646875754,6.877389675076685,2.027423981911012,2.7491135115463705,3.5516627485351866,425893.6197948574,1864518.994296237,1473528.7047571538,7.3426931203790575,3.6956003989507273,2.0889846697770107,74.82814123621316,72.84699807822273,102.26823774283241,32.2306379401645,25.31598718696001,53.618029741288325
402,169.57272951807056,0.002307311002619286,-32.826246547051724,404.0,403.0,421.0,137.48857464901013,151.93832367546344,180.89916728287872,4.225887899085742,4.670019491195128,5.560168209809195,2.1823583277620657,2.4117194234200547,2.8714153536964875,322326.3199684214,2561189.5006378777,3797933.397605535,,4.727616889897021,3.7120558029335298,84.1179604767954,80.29511120799862,104.74812501738552,37.41573753549184,28.22483725036957,55.50370487037571
403,169.57142579294862,0.0012117745606713872,-32.82568064577009,402.0,391.0,404.0,151.93832367546344,204.6438000929052,222.9607045792877,4.670019491195128,6.2899899911192785,6.852983572333707,2.4117194234200547,3.248314287188971,3.5390588028458363,2472124.9577392167,729106.090841084,322326.3199684214,5.659619623159385,4.446382269515086,,92.05157004111331,69.06306204052959,84.1179604767954,46.767192461848744,,37.41573753549184
404,169.5735464490828,0.0029938227841271874,-32.825366944401885,402.0,378.0,372.0,137.48857464901013,174.71608937000008,204.92028623587794,4.225887899085742,5.370123370099118,6.298488147775832,2.1823583277620657,2.773271259841271,3.2527029561250465,2472124.9577392167,2832704.5270529636,291145.5017156835,5.659619623159385,5.403414646148187,1.7819781545081088,92.05157004111331,92.10271309244274,73.51735410987489,46.767192461848744,45.273922374166574,27.361364893514317
405,169.58357158484347,0.011418247466682012,-32.825090316545094,407.0,401.0,409.0,123.11202242171021,173.19415122742132,265.89608998454366,3.7840061045946944,5.323344646875754,8.172657778643913,1.954159086058892,2.7491135115463705,4.22057285689752,1791095.7801996802,775078.4677808409,279425.3899315355,4.719821413763079,2.7256762762439912,2.7100849217465095,66.15779835405915,70.81039121850176,76.83507108084606,25.165333777261896,,
406,169.57770239365885,0.0064862075775623355,-32.82490606316988,384.0,416.0,363.0,114.96680133655757,164.635252127502,180.67331936672923,3.5336522747801355,5.060275892048824,5.553226484081613,1.8248698624850408,2.61325797027781,2.8678304661385594,2495720.6596769574,3986548.4593434464,2226681.577832108,5.895423119945893,5.420955503344923,4.613558532583749,81.1558458687838,69.40926237511609,71.63107573399193,38.143664012307184,25.711413550746883,28.498056280370463
407,169.582759232541,0.010735692210536664,-32.8243606847644,405.0,409.0,385.0,123.11202242171021,160.1290657327335,207.661937427537,3.7840061045946944,4.921772466543902,6.3827563178686795,1.954159086058892,2.541731202106881,3.296221229008524,1864518.994296237,279425.3899315355,162036.0331436079,3.6956003989507273,2.7100849217465095,,72.84699807822273,76.83507108084606,65.0366553101946,25.31598718696001,,
408,169.5691259807399,-0.0007208278030851242,-32.82375647028838,379.0,364.0,417.0,169.90030458177608,220.8028657316566,242.10173712519048,5.2221040403976495,6.786659624342681,7.4413077877693,2.6968302314567643,3.5048073925659784,3.8428847162728648,905713.5861035398,3015098.3326826133,1461481.9129497781,2.6383596958510505,3.6923173292030067,3.549288074737885,90.63365363134412,93.8597469675982,99.3946123764894,43.21269893151079,46.0422893137775,51.74985189017379
409,169.58269385344838,0.010680907916668227,-32.82306230467319,385.0,407.0,365.0,76.97890221678334,160.1290657327335,213.6937724739298,2.366045412815336,4.921772466543902,6.568152513857362,1.2218873367743388,2.541731202106881,3.3919646424433303,162036.0331436079,1791095.7801996802,1275206.0423181364,,4.719821413763079,3.7025159490127115,65.0366553101946,66.15779835405915,76.70070343553833,,25.165333777261896,
410,169.58956277860588,0.016450963932322298,-32.83512591279023,443.0,437.0,395.0,35.41258361406115,156.52504066947074,317.31056271733496,1.0884512327810394,4.810998128081781,9.752947622465786,0.5621045018104944,2.484524455070964,5.036675598687856,472466.0945664648,440885.98346672097,988062.3424520609,2.8270299703000075,,2.3595529506514943,77.30319992809432,70.68965875888442,69.73262402614691,21.072581230539146,26.651453189311066,
411,169.56526711304812,-0.003963282446081132,-32.8307848703207,413.0,419.0,430.0,125.01015618630684,125.353335839615,135.25024919457059,3.842347683355928,3.85289575069774,4.157090091876824,1.9842881934334409,1.9897354895176984,2.1468293522947715,1407385.0036408738,1045456.2431306492,641628.1874984867,3.187111689846412,2.885585371844535,4.689150382182735,71.08244985580943,69.9389108968393,61.162122012191006,30.447601014442803,,17.905538712150676
412,169.56812621787168,-0.0015608516549847733,-32.830515982121995,425.0,387.0,414.0,92.3923740263628,111.51737011605543,120.85353172651249,2.8397982622377955,3.4276295765984024,3.7145884928156887,1.4665456194660762,1.7701169859691337,1.91831002740496,430660.4210438006,974016.520923802,1335274.214010481,5.813808116107117,4.849255689723563,6.04830176062124,59.355111561801145,66.66900158370085,84.80217829749088,10.58693699663719,,41.47712074233953
413,169.56610779309062,-0.003256906374963116,-32.830056656002434,432.0,430.0,375.0,102.32492794164287,104.97271865524564,111.48648075983722,3.145088061806613,3.2264713095745843,3.4266801525681787,1.6242052054229028,1.6662336294483435,1.769626678727575,539991.5704066699,641628.1874984867,287956.05385220674,5.1476144115046205,4.689150382182735,3.1430644151901768,45.536765093137085,61.162122012191006,83.87300004563002,,17.905538712150676,40.99810315727867
414,169.56863328814418,-0.0011347829654820775,-32.829632568265055,387.0,412.0,431.0,99.16218762239609,120.85353172651249,146.47924064634637,3.0478771766317854,3.7145884928156887,4.502227563962314,1.5740029781332707,1.91831002740496,2.325067311846768,974016.520923802,737440.3696183771,1896805.0114808409,4.849255689723563,5.898005372988264,5.605422845973734,66.66900158370085,58.25429878004789,63.459252602337955,,17.240086234670528,19.15239272801362
415,169.57601725686692,0.00507002209381714,-32.826880658702486,446.0,441.0,433.0,95.59685119934878,97.8879123534696,134.20966503537474,2.9382919832090693,3.008710689868739,4.125106401467988,1.5174103364975993,1.5537763865630094,2.1303121434186467,3594366.258193308,5731544.90076878,3073033.043473887,5.83451866319405,6.259252147010407,5.078751213178185,99.53801197915703,68.45149040456796,78.24116017544507,52.41179467617903,,36.26732145657992
416,169.57702231931506,0.005914639569333362,-32.82611374195685,433.0,377.0,415.0,80.45000975933266,121.40452522643015,140.57588321005483,2.472734360591041,3.731523985599152,4.320780292305825,1.2769842818941692,1.9270559559750813,2.231363225556426,3073033.043473887,8356328.083279612,7118064.213763253,5.078751213178185,6.717623662112852,6.802032265505461,78.24116017544507,78.86685770026573,60.955073509358655,36.26732145657992,36.50687945123122,19.195573174131844
417,169.57146143226768,0.0012417513283443265,-32.823663316714004,386.0,424.0,340.0,143.6489374381744,230.7063691751028,238.73490720198947,4.415234560298618,7.091056520354245,7.337823946533352,2.280141864098006,3.6620058599222656,3.7894429714601503,1852900.4324064797,240868.2878628275,504983.6985718965,3.5559911161581432,3.673829571436574,4.985875928651448,80.43149271224571,84.60216814648544,53.51055037201714,37.691439744404995,39.699821818508575,
418,169.58103056561131,0.009282324171934956,-32.831121278931434,438.0,456.0,451.0,54.36467106679503,137.54428327857838,153.99165563235374,1.6709679781424656,4.227600175354284,4.733131285695729,0.8629312867745245,2.183242591723466,2.4443119941643454,383939.9017512949,256298.7169309128,657837.3589656936,4.824866334762616,4.643886865814497,,78.1028590191023,53.13301669774131,79.20712806097836,30.615553364411358,,33.4464479894324
419,169.5645410451881,-0.004573421348478468,-32.829970835542696,411.0,390.0,413.0,125.353335839615,134.07968719013758,162.56560466537542,3.85289575069774,4.121111365482348,4.996662619543075,1.9897354895176984,2.1282490030180568,2.5804064232599258,1063558.5305543751,1190283.1921514235,1407385.0036408738,2.1669711384111627,3.5291440365532902,3.187111689846412,68.81658352907692,63.46552307967016,71.08244985580943,26.69372033130058,19.458328000982085,30.447601014442803
420,169.5839155817177,0.011706778934074765,-32.82918075043235,426.0,397.0,396.0,135.90655353902966,155.88563913206082,218.09366316980282,4.177262448703178,4.791345300735978,6.703388804556107,2.1572468815719,2.4743752243184254,3.4618041772984567,58477.180996125666,1473528.7047571538,872343.0598710406,3.8087604638885666,2.0889846697770107,3.887730135850717,42.075180771587995,102.26823774283241,97.21420229914044,,53.618029741288325,50.9568821155702
421,169.57288174092415,0.0024351865610039345,-32.82770906343638,400.0,476.0,391.0,126.58202566394571,159.04914746878617,175.52710649502373,3.8906611102821578,4.888579791914268,5.395051022912001,2.009238502602313,2.5245896423616854,2.7861445475400592,456362.8399510666,1446831.2135386246,729106.090841084,4.659659420829533,8.24707348151472,4.446382269515086,58.27775726629902,65.49353139966227,69.06306204052959,16.961672624619546,24.050727039205345,
422,169.58480302306714,0.012452753624728285,-32.82728323331345,401.0,397.0,344.0,127.72771086039377,153.07450422416608,200.3854684888292,3.925875216037426,4.7049414593964585,6.1591047008913575,2.027423981911012,2.4297540353042235,3.1807217220449084,775078.4677808409,1473528.7047571538,2017885.5671740824,2.7256762762439912,2.0889846697770107,4.329430525417761,70.81039121850176,102.26823774283241,84.75006245367001,,53.618029741288325,40.277687253745974
423,169.57966082761328,0.00813209273607739,-32.823242509267075,392.0,428.0,363.0,86.33681220981302,104.96990582844242,184.22084087520943,2.6536727934993816,3.226384853730669,5.662264113227918,1.370425590631953,1.6661889814038482,2.924140331352531,1727850.4778078257,565452.2759620798,2226681.577832108,5.149153273693988,7.223821525266048,4.613558532583749,86.45382354154174,48.40942189056404,71.63107573399193,36.675238941499465,,28.498056280370463
424,169.57300794269224,0.0025413887961478433,-32.82231554694421,393.0,340.0,386.0,100.23303936822359,102.48693990043623,185.62653534692646,3.0807911801841525,3.150067707409311,5.705469937951938,1.5910006248924382,1.6267768238164484,2.9464529420147056,1434482.0110272625,504983.6985718965,1852900.4324064797,2.8021815652313333,4.985875928651448,3.5559911161581432,78.16022379026894,53.51055037201714,80.43149271224571,35.64332547238201,,37.691439744404995
425,169.56726894373466,-0.002281205571228195,-32.830307865311454,432.0,387.0,375.0,61.535171328730485,86.81654077927648,91.96696291282007,1.891362511758516,2.668417867129804,2.8267227053673705,0.9767487512496902,1.3780403298297854,1.459793062108255,539991.5704066699,974016.520923802,287956.05385220674,5.1476144115046205,4.849255689723563,3.1430644151901768,45.536765093137085,66.66900158370085,83.87300004563002,,,40.99810315727867
426,169.5830902619389,0.011013164128711716,-32.83003831166117,420.0,418.0,396.0,135.90655353902966,251.5813729438236,254.8078703289508,4.177262448703178,7.732676568018634,7.831847108487531,2.1572468815719,3.99335512609244,4.044569370300806,964938.8753766888,274360.8224313144,872343.0598710406,4.8542431117633615,5.9795108611489525,3.887730135850717,74.86846267195129,42.66493401582054,97.21420229914044,33.58761216824917,,50.9568821155702
427,169.57035499556514,0.00031194298835125793,-32.829988852070954,431.0,389.0,436.0,57.15027939537022,116.41492695284524,168.6775009499976,1.756587227286402,3.57816227522089,5.184519600500133,0.9071472919900034,1.847855983378496,2.6774206499999624,1896805.0114808409,1336220.5768720473,1818769.384094422,5.605422845973734,7.72023764248827,6.69855666472318,63.459252602337955,79.23170994351099,76.61741341421619,19.15239272801362,30.54325717869971,33.143022934765895
428,169.57868512548168,0.007312145562840464,-32.82347359497792,363.0,423.0,392.0,81.47466682799757,104.96990582844242,183.1209395365634,2.5042285114194853,3.226384853730669,5.628457233135965,1.293248679809485,1.6661889814038482,2.906681579945451,2226681.577832108,594747.6313147701,1727850.4778078257,4.613558532583749,4.377450063555998,5.149153273693988,71.63107573399193,60.92155376762097,86.45382354154174,28.498056280370463,,36.675238941499465
429,169.57004403829663,5.064799415417721e-05,-32.835075406231674,467.0,474.0,442.0,458.1207930312248,467.90834521779715,542.278828746101,14.080930873947024,14.381763859178673,16.667636173978156,7.2717586195432515,7.4271165907586845,8.607600456287317,1545973.162097354,2014371.2706664824,2232869.607166436,3.7413636124400154,4.847925880529108,2.990036244058885,75.47194742976528,84.79053915088657,95.2842812538282,24.547335582249907,39.75316802075842,41.554017633867566
430,169.5665729385384,-0.0028660284515253033,-32.83081360204764,425.0,413.0,432.0,95.2698454866495,104.97271865524564,130.22857327333304,2.928241042701792,3.2264713095745843,4.002742433805143,1.5122197696293571,1.6662336294483435,2.067120210687826,430660.4210438006,1407385.0036408738,539991.5704066699,5.813808116107117,3.187111689846412,5.1476144115046205,59.355111561801145,71.08244985580943,45.536765093137085,10.58693699663719,30.447601014442803,
