cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3
165,169.5681249349401,-0.0019450695977112887,-32.82831360374374,162.0,170.0,157.0,147.6109130165489,202.8862415717916,207.66182272208198,2.5518389835126363,3.507416964511397,3.5899753194405672,1.2300909418045751,1.6907186797649316,1.7305151893506852,879913.4670405319,3260474.720400274,1258404.1694820307,6.044856139654653,5.259582847287202,4.11280652782174
166,169.5647234839012,-0.004803287458999455,-32.82863512564857,162.0,174.0,157.0,209.95664675087608,217.68453385006504,238.78199332963402,3.629647328083464,3.7632439786081022,4.127968499667101,1.749638722923969,1.8140377820838771,1.9898499444136182,879913.4670405319,1860738.0079537933,1258404.1694820307,6.044856139654653,2.2645880769768865,4.11280652782174
167,169.57589236456306,0.004582035715428539,-32.825532764501794,181.0,159.0,179.0,171.12518042994387,228.1512055197942,228.73434053675118,2.958344322636952,3.944187651732376,3.954268658878205,1.4260431702495333,1.9012600459982865,1.9061195044729284,3283770.9515632647,3619121.4741788604,26855439.625675734,6.722496639206494,10.198035533370604,9.873513376540425
168,169.57775607265933,0.006148302109287953,-32.82342833220266,181.0,186.0,149.0,183.7392808594394,188.615208921284,194.40881827701926,3.1764118933884538,3.2607050059689806,3.360862629189909,1.5311606738286627,1.5717934076773676,1.6200734856418286,3283770.9515632647,1736937.0356303111,3842650.0763380765,6.722496639206494,8.526473072753484,7.8020287808501605
169,169.58180220271734,0.009548574501283508,-32.822245802940785,158.0,186.0,176.0,223.16486469397427,259.35202227348134,267.04588871564704,3.8579857670317423,4.483575010582778,4.616583525467156,1.8597072057831203,2.1612668522790126,2.225382405963727,4972359.504524776,1736937.0356303111,2340263.0202732845,5.47700368885766,8.526473072753484,13.564148715479947
170,169.56723604324702,-0.002691959746529829,-32.82978099162065,182.0,162.0,165.0,120.24970017612655,195.71375877941392,202.8862415717916,2.0788291759345983,3.3834219236019822,3.507416964511397,1.0020808348010553,1.6309479898284505,1.6907186797649316,1325496.0104234973,879913.4670405319,1427882.941909705,5.965385234847734,6.044856139654653,2.385347200554525
171,169.57172791147136,0.0010825825182501744,-32.822140871825155,164.0,160.0,180.0,206.3531724749466,271.01996091572084,410.45408625976927,3.5673518924311485,4.685285711208025,7.095767628930731,1.7196097706245566,2.258499674297675,3.4204507188314133,4210427.142870253,846181.3632028642,2852411.634768702,5.483004851662426,3.8380668785225103,5.790080117202892
172,169.5791462504683,0.0073166523407411374,-32.821956618491534,158.0,186.0,168.0,146.448910617322,155.0940323910083,231.5420690791517,2.531750746398691,2.681204186584602,4.002807557549033,1.2204075884776846,1.2924502699250704,1.9295172423262656,4972359.504524776,1736937.0356303111,2452626.808666387,5.47700368885766,8.526473072753484,5.043780922654167
173,169.59954336574418,0.02445392162514143,-32.835135353048436,155.0,191.0,185.0,1526.1655301297044,2013.8600605901813,2045.8743930631588,26.383745046286553,34.81481487332172,35.368265969627295,12.718046084414214,16.78216717158486,17.048953275526337,5261516.368858452,4405748.47109063,1005015.0793256982,4.2285855466506845,5.510805656829851,5.364108295163499
174,169.56501548274215,-0.004557832277645607,-32.83038462042925,166.0,170.0,162.0,217.68453385006504,241.64517351855514,314.8589795142306,3.7632439786081022,4.177466024434058,5.443157296529572,1.8140377820838771,2.0137097793212946,2.6238248292852573,2462446.7083005975,3260474.720400274,879913.4670405319,5.511569554227308,5.259582847287202,6.044856139654653
175,169.5725962970783,0.00181225325366338,-32.826226888292396,180.0,178.0,184.0,161.52201338360928,219.64383090464585,252.93896201376492,2.792328575337339,3.7971155298503887,4.372708565548833,1.3460167781967451,1.8303652575387168,2.1078246834480425,2852411.634768702,1650025.0192170066,8724072.189249232,5.790080117202892,7.618980361338253,8.495366567135381
176,169.5827312448889,0.010329065758753838,-32.824267607556465,185.0,169.0,186.0,152.5678374417981,267.04588871564704,356.0434697595168,2.637532329134438,4.616583525467156,6.155138447355695,1.2713986453483186,2.225382405963727,2.9670289146626425,1005015.0793256982,1439910.8044997228,1736937.0356303111,5.364108295163499,12.597555685421389,8.526473072753484
177,169.56982113342443,-0.0005197455709765096,-32.830101404067676,189.0,163.0,182.0,84.06286051286449,99.85443225535006,158.00470617231966,1.4532454283936511,1.7262438643486773,2.7315227617607194,0.7005238376072045,0.8321202687945845,1.3167058847693316,2622433.721261304,1314543.5608776424,1325496.0104234973,6.668302639200281,5.986179022117961,5.965385234847734
178,169.57155016904687,0.0009331561692720793,-32.82777756651032,175.0,184.0,163.0,219.64383090464585,219.77081860895908,249.13254663739903,3.7971155298503887,3.799310842972373,4.30690476455369,1.8303652575387168,1.8314234884079943,2.0761045553116597,1957212.3650604363,8724072.189249232,1314543.5608776424,4.02891383736838,8.495366567135381,5.986179022117961
179,169.57620779474595,0.00484699935188163,-32.8273700619945,159.0,167.0,184.0,204.83503388905467,228.73434053675118,279.8411123008442,3.541106914016717,3.954268658878205,4.83778228157678,1.7069586157421237,1.9061195044729284,2.3320092691737035,3619121.4741788604,12845283.958523713,8724072.189249232,10.198035533370604,7.457507868729874,8.495366567135381
180,169.5713350296086,0.0007523933355550773,-32.82545552701866,175.0,178.0,184.0,161.52201338360928,286.98792705399154,402.2343784571677,2.792328575337339,4.961333583593183,6.953668576935773,1.3460167781967451,2.391566058783265,3.351953153809734,1957212.3650604363,1650025.0192170066,8724072.189249232,4.02891383736838,7.618980361338253,8.495366567135381
181,169.57735110382285,0.0058078936334776884,-32.82488010222669,167.0,168.0,159.0,171.12518042994387,183.7392808594394,195.69956904137115,2.958344322636952,3.1764118933884538,3.383176617032412,1.4260431702495333,1.5311606738286627,1.6308297420114275,12845283.958523713,2452626.808666387,3619121.4741788604,7.457507868729874,5.043780922654167,10.198035533370604
182,169.56829772594944,-0.0017998357614679172,-32.83017656813296,170.0,177.0,165.0,120.24970017612655,158.00470617231966,230.25143282041668,2.0788291759345983,2.7315227617607194,3.980495549234272,1.0020808348010553,1.3167058847693316,1.9187619401701408,3260474.720400274,2878952.267586364,1427882.941909705,5.259582847287202,7.549786767786054,2.385347200554525
183,169.5730032049415,0.0021541062199855352,-32.829494592123645,184.0,163.0,189.0,186.15570114644126,248.02375876762198,257.7584202433067,3.2181860099690542,4.28773647914226,4.456025450040814,1.5512975095536785,2.066864656396852,2.147986835360891,8724072.189249232,1314543.5608776424,2622433.721261304,8.495366567135381,5.986179022117961,6.668302639200281
184,169.5736414964704,0.0026904974850747282,-32.82808226512162,183.0,178.0,175.0,186.15570114644126,219.77081860895908,252.93896201376492,3.2181860099690542,3.799310842972373,4.372708565548833,1.5512975095536785,1.8314234884079943,2.1078246834480425,6850903.663179545,1650025.0192170066,1957212.3650604363,13.923565742566309,7.618980361338253,4.02891383736838
185,169.58372783990012,0.011166426842578752,-32.825179690853126,176.0,169.0,186.0,152.5678374417981,412.8364500337573,498.4338563612923,2.637532329134438,7.136952990006907,8.616727038485875,1.2713986453483186,3.440303750281314,4.15361546967744,2340263.0202732845,1439910.8044997228,1736937.0356303111,13.564148715479947,12.597555685421389,8.526473072753484
186,169.5795511364407,0.007656797433613525,-32.82316845998797,172.0,168.0,169.0,155.0940323910083,188.615208921284,259.35202227348134,2.681204186584602,3.2607050059689806,4.483575010582778,1.2924502699250704,1.5717934076773676,2.1612668522790126,4072118.5193308536,2452626.808666387,1439910.8044997228,5.071282603345778,5.043780922654167,12.597555685421389
187,169.57942660689739,0.007551330334422288,-32.832800228662144,191.0,196.0,194.0,178.19188594919322,241.32669489429358,429.80901578329866,3.080510727955525,4.171960292153175,7.430367982467902,1.4849323829099448,2.0110557907857816,3.5817417981941584,4405748.47109063,3395886.6290542074,4938343.03987744,5.510805656829851,6.537475747318852,4.528488708572604
188,169.5698443556604,-0.0005002043646789216,-32.835068536185325,199.0,197.0,190.0,473.6959496456454,486.44210558535985,536.3983563643726,8.189067907887518,8.409418401981732,9.273042273705403,3.947466247047048,4.053684213211336,4.469986303036441,928899.3480264678,2183833.076881075,1689716.7120880953,1.720716280745327,2.9713393894833087,3.1217504733534147
189,169.5706321988156,0.00016177793362543398,-32.83013214180589,163.0,177.0,182.0,60.65709525649212,84.06286051286449,241.7725002543334,1.0486158315733916,1.4532454283936511,4.179667198597693,0.5054757938041015,0.7005238376072045,2.01477083545278,1314543.5608776424,2878952.267586364,1325496.0104234973,5.986179022117961,7.549786767786054,5.965385234847734
190,169.57247569304872,0.0017106648515920505,-32.838818486074054,195.0,192.0,188.0,166.226264446408,358.19055986106025,536.3983563643726,2.873653803973617,6.192256490393735,9.273042273705403,1.3852188703867347,2.9849213321755044,4.469986303036441,1666024.1105305331,3762964.796389449,1152168.0906599818,3.257378685137391,3.1132793256364564,1.7140508128899852
191,169.58052893532258,0.008477674817777586,-32.8316897496412,187.0,196.0,194.0,178.19188594919322,348.0404760734864,574.3082876171864,3.080510727955525,6.01678586314989,9.928414145989457,1.4849323829099448,2.9003373006123896,4.78590239680989,6098317.35421263,3395886.6290542074,4938343.03987744,5.291570134719668,6.537475747318852,4.528488708572604
192,169.5757811214227,0.00448792717892884,-32.83796002315841,190.0,198.0,194.0,358.19055986106025,410.00525599303313,446.3408838748673,6.192256490393735,7.088008429097657,7.716164368414135,2.9849213321755044,3.4167104666086123,3.7195073656238966,1689716.7120880953,953662.5305769684,4938343.03987744,3.1217504733534147,4.877911846614412,4.528488708572604
193,169.5747845877516,0.003650906308563301,-32.831290997867,197.0,196.0,183.0,260.5373440967184,274.4574520464199,288.1216077276875,4.504066384660288,4.744711696005053,4.980932205936695,2.1711445341393216,2.287145433720168,2.401013397730731,2183833.076881075,3395886.6290542074,6850903.663179545,2.9713393894833087,6.537475747318852,13.923565742566309
194,169.5796036481131,0.007699788114157949,-32.836285204365275,198.0,187.0,192.0,330.62739660713834,429.80901578329866,446.3408838748673,5.71575544407614,7.430367982467902,7.716164368414135,2.7552283050594886,3.5817417981941584,3.7195073656238966,953662.5305769684,6098317.35421263,3762964.796389449,4.877911846614412,5.291570134719668,3.1132793256364564
195,169.57128761669782,0.0007124365347570923,-32.839725893597624,190.0,192.0,188.0,166.226264446408,513.5879497462229,593.0143207249223,2.873653803973617,8.87870500115264,10.251796635371166,1.3852188703867347,4.279899581218528,4.941786006041024,1689716.7120880953,3762964.796389449,1152168.0906599818,3.1217504733534147,3.1132793256364564,1.7140508128899852
196,169.577217544559,0.005695191748837739,-32.83217535513403,187.0,193.0,191.0,241.32669489429358,274.4574520464199,348.0404760734864,4.171960292153175,4.744711696005053,6.01678586314989,2.0110557907857816,2.287145433720168,2.9003373006123896,6098317.35421263,9423722.750337968,4405748.47109063,5.291570134719668,5.563915579187193,5.510805656829851
197,169.5740531916673,0.0030362664784340555,-32.83331409475502,199.0,193.0,196.0,105.79052878198507,260.5373440967184,356.4157335298406,1.828864749329336,4.504066384660288,6.161573995933023,0.8815877398498765,2.1711445341393216,2.9701311127486743,928899.3480264678,9423722.750337968,3395886.6290542074,1.720716280745327,5.563915579187193,6.537475747318852
198,169.57955533321325,0.007658961344021054,-32.83896811677297,194.0,192.0,190.0,330.62739660713834,410.00525599303313,733.1824097152503,5.71575544407614,7.088008429097657,12.674967025827911,2.7552283050594886,3.4167104666086123,6.109853414293758,4938343.03987744,3762964.796389449,1689716.7120880953,4.528488708572604,3.1132793256364564,3.1217504733534147
199,169.5742870286191,0.003232717896576288,-32.83414986505263,197.0,193.0,196.0,105.79052878198507,356.0191564299013,388.92468682973646,1.828864749329336,6.1547181281457926,6.723575901134742,0.8815877398498765,2.9668263035825135,3.2410390569144734,2183833.076881075,9423722.750337968,3395886.6290542074,2.9713393894833087,5.563915579187193,6.537475747318852
