cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
25,169.55911983589206,-0.008531829448552186,-32.78198470826116,28.0,35.0,22.0,244.74470693223446,342.83488239064127,466.18301670776964,3.8301443428373907,5.3652113738231435,7.295554075719067,2.7193856325803862,3.809276471007128,5.179811296753,4.093934716497527,4.078463043817641,4.105060140237412,890355.2537442909,749293.5546142232,904163.8560036407,4.386756070816659,1.5445338781620095,7.659448325298678,58.994476958439776,53.626806314540225,89.7864060196429,123.45437932627871,118.95333708292033,163.41427781202353
26,169.56032176046332,-0.007520772894778137,-32.78853989773201,19.0,20.0,36.0,211.90799354570686,270.33064955907787,270.86389868280446,3.31626457975183,4.230552811877336,4.23889792029731,2.3545332616189683,3.0036738839897565,3.0095988742533843,3.215509076861929,3.3442540654657087,2.798393805765627,1766595.4765618532,2269118.0372814853,6807188.397122065,5.725539965714292,3.8942234500507373,6.45585627514988,62.58263136231293,57.796572810201305,81.02819332835907,128.66142849000178,118.90176625263192,151.55298532965836
27,169.56710059302603,-0.001822044788324171,-32.78529177021464,45.0,59.0,34.0,198.71901302025418,358.68123317992035,388.9276856797419,3.10986297956792,5.61319962080484,6.086542968594452,2.2079890335583814,3.9853470353324516,4.321418729774914,3.5898147358878694,3.4931669367694407,4.4142408151344155,3367868.5534465443,4805725.726689542,1060238.0182944038,6.94290322583588,7.8403830434445485,7.274719168444331,50.9749676548661,67.3528055073556,116.6254454600466,115.05283939089462,132.1449382202053,206.48400430562782
28,169.56093097847364,-0.007009235553661255,-32.78070922857273,35.0,25.0,31.0,154.8303686428055,244.74470693223446,300.85120181992306,2.423025478221544,3.8301443428373907,4.708185697374288,1.7203374293645068,2.7193856325803862,3.3427911313324814,4.078463043817641,3.9003460203720364,4.43831867097145,749293.5546142232,404572.89881370426,423693.3489085124,1.5445338781620095,1.3849595348162473,,53.626806314540225,34.812752831155585,56.918971185402754,118.95333708292033,92.5411211772798,120.95973255904411
29,169.5611911196847,-0.006790730099225764,-32.777983934537694,31.0,28.0,35.0,192.50529316600915,336.88901985756536,414.2331352250498,3.0126210647333638,5.272161305326034,6.48256184734289,2.138947701844548,3.743211331750728,4.602590391389446,4.43831867097145,4.093934716497527,4.078463043817641,423693.3489085124,890355.2537442909,749293.5546142232,,4.386756070816659,1.5445338781620095,56.918971185402754,58.994476958439776,53.626806314540225,120.95973255904411,123.45437932627871,118.95333708292033
30,169.5563193165993,-0.01088564877764003,-32.787545986095544,16.0,18.0,19.0,181.9251903199577,215.89378764598442,226.55611675819947,2.8470472242594123,3.378640460792312,3.54550110526757,2.021391003555088,2.3988198627331623,2.517290186202218,3.4573225998047867,3.187488127423288,3.215509076861929,2119171.8401753874,3741616.010531023,1766595.4765618532,7.924166508506574,6.847785636220037,5.725539965714292,58.868458133691085,63.02083323223895,62.58263136231293,132.455456240555,127.66374042549616,128.66142849000178
31,169.56276413032057,-0.005468131460514055,-32.778815481990556,29.0,35.0,28.0,192.50529316600915,299.41117071110136,300.85120181992306,3.0126210647333638,4.685649859626873,4.708185697374288,2.138947701844548,3.3267907856789063,3.3427911313324814,4.474429387846551,4.078463043817641,4.093934716497527,507204.8049866322,749293.5546142232,890355.2537442909,3.050341394836122,1.5445338781620095,4.386756070816659,79.60529947195003,53.626806314540225,58.994476958439776,149.53843993571257,118.95333708292033,123.45437932627871
32,169.5620316422909,-0.00608306579952484,-32.79222857081565,52.0,57.0,50.0,163.89276462024148,174.0212471556192,193.0687113877137,2.564847890320284,2.723354076503692,3.0214383059377283,1.8210307180026848,1.933569412840215,2.145207904307932,2.583942668590305,2.424872377509781,2.505960066680288,4039708.480853028,2021009.4864745194,2677393.544444991,7.459202151729381,6.910002539459844,5.040506361066531,50.418621616830016,,49.399323260921214,110.78034735753829,84.96278341098504,109.80522071810763
33,169.5550655321947,-0.011939229649248616,-32.79094317156355,24.0,18.0,46.0,189.833266429195,256.4218066444455,306.79247830651155,2.97080505073984,4.012885689786547,4.801163996311066,2.109258515879945,2.8491311849382854,3.4088053145167976,3.002312989350983,3.187488127423288,2.9591261223341716,8822648.682457685,3741616.010531023,4132014.7791334703,7.448974875049325,6.847785636220037,5.523835482634458,56.49079275158306,63.02083323223895,57.82028619014234,119.43084739371658,127.66374042549616,121.9407703235017
34,169.5679882615291,-0.0010758139622301806,-32.782224889049665,27.0,64.0,54.0,388.9276856797419,464.5881004492275,490.8885410896058,6.086542968594452,7.2705943551942624,7.682184396080282,4.321418729774914,5.162090004991421,5.454317123217846,3.8696559710903053,5.126991017700683,4.943792745245511,3359883.5411809995,2732453.404515664,381846.5444859505,5.511603469491661,3.515029839497448,2.970372075747043,70.15663793985432,96.27353314602063,,135.9827043309715,179.46027223923474,147.40229223757788
35,169.56229968316816,-0.005858465304013225,-32.78121381191515,28.0,31.0,25.0,154.8303686428055,299.41117071110136,342.83488239064127,2.423025478221544,4.685649859626873,5.3652113738231435,1.7203374293645068,3.3267907856789063,3.809276471007128,4.093934716497527,4.43831867097145,3.9003460203720364,890355.2537442909,423693.3489085124,404572.89881370426,4.386756070816659,,1.3849595348162473,58.994476958439776,56.918971185402754,34.812752831155585,123.45437932627871,120.95973255904411,92.5411211772798
36,169.56084279822184,-0.007082577972529531,-32.790693989132855,32.0,26.0,51.0,225.66352211679944,270.86389868280446,271.81330237271743,3.5315324014738985,4.23889792029731,4.253755660093072,2.50737246796444,3.0095988742533843,3.020147804141307,2.595173585106915,3.070744632985712,2.730755112594982,2540790.6740477458,2569581.5893198824,2548997.7634137245,5.626919846652301,7.184081876505464,5.842807246997624,32.32284891245238,91.24148812674079,78.50300094656906,91.18021532925545,165.41664309084416,147.29106650406675
37,169.56366905790625,-0.004706749017710536,-32.78919768604773,53.0,70.0,36.0,183.915501523361,292.32682467415805,345.97221295716105,2.878194697443834,4.574783037474869,5.414309183012102,2.0435055724817905,3.2480758297128696,3.8441356995240135,3.2433799695884122,2.821485011058504,2.798393805765627,3004548.9187940382,3528331.910364228,6807188.397122065,9.05089936618807,9.874287663855727,6.45585627514988,62.48506578770288,68.69175407393251,81.02819332835907,130.98304110155544,134.57033543353504,151.55298532965836
38,169.54975511641192,-0.016404606740730292,-32.78463019046733,42.0,48.0,39.0,297.51300589345163,348.50177242784036,395.93535823532966,4.655944435843766,5.453895648508888,6.1962098853244365,3.3057000654827977,3.8722419158648966,4.399281758170334,4.538965416270425,4.3484186911645,4.5248781130480324,273154.7286344199,233666.49351769555,1344649.8998904717,4.778267863827962,4.092915188351784,4.181995229403564,20.760492972619243,39.02337151805495,58.51469184925692,89.28219482191287,96.86882008239974,124.12437475018595
39,169.55019060092403,-0.016039065270926394,-32.781437817381395,38.0,22.0,23.0,395.93535823532966,462.4174418153438,605.4746554382162,6.1962098853244365,7.2366245260158815,9.475405435020123,4.399281758170334,5.137971575726048,6.7274961715357415,4.351978559093946,4.105060140237412,4.329130652567224,614278.7084413565,904163.8560036407,591214.8373905255,4.459311353898409,7.659448325298678,3.876078415891939,98.25288748596992,89.7864060196429,30.587622364090688,175.94460430563575,163.41427781202353,89.02093126845135
40,169.5496671094615,-0.01647754418275213,-32.790303728794605,58.0,47.0,78.0,205.073104237576,243.764649326267,350.4791749421302,3.2093016429611034,3.8148068830728765,5.484841106527377,2.27859004708418,2.708496103625192,3.894213054912561,4.233394907070553,3.7864198929239468,4.2509221633775445,399644.6133839956,1258410.6790880852,615989.9368349988,4.936068984794059,4.0154174512141925,4.398418243659294,79.30234576348964,59.34886699862742,57.14610657315898,164.60674821083015,126.08261725247957,120.86653577314605
41,169.54419710904986,-0.02107576312494443,-32.791072241077245,91.0,106.0,78.0,452.819823328631,466.3000824204237,479.39363311941713,7.0864261229028225,7.29738610135379,7.5022942677693765,5.031331370318126,5.181112026893602,5.3265959235490845,6.030222793097949,5.5737937026637185,4.2509221633775445,1822746.387439708,918731.5763635774,615989.9368349988,5.656396186043058,2.4879215537638397,4.398418243659294,97.13060497295999,98.1112210536613,57.14610657315898,175.57098926507294,177.49247060553193,120.86653577314605
42,169.5478778686475,-0.017982461797768922,-32.78645778302661,48.0,38.0,58.0,143.15804245983247,297.51300589345163,304.8848878189953,2.240358834853255,4.655944435843766,4.771311065043247,1.590644916220362,3.3057000654827977,3.3876098646555066,4.3484186911645,4.351978559093946,4.233394907070553,233666.49351769555,614278.7084413565,399644.6133839956,4.092915188351784,4.459311353898409,4.936068984794059,39.02337151805495,98.25288748596992,79.30234576348964,96.86882008239974,175.94460430563575,164.60674821083015
43,169.55933189956352,-0.008352246119863653,-32.795759024769914,68.0,56.0,83.0,171.99281040057488,191.1029365136181,196.37332750009125,2.6916099556214883,2.9906748152470235,3.0731540585140515,1.9110312266730558,2.1233659612624254,2.1819258611121266,2.4941168149496864,2.5353903706114975,2.2840689043459914,2286221.6039020764,2802262.110832619,1951860.1702611526,5.815546450881593,5.966142870383504,6.100501681054204,36.06997198533976,56.70582915542463,34.45077249801591,96.32361054605963,118.65207953197718,92.50374541891138
44,169.57475863398625,0.004616058224989497,-32.78635517951654,92.0,93.0,84.0,333.6321294073448,522.3211624480626,524.5902305300933,5.221192437849741,8.174090751832349,8.209600644515376,3.707023660081612,5.8035684716451446,5.828780339223263,4.615168860696906,5.377250770342231,5.856165105192152,4082520.3641691674,726055.5434684199,1719778.1406828496,7.092956191868101,2.681530868348756,3.5889591360465753,94.30321766548498,54.73247914319951,63.50637650194242,169.76586201517614,123.71986853828169,133.76557435550907
45,169.5665582784475,-0.002277932096412477,-32.78683870693328,59.0,27.0,53.0,191.93187924623896,198.71901302025418,240.14117463144203,3.0036473953599123,3.10986297956792,3.7581011374093287,2.132576436069324,2.2079890335583814,2.668235273682692,3.4931669367694407,3.8696559710903053,3.2433799695884122,4805725.726689542,3359883.5411809995,3004548.9187940382,7.8403830434445485,5.511603469491661,9.05089936618807,67.3528055073556,70.15663793985432,62.48506578770288,132.1449382202053,135.9827043309715,130.98304110155544
46,169.55565701121816,-0.011441687624273958,-32.79338274202087,49.0,67.0,124.0,131.26174989930382,255.5333026048152,281.8648955996217,2.0541872186308727,3.9989810020666994,4.411058563257345,1.4584638877700435,2.839258917831282,3.131832173329132,2.786202030735198,2.7163377074762844,3.0734818129246073,2112274.8358312612,2116260.033097004,546716.1853571594,5.39955222909969,6.758190722638708,10.825282844766122,,42.25505087598014,57.98278214092075,84.40970716158252,101.89537469568475,119.95741639411274
47,169.55090093016636,-0.015440030181133085,-32.79198811968121,62.0,40.0,78.0,240.51980211150047,243.764649326267,293.51294574580726,3.764026486802852,3.8148068830728765,4.593345297592531,2.6724422456833405,2.708496103625192,3.2612549527311945,3.981351942849201,4.068544827419748,4.2509221633775445,651689.7573299789,684051.6977663982,615989.9368349988,4.283025202344864,5.064471809112849,4.398418243659294,31.33303214000884,84.03601106416222,57.14610657315898,91.94433767795019,155.10606089375295,120.86653577314605
48,169.5487805434776,-0.01722341761607144,-32.78733735425954,42.0,58.0,38.0,143.15804245983247,172.3306489324726,348.50177242784036,2.240358834853255,2.6968969763622423,5.453895648508888,1.590644916220362,1.9147849881385863,3.8722419158648966,4.538965416270425,4.233394907070553,4.351978559093946,273154.7286344199,399644.6133839956,614278.7084413565,4.778267863827962,4.936068984794059,4.459311353898409,20.760492972619243,79.30234576348964,98.25288748596992,89.28219482191287,164.60674821083015,175.94460430563575
49,169.55656851168354,-0.010675364923321228,-32.79412269541373,46.0,67.0,56.0,131.26174989930382,149.5906168867979,213.09399016087207,2.0541872186308727,2.341025725100421,3.3348248921816186,1.4584638877700435,1.662117965408867,2.36771100178747,2.9591261223341716,2.7163377074762844,2.5353903706114975,4132014.7791334703,2116260.033097004,2802262.110832619,5.523835482634458,6.758190722638708,5.966142870383504,57.82028619014234,42.25505087598014,56.70582915542463,121.9407703235017,101.89537469568475,118.65207953197718
50,169.56060571425473,-0.007281675415558889,-32.79323771954998,57.0,32.0,51.0,128.2672824873062,193.0687113877137,231.4878391817394,2.0073251534134657,3.0214383059377283,3.6226803381822816,1.4251920276367367,2.145207904307932,2.5720871020193288,2.424872377509781,2.595173585106915,2.730755112594982,2021009.4864745194,2540790.6740477458,2548997.7634137245,6.910002539459844,5.626919846652301,5.842807246997624,,32.32284891245238,78.50300094656906,84.96278341098504,91.18021532925545,147.29106650406675
51,169.55882422026667,-0.008779365617366065,-32.792103588266755,50.0,24.0,36.0,231.4878391817394,243.64066120334388,271.81330237271743,3.6226803381822816,3.8128665248377764,4.253755660093072,2.5720871020193288,2.7071184578149343,3.020147804141307,2.505960066680288,3.002312989350983,2.798393805765627,2677393.544444991,8822648.682457685,6807188.397122065,5.040506361066531,7.448974875049325,6.45585627514988,49.399323260921214,56.49079275158306,81.02819332835907,109.80522071810763,119.43084739371658,151.55298532965836
52,169.5635833540885,-0.004778620719035812,-32.79248844666034,32.0,70.0,77.0,163.89276462024148,208.97019808513855,231.76636474211966,2.564847890320284,3.270289405028952,3.627039137654588,1.8210307180026848,2.3218910898348746,2.575181830467998,2.595173585106915,2.821485011058504,2.539499721997178,2540790.6740477458,3528331.910364228,1554636.62749535,5.626919846652301,9.874287663855727,4.509259301252706,32.32284891245238,68.69175407393251,54.85545321478472,91.18021532925545,134.57033543353504,115.84331780299756
53,169.56516879061658,-0.0034460015931945965,-32.788398751028055,37.0,45.0,59.0,183.915501523361,240.14117463144203,242.125748299542,2.878194697443834,3.7581011374093287,3.7891588207524936,2.0435055724817905,2.668235273682692,2.6902860922171348,3.038154225132815,3.5898147358878694,3.4931669367694407,4407830.301640231,3367868.5534465443,4805725.726689542,7.926043006032432,6.94290322583588,7.8403830434445485,70.50164096669829,50.9749676548661,67.3528055073556,136.5582096815797,115.05283939089462,132.1449382202053
54,169.56758899249633,-0.0014115562377736987,-32.77825523152038,34.0,31.0,64.0,490.8885410896058,504.5968015276136,635.6443041908361,7.682184396080282,7.896712492826066,9.947546838785938,5.454317123217846,5.606631128084599,7.062714491009296,4.4142408151344155,4.43831867097145,5.126991017700683,1060238.0182944038,423693.3489085124,2732453.404515664,7.274719168444331,,3.515029839497448,116.6254454600466,56.918971185402754,96.27353314602063,206.48400430562782,120.95973255904411,179.46027223923474
55,169.5652409656791,-0.0033850677989411,-32.79517496441255,74.0,75.0,77.0,199.838368741828,202.4390693966407,207.779682088366,3.1273803920519248,3.1680801850129314,3.2516583663141545,2.2204263193536464,2.2493229932960093,2.308663134315179,2.0528506286445114,2.3930018954109897,2.539499721997178,2969872.4248842876,944101.2190142919,1554636.62749535,5.041685393012434,5.569076715443892,4.509259301252706,74.35760138560738,94.29207604083278,54.85545321478472,141.99572620219507,169.59534461204512,115.84331780299756
56,169.55861067935868,-0.008958652463206353,-32.79433158693739,43.0,49.0,68.0,191.1029365136181,213.09399016087207,238.1821078976503,2.9906748152470235,3.3348248921816186,3.7274426260906313,2.1233659612624254,2.36771100178747,2.6464678655294502,2.3377451204517206,2.786202030735198,2.4941168149496864,3239009.3825781494,2112274.8358312612,2286221.6039020764,8.24389371218227,5.39955222909969,5.815546450881593,63.21787799831399,,36.06997198533976,125.88437400431222,84.40970716158252,96.32361054605963
