cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
197,169.56398393235003,-166.75902299591908,-32.82824730598877,168.0,206.0,300.46823434611485,373.73377429633746,37023769.20810168,46051566.931635216,206.0,168.0,315.5619395441944,408.6205447741767,50350323.30898881,154.0,154.0,451.3341755238885,519.602396614597,64025534.19365844
198,169.58317732491162,-166.78817963855474,-32.824606348245396,174.0,174.0,215.22958299442985,283.6325517120227,26520641.773940567,34949272.28278791,159.0,171.0,261.0663630127024,331.49224728798055,40846555.65861769,171.0,159.0,282.5723296512261,395.05708377201324,48679030.33221201
199,169.56531787958434,-166.76104992224313,-32.84184338890773,188.0,188.0,427.55388261889374,584.6442174539686,52683293.821586646,72040003.24018556,210.0,200.0,460.4180601345682,636.5005603123444,78429754.47010462,200.0,210.0,567.4529447007221,668.8566375735362,82416678.2113276
200,169.56736332326938,-166.76415781023928,-32.83771737895673,209.0,209.0,474.04446356957936,475.2864629607828,58411874.55896337,58564914.02723392,212.0,199.0,526.9036383401371,636.5005603123444,78429754.47010462,199.0,212.0,567.4529447007221,693.057396550554,85398701.64211023
201,169.56783917235865,-166.76488079817014,-32.83005431998572,178.0,178.0,248.21899053192553,248.62495304635735,30585604.62646396,30635627.42662509,206.0,206.0,302.6565861023034,457.5866789715134,56383942.32192847,204.0,209.0,349.83321276376756,473.1527475128828,58301997.0887072
202,169.588838057235,-166.7967757154941,-32.83500985081639,195.0,195.0,336.72840713716965,442.5437847788946,41491756.55386371,54530353.226157844,215.0,215.0,482.0966695995609,498.5388127154124,61430074.24203983,186.0,203.0,516.2769698618359,649.5070549810345,80032417.91926405
203,169.58644990532952,-166.79314937317233,-32.83118438257983,177.0,177.0,347.5792635804593,347.62702639021296,42828801.73449945,42834687.07958059,187.0,187.0,434.91556179356496,617.4889129353693,76087134.63781938,193.0,202.0,551.7299675867072,649.5070549810345,80032417.91926405
204,169.57067530618718,-166.76918970863713,-32.829924820921,201.0,205.0,349.83321276376756,512.4705028353429,43106533.9032633,63146740.50062654,205.0,201.0,372.39824845283994,531.1847285333229,65452711.96099796,178.0,178.0,409.1531510230786,562.1639251872332,69269976.13756832
205,169.57317363203666,-166.77298509432651,-32.82822418568818,204.0,207.0,372.39824845283994,431.8218928381347,45887003.111074574,53209199.083015956,207.0,218.0,374.8924050376437,488.6438405916975,60210813.36068152,183.0,204.0,418.3469153797209,512.4705028353429,63146740.50062654
206,169.56540439746914,-166.76118138301467,-32.830378218377554,201.0,197.0,302.6565861023034,373.73377429633746,37293418.44587748,46051566.931635216,197.0,168.0,315.5619395441944,452.1993616505203,55720115.7660953,178.0,201.0,424.7964284784184,457.5866789715134,56383942.32192847
207,169.5716528286314,-166.7706747660419,-32.82558909421751,205.0,205.0,374.8924050376437,431.8218928381347,46194333.694507465,53209199.083015956,194.0,194.0,434.23460715851945,438.3005874161824,54007505.410969116,190.0,204.0,513.6348719159369,564.7188166115382,69584790.48275553
208,169.58086474532817,-166.78466747208776,-32.83094779343975,213.0,213.0,285.99228219322504,339.6263244160405,35240038.84890924,41848838.62861473,193.0,193.0,469.7798530727255,581.1062736914967,71604056.9458358,226.0,174.0,505.70330582370565,666.1337973666244,82081169.17613582
209,169.5676069379762,-166.76452795088997,-32.83387796865725,212.0,201.0,383.7853636154725,473.1527475128828,47290126.22205789,58301997.0887072,201.0,200.0,472.01913775965494,475.2864629607828,58564914.02723392,200.0,212.0,474.04446356957936,565.9083257220723,69731362.08582428
210,169.56875989520526,-166.76627968263372,-32.84329745266753,214.0,211.0,455.0112126517307,510.3171136021143,56066592.73309629,62881399.353467435,199.0,214.0,460.4180601345682,643.8012169980739,79329343.16968301,211.0,223.0,483.5437856719417,652.8192247689358,80440544.28933498
211,169.56760254820122,-166.764521281225,-32.8470471297847,210.0,210.0,483.5437856719417,510.3171136021143,59582383.348076016,62881399.353467435,214.0,199.0,592.4793629904914,770.7842640585277,94976225.23673086,199.0,214.0,700.283856081416,856.5497676527608,105544271.53287192
212,169.57055776637276,-166.76901113865011,-32.83487472663933,209.0,209.0,383.7853636154725,565.9083257220723,47290126.22205789,69731362.08582428,200.0,204.0,526.9036383401371,610.3253540464,75204439.162236,216.0,216.0,545.1158431811389,623.888521709268,76875695.99367318
213,169.57956429194553,-166.78269233984904,-32.83287023726204,208.0,208.0,285.99228219322504,339.6263244160405,35240038.84890924,41848838.62861473,226.0,226.0,299.07515819153906,453.4764936891101,55877484.28775591,225.0,225.0,521.5445022675818,525.6593473283639,64771873.1396684
214,169.57199173723276,-166.77118962790627,-32.845083784014484,210.0,223.0,455.0112126517307,603.6463437917442,56066592.73309629,74381449.88769569,211.0,210.0,592.4793629904914,643.8012169980739,79329343.16968301,223.0,216.0,601.1053070386525,793.2988922501838,97750483.22040139
215,169.58793620305298,-166.79540630479815,-32.838816969707466,202.0,202.0,482.0966695995609,498.5388127154124,59404069.352262914,61430074.24203983,220.0,220.0,532.840046392683,533.8160804337386,65776947.78472258,192.0,195.0,727.8068073625584,885.1145868032867,109064035.5239033
216,169.5727111576939,-166.77228253737843,-32.83873917053575,223.0,223.0,228.32007700754014,276.9239922085605,28133655.64283143,34122641.94259397,221.0,221.0,386.69468750409897,568.4384440372302,70043123.88245298,212.0,212.0,545.1158431811389,623.888521709268,76875695.99367318
217,169.57478556786563,-166.77543375410147,-32.85058948182386,222.0,222.0,424.82962665576594,589.8766940313386,52347610.33656821,72684750.28177862,219.0,219.0,517.0823898026491,706.1232108671034,87008674.47276425,214.0,214.0,760.7610090162829,856.5829275775966,105548357.50690757
218,169.57443864038197,-166.77490675319754,-32.83169309273771,226.0,205.0,354.9397152833439,488.6438405916975,43735758.39069314,60210813.36068152,205.0,226.0,454.97416598219445,520.8847159692219,64183541.89766761,204.0,183.0,512.3572651105105,690.2919185427928,85057938.76668598
219,169.57819878284104,-166.7806183198148,-32.84814821131854,217.0,217.0,517.0823898026491,706.1232108671034,63715018.33892443,87008674.47276425,227.0,227.0,824.932087398594,830.7390071391504,102363863.31960066,214.0,214.0,852.9665404410391,1221.6275608488463,150529246.35961178
220,169.58816536391578,-166.79575427505347,-32.84313518318796,224.0,224.0,463.49118526467083,468.4658113189834,57111497.0292052,57724471.66638206,215.0,215.0,532.840046392683,533.8160804337386,65776947.78472258,192.0,202.0,790.7499361339263,1009.0855312777317,124339765.57477145
221,169.57566812235302,-166.77677437616566,-32.837688023681146,216.0,216.0,386.69468750409897,568.4384440372302,47648613.82204839,70043123.88245298,227.0,227.0,520.1401610898047,580.8207724821491,71568877.41710284,225.0,226.0,542.7551480761997,676.0465903145479,83302625.94380482
222,169.5718812824042,-166.7710218281263,-32.85244742149019,217.0,217.0,424.82962665576594,589.8766940313386,52347610.33656821,72684750.28177862,211.0,214.0,848.9751146237479,907.5847595078802,111832815.6916023,214.0,211.0,907.4512794357613,1041.3405497889735,128314236.83214782
223,169.57159910591693,-166.7705931513062,-32.84022131028891,216.0,216.0,228.32007700754014,276.9239922085605,28133655.64283143,34122641.94259397,210.0,214.0,515.8172121433724,603.6463437917442,74381449.88769569,221.0,210.0,590.6150270119963,652.8192247689358,80440544.28933498
224,169.58768178089065,-166.79501997368106,-32.84686545423106,220.0,220.0,463.49118526467083,468.4658113189834,57111497.0292052,57724471.66638206,215.0,215.0,992.2316094144128,992.8780740007569,122342678.73136936,192.0,192.0,1132.7786141585773,1417.441426826598,174657478.74159226
225,169.58003030993765,-166.78340013793093,-32.837077124652275,213.0,213.0,521.5445022675818,525.6593473283639,64264840.926466115,64771873.1396684,221.0,227.0,542.7551480761997,720.6964504464173,88804392.61239752,227.0,226.0,626.6022324938764,764.9526820402566,94257656.27641316
226,169.57714453576347,-166.77901700713076,-32.83268081141608,213.0,213.0,299.07515819153906,453.4764936891101,36852114.024156645,55877484.28775591,218.0,218.0,354.9397152833439,520.8847159692219,64183541.89766761,208.0,221.0,505.70330582370565,676.0465903145479,83302625.94380482
227,169.57750275508022,-166.77956111770496,-32.841489713908004,221.0,221.0,520.1401610898047,580.8207724821491,64091797.66361138,71568877.41710284,225.0,225.0,626.6022324938764,720.6964504464173,88804392.61239752,216.0,219.0,680.7837015802617,830.7390071391504,102363863.31960066
