cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
14,259.28635493474,0.017586041950697243,-62.829450199898176,20.0,18.0,28.0,350.10550480110464,366.2433440376863,386.71749776463975,4.159782440467609,4.351524356441076,4.594788241152628,2.917545873342541,3.052027866980722,3.2226458147053347,3.727226447404593,4.3399195289889265,4.372241408309194,1830935.1626546478,5523935.261408091,3366080.3315975475,4.367999631275199,3.954812498742923,3.5847610252095694,52.330041936654915,87.21133990360796,81.48522998864183,132.70032389684152,171.72514752544734,165.36075603801976
15,259.28101493143043,0.015149154919481603,-62.82639068733089,29.0,12.0,4.0,161.6744058804964,320.213930798666,392.53367621471597,1.9209362475942435,3.8046253722463566,4.6638932299502125,1.3472867156708048,2.6684494233222202,3.2711139684559694,3.246330547348448,3.62416248401444,3.237386609410678,2098652.3180137146,1201082.3116620728,3382934.4963118345,4.111940323423242,5.8319620794545415,9.980507449465543,69.16597987474847,34.809525475724215,153.60325732245533,159.68650094083182,139.67248743203578,267.63326249629887
16,259.2968370215588,0.02237583210843269,-62.82518764507561,3.0,13.0,22.0,380.1436445340088,507.5999611133332,619.7127574103546,4.516680931041852,6.031054570880951,7.363124004216522,3.167863704450077,4.229999675944447,5.164272978419627,4.814087561184644,4.267169942817847,4.022252696942141,3102571.5858420925,1769619.9071835633,3435507.4661553255,3.8276180194984417,3.4936483620827623,3.207708388824226,84.6427429509122,94.45987142331204,93.82614873132175,174.04366938798358,181.53518036274022,181.06468542606694
17,259.28663838093985,0.017713611411100418,-62.83254387093234,27.0,18.0,43.0,193.10484734066856,272.42663758102293,311.256694916568,2.2943773865916013,3.2368401175781707,3.6981998747134193,1.60920706117224,2.27022197984186,2.5938057909714027,4.498893276217354,4.3399195289889265,4.662349551381973,3856440.1783242854,5523935.261408091,3603185.4820545143,4.825264764995182,3.954812498742923,7.465203542916883,60.75645975161431,87.21133990360796,100.68053568675018,140.62153488818498,171.72514752544734,195.6462019221169
18,259.2858353327361,0.017347710809881373,-62.83124656559685,17.0,40.0,27.0,272.42663758102293,283.12314912143825,288.9656346086463,3.2368401175781707,3.3639308381464086,3.433348394297609,2.27022197984186,2.3593595760119883,2.4080469550720562,4.623777162095302,4.17272049136849,4.498893276217354,2936211.1680889484,4070755.085512984,3856440.1783242854,7.6967508121680215,7.00866441081177,4.825264764995182,57.87027475513359,59.37141479203347,60.75645975161431,141.83105279916683,137.27577658745787,140.62153488818498
19,259.29004947508133,0.01927229439507684,-62.83070914740411,28.0,9.0,18.0,315.72318885914484,403.0401149884397,403.85632940295164,3.7512685720574974,4.788725598831738,4.7984234594554165,2.63102657382621,3.358667624903668,3.3654694116912682,4.372241408309194,4.653453989619807,4.3399195289889265,3366080.3315975475,2456784.180714698,5523935.261408091,3.5847610252095694,5.302871847218064,3.954812498742923,81.48522998864183,115.84196616314087,87.21133990360796,165.36075603801976,212.5923615906614,171.72514752544734
20,259.2836212389235,0.016338392758213114,-62.82824849471599,12.0,34.0,51.0,145.53769970811732,211.23734015445217,296.2684095645975,1.7292077941356725,2.5098188011775617,3.5201163959767316,1.212814164234312,1.7603111679537702,2.4689034130383147,3.62416248401444,3.68949410309181,3.52343724730518,1201082.3116620728,1803687.5517881643,1851434.3485786405,5.8319620794545415,4.531560129446416,6.150699119914414,34.809525475724215,33.51413980282109,61.88403666752195,139.67248743203578,119.2782794398597,144.7393387280273
21,259.277981159058,0.013764380333527657,-62.82486596995694,42.0,4.0,15.0,297.0751768426921,359.12500519276637,416.2841489814936,3.5297020103442303,4.266947734461888,4.946084735691238,2.475626473689104,2.99270837660639,3.4690345748457827,2.6981100501674975,3.237386609410678,3.3080113423552113,2234244.550522352,3382934.4963118345,1030390.2038782294,5.949105704804567,9.980507449465543,3.8173244618456557,85.77283264013047,153.60325732245533,,169.95648097830338,267.63326249629887,144.12564746111275
22,259.29012336268124,0.01930964712769877,-62.82520397684392,24.0,13.0,30.0,245.92370554814067,320.05391047607515,324.9306848735792,2.9219452365224705,3.8027240890077225,3.860667538129964,2.0493642129011747,2.667115920633962,2.707755707279829,3.8415519531185276,4.267169942817847,3.71036897333547,2936602.039749159,1769619.9071835633,1972661.2403648447,4.067113485598468,3.4936483620827623,4.765759914380398,56.437420295301514,94.45987142331204,82.39224569801448,136.78471683323127,181.53518036274022,182.62081059079657
23,259.29403925445445,0.021092186993142727,-62.83339284900608,8.0,6.0,19.0,187.42451421649312,448.7213244813372,655.3530870832952,2.2268864455412016,5.331487396352832,7.786584976731651,1.5618709518041107,3.739344370677814,5.461275725694133,5.455186428754124,5.072106116450647,4.545259892005693,1054637.962538086,1562364.4261135582,3471342.902117681,4.148852757167971,1.8893993835722833,4.572572145006257,,117.11308489575002,107.44380344640935,136.41997085827612,219.34378837739894,201.29709033795308
24,259.288457611936,0.01854948686199397,-62.82425385771856,22.0,30.0,25.0,245.92370554814067,273.0450489839776,301.5284229345433,2.9219452365224705,3.2441877795249816,3.5826133032028995,2.0493642129011747,2.275375408199816,2.512736857787864,4.022252696942141,3.71036897333547,3.6340866994585457,3435507.4661553255,1972661.2403648447,4487012.790035966,3.207708388824226,4.765759914380398,3.795208970965211,93.82614873132175,82.39224569801448,79.19682518064158,181.06468542606694,182.62081059079657,162.76937033972817
25,259.2863405374949,0.017583253152328226,-62.8231171146232,35.0,24.0,30.0,198.7877446514054,301.5284229345433,443.61667190139104,2.361898794053084,3.5826133032028995,5.270836410077107,1.6565645387617134,2.512736857787864,3.6968055991782633,3.7755216392112407,3.8415519531185276,3.71036897333547,522543.44208909397,2936602.039749159,1972661.2403648447,3.1604053407715185,4.067113485598468,4.765759914380398,,56.437420295301514,82.39224569801448,126.22366329534702,136.78471683323127,182.62081059079657
26,259.2804684918914,0.014895949248625853,-62.833602035616465,56.0,57.0,43.0,246.06676285341453,271.8455003829186,327.58404546561667,2.9236449734826087,3.229935329509929,3.892193471448998,2.0505563571117897,2.265379169857658,2.7298670455468086,4.585271876540398,4.2408095720169525,4.662349551381973,3420389.2966840626,5618936.52875492,3603185.4820545143,6.355982651200979,7.689750322151059,7.465203542916883,64.74808088933109,79.3357516421136,100.68053568675018,146.34148221095757,163.55847516685188,195.6462019221169
27,259.28454585708795,0.01675817737591959,-62.83254911577716,17.0,43.0,40.0,193.10484734066856,200.32975211697368,284.1788453461965,2.2943773865916013,2.380220172867121,3.376474104556093,1.60920706117224,1.6694146009747828,2.3681570445516402,4.623777162095302,4.662349551381973,4.17272049136849,2936211.1680889484,3603185.4820545143,4070755.085512984,7.6967508121680215,7.465203542916883,7.00866441081177,57.87027475513359,100.68053568675018,59.37141479203347,141.83105279916683,195.6462019221169,137.27577658745787
28,259.290496404612,0.019477397515576544,-62.829160528383504,9.0,11.0,19.0,289.9200236912448,315.2867241773893,315.72318885914484,3.4446879787735014,3.7460827120977065,3.7512685720574974,2.416000197427042,2.6273893681449136,2.63102657382621,4.653453989619807,4.241508277618,4.545259892005693,2456784.180714698,6695282.995966714,3471342.902117681,5.302871847218064,4.013832500779792,4.572572145006257,115.84196616314087,78.43100761070448,107.44380344640935,212.5923615906614,169.04349807222516,201.29709033795308
29,259.27961135544496,0.01450792241490823,-62.82686893287033,15.0,51.0,41.0,161.6744058804964,333.5310993117866,363.1503740206318,1.9209362475942435,3.9628534577176153,4.314775198860292,1.3472867156708048,2.779425827598225,3.026253116838602,3.3080113423552113,3.52343724730518,2.919240004974059,1030390.2038782294,1851434.3485786405,3480187.7151916367,3.8173244618456557,6.150699119914414,3.909179809283088,,61.88403666752195,93.12902786368521,144.12564746111275,144.7393387280273,180.93149785478866
30,259.2866107687184,0.017705359149907524,-62.82530865193818,24.0,22.0,25.0,273.0450489839776,324.9306848735792,443.61667190139104,3.2441877795249816,3.860667538129964,5.270836410077107,2.275375408199816,2.707755707279829,3.6968055991782633,3.8415519531185276,4.022252696942141,3.6340866994585457,2936602.039749159,3435507.4661553255,4487012.790035966,4.067113485598468,3.207708388824226,3.795208970965211,56.437420295301514,93.82614873132175,79.19682518064158,136.78471683323127,181.06468542606694,162.76937033972817
31,259.25490270458977,0.0032241926301599107,-62.82471356667705,53.0,5.0,89.0,144.3295595925837,259.00386101388625,288.7993888479771,1.7148532639460483,3.0773572488411727,3.4313731434473635,1.2027463299381989,2.1583655084490543,2.406661573733145,1.3367652205182938,1.1078812949443693,1.6329720570000588,1173792.162306606,763971.5849376667,1777196.8015650625,10.47485537712206,2.996732536064178,5.709787111570184,44.59186082685762,50.87461112342493,,138.7860283556743,135.86825527216288,132.6511465767313
32,259.277615623876,0.013598540461973884,-62.822476876792365,46.0,42.0,38.0,264.57470254788035,269.3330779908081,377.6216825555149,3.1435472643477875,3.2000839549773388,4.486716211807785,2.2047891878990047,2.244442316590069,3.1468473546292937,2.541373675000483,2.6981100501674975,3.061629741760595,1865931.0726946604,2234244.550522352,2314552.2121082167,4.0072218287423915,5.949105704804567,6.241409921329565,48.24574382687065,85.77283264013047,139.70282647341438,127.77003883988564,169.95648097830338,248.42613919622423
33,259.28132866989324,0.015290391972635334,-62.83032117948636,65.0,40.0,34.0,173.7201559583651,255.2409134864775,288.8759781545185,2.0640579608179346,3.0326477460362726,3.432283140142958,1.4476679663197107,2.127007612387315,2.4072998179543235,3.6917479487259146,4.17272049136849,3.68949410309181,1336440.4076914922,4070755.085512984,1803687.5517881643,4.242302800471407,7.00866441081177,4.531560129446416,38.64907131720208,59.37141479203347,33.51413980282109,122.6132383849549,137.27577658745787,119.2782794398597
34,259.28185414036165,0.015531080109930356,-62.82891228361628,51.0,20.0,65.0,156.91277490264488,211.23734015445217,216.4333686698444,1.864360876290367,2.5098188011775617,2.5715554716443023,1.3076064575220419,1.7603111679537702,1.8036114055820385,3.52343724730518,3.727226447404593,3.6917479487259146,1851434.3485786405,1830935.1626546478,1336440.4076914922,6.150699119914414,4.367999631275199,4.242302800471407,61.88403666752195,52.330041936654915,38.64907131720208,144.7393387280273,132.70032389684152,122.6132383849549
35,259.28770868089447,0.018208607551844724,-62.822357947494154,25.0,24.0,30.0,198.7877446514054,389.32504395383177,604.9756365494923,2.361898794053084,4.625769830135844,7.188024739168148,1.6565645387617134,3.244375366281935,5.041463637912441,3.6340866994585457,3.8415519531185276,3.71036897333547,4487012.790035966,2936602.039749159,1972661.2403648447,3.795208970965211,4.067113485598468,4.765759914380398,79.19682518064158,56.437420295301514,82.39224569801448,162.76937033972817,136.78471683323127,182.62081059079657
36,259.259486836453,0.005318879548783736,-62.818913385867006,83.0,90.0,124.0,145.12070572854054,398.0246252818266,407.199061504337,1.7242532755398867,4.729134002224973,4.838140168012825,1.2093392144045059,3.3168718773485586,3.393325512536145,1.5241578179382798,1.0753079291530798,1.8767435451352092,2279205.558351289,7176925.640579876,1770732.3184731507,13.863268648628516,18.343423702482614,12.30698632496995,64.49295768102314,122.42425997380506,86.59782511311217,161.86490206555314,222.599622800334,171.0428804443252
37,259.2734223258136,0.011682698557451224,-62.82388011242039,42.0,46.0,21.0,260.83936706307827,303.9112504258101,465.5233556568178,3.099165834333533,3.6109248944829817,5.5311209162189625,2.1736613921923214,2.5325937535484204,3.8793612971401528,2.6981100501674975,2.541373675000483,2.9225393216276783,2234244.550522352,1865931.0726946604,6282718.70321414,5.949105704804567,4.0072218287423915,6.923769149166745,85.77283264013047,48.24574382687065,114.49365061467387,169.95648097830338,127.77003883988564,211.93689228943916
38,259.27964976841565,0.01452843419779649,-62.82085631067803,47.0,32.0,64.0,252.70056961300256,377.6216825555149,518.8495243710372,3.002464622113004,4.486716211807785,6.1647163815654515,2.105838080108357,3.1468473546292937,4.323746036425315,3.2525220554390684,2.8119855826149265,2.508233031898331,2115355.7866294524,7043039.784198239,4694688.025106483,5.293106694617804,5.670164975353237,5.402949412392147,38.84552075594309,101.87205129447003,81.7235524698377,135.09564002554148,196.69143782483187,165.04993982709595
39,259.28241385810355,0.01578304140091226,-62.83568064417217,67.0,86.0,56.0,193.83879994926158,406.3393644556206,452.1528267384626,2.3030978526553803,4.827925667988313,5.372258828500762,1.6153233329105148,3.3861613704635087,3.767940222820525,5.025057654180368,5.2186264922865115,4.585271876540398,1670890.0618346254,1032270.0977839446,3420389.2966840626,3.8851513586566564,1.9701729217114607,6.355982651200979,79.73704880777552,,64.74808088933109,168.27352406421358,172.40160993050088,146.34148221095757
40,259.2827849218272,0.01595477347675345,-62.8313951812844,57.0,33.0,18.0,244.54030021834228,255.2409134864775,283.12314912143825,2.905508290744614,3.0326477460362726,3.3639308381464086,2.0378358351528547,2.127007612387315,2.3593595760119883,4.2408095720169525,3.8854862787456046,4.3399195289889265,5618936.52875492,1651236.420385859,5523935.261408091,7.689750322151059,6.022139403776356,3.954812498742923,79.3357516421136,57.74796648325341,87.21133990360796,163.55847516685188,142.2016903728336,171.72514752544734
41,259.2757011407312,0.012722289021845896,-62.8266688928574,29.0,45.0,52.0,363.1503740206318,375.88320546276526,401.9447397374263,4.314775198860292,4.46606047693814,4.775710885631278,3.026253116838602,3.1323600455230483,3.3495394978118886,3.246330547348448,3.1017816283623647,2.7474697846443363,2098652.3180137146,1829979.7599535254,927944.8581599711,4.111940323423242,6.16561250388993,3.5419250378474483,69.16597987474847,84.24888528560926,63.772035174336224,159.68650094083182,179.06325950734822,151.9874717532157
42,259.27619915622194,0.012951057510787662,-62.8236416175289,37.0,46.0,32.0,260.83936706307827,265.8773521796924,269.3330779908081,3.099165834333533,3.15902471040386,3.2000839549773388,2.1736613921923214,2.2156446014974387,2.244442316590069,2.460017346342286,2.541373675000483,2.8119855826149265,1228715.1411870187,1865931.0726946604,7043039.784198239,2.691617347455251,4.0072218287423915,5.670164975353237,89.07249064717982,48.24574382687065,101.87205129447003,179.01230335080913,127.77003883988564,196.69143782483187
43,259.28401258661756,0.016514150479314975,-62.83350980320461,27.0,17.0,26.0,200.32975211697368,311.256694916568,327.58404546561667,2.380220172867121,3.6981998747134193,3.892193471448998,1.6694146009747828,2.5938057909714027,2.7298670455468086,4.498893276217354,4.623777162095302,4.499278786318905,3856440.1783242854,2936211.1680889484,3370322.6246175384,4.825264764995182,7.6967508121680215,11.086151175220264,60.75645975161431,57.87027475513359,98.09032739229764,140.62153488818498,141.83105279916683,189.20098452520048
44,259.27067188692416,0.010425689433809088,-62.82616219657664,52.0,60.0,41.0,267.13605602721873,303.9231519096461,475.3265826252658,3.1739800141362693,3.61106630209525,5.64759806623246,2.2261338002268247,2.532692932580386,3.9610548552105533,2.7474697846443363,2.314293008606455,2.919240004974059,927944.8581599711,1340152.0691689758,3480187.7151916367,3.5419250378474483,4.874881249593904,3.909179809283088,63.772035174336224,75.7223603898022,93.12902786368521,151.9874717532157,157.78856134881104,180.93149785478866
45,259.2743581881676,0.012108261473619326,-62.82842440936965,58.0,52.0,59.0,294.9382937598176,323.3658282989344,345.46216223255334,3.504312610281745,3.8420746773728736,4.104612514211498,2.4578191146651496,2.6947152358244555,2.878851351937948,3.3258011399740934,2.7474697846443363,3.4874994858957185,2882125.679037611,927944.8581599711,2085741.9519562302,4.54665481793265,3.5419250378474483,4.715670310290328,92.31237560200006,63.772035174336224,62.05298437841585,181.13941993771562,151.9874717532157,150.7827214261343
46,259.274750225688,0.012289761270213351,-62.8225043998975,32.0,42.0,64.0,264.57470254788035,265.8773521796924,292.6748094329417,3.1435472643477875,3.15902471040386,3.4774189961337427,2.2047891878990047,2.2156446014974387,2.4389567452745164,2.8119855826149265,2.6981100501674975,2.508233031898331,7043039.784198239,2234244.550522352,4694688.025106483,5.670164975353237,5.949105704804567,5.402949412392147,101.87205129447003,85.77283264013047,81.7235524698377,196.69143782483187,169.95648097830338,165.04993982709595
47,259.28072571047505,0.01502048353009217,-62.81970688420739,38.0,50.0,48.0,252.70056961300256,383.6208091518779,469.9993680965262,3.002464622113004,4.55799490103568,5.5843027076923395,2.105838080108357,3.1968400762656524,3.9166614008043887,3.061629741760595,3.402661590249138,2.9226081681169003,2314552.2121082167,1260668.8074479448,3903319.457308277,6.241409921329565,4.887039664432885,6.363032233731903,139.70282647341438,36.089553878702645,77.74115691264787,248.42613919622423,134.6918497434889,160.28691685995526
48,259.27614711816585,0.01292946643070358,-62.81868930208787,54.0,71.0,50.0,236.76251568339737,251.5767636731522,399.5482162310942,2.813096457481425,2.9891121093676283,4.7472365649962125,1.9730209640283127,2.096473030609604,3.3295684685924547,2.6459681187694932,2.808686274806526,3.402661590249138,2947979.905216539,4758812.747967232,1260668.8074479448,5.674932738269677,4.9577006054398325,4.887039664432885,56.688744612124886,62.329125689584345,36.089553878702645,149.62444481870813,143.55546817762746,134.6918497434889
49,259.284553383363,0.01676983555776116,-62.81812478564625,66.0,50.0,47.0,317.862363467591,420.0791055658955,476.7063418581514,3.7766851989064936,4.991174554462011,5.663991690869382,2.6488530288965952,3.5006592130491336,3.9725528488179327,3.7197467348825675,3.402661590249138,3.2525220554390684,1617088.9183369835,1260668.8074479448,2115355.7866294524,6.771059530691281,4.887039664432885,5.293106694617804,88.09911822388102,36.089553878702645,38.84552075594309,174.5996057417394,134.6918497434889,135.09564002554148
50,259.2800478766439,0.014711790888170269,-62.81783406679141,66.0,76.0,47.0,257.96826276918654,311.66799257676604,383.6208091518779,3.0650527768045843,3.703086712427293,4.55799490103568,2.149735523076557,2.5972332714730526,3.1968400762656524,3.7197467348825675,3.5010773772398864,3.2525220554390684,1617088.9183369835,2237911.1036655153,2115355.7866294524,6.771059530691281,6.529926893322723,5.293106694617804,88.09911822388102,121.8033107733431,38.84552075594309,174.5996057417394,220.29882070303861,135.09564002554148
51,259.2804498019526,0.014890012026022872,-62.828474342782535,34.0,65.0,20.0,156.91277490264488,239.062206904174,296.2684095645975,1.864360876290367,2.8404202642411005,3.5201163959767316,1.3076064575220419,1.9921850575347853,2.4689034130383147,3.68949410309181,3.6917479487259146,3.727226447404593,1803687.5517881643,1336440.4076914922,1830935.1626546478,4.531560129446416,4.242302800471407,4.367999631275199,33.51413980282109,38.64907131720208,52.330041936654915,119.2782794398597,122.6132383849549,132.70032389684152
52,259.2716564884997,0.010874889234202241,-62.827405265605634,44.0,45.0,78.0,267.13605602721873,323.3658282989344,353.1915571382468,3.1739800141362693,3.8420746773728736,4.1964494055577495,2.2261338002268247,2.6947152358244555,2.9432629761520595,2.4774218631072364,3.1017816283623647,2.752686130098786,804771.0878637255,1829979.7599535254,2430585.740854491,2.6807459764809196,6.16561250388993,5.0476313066991345,,84.24888528560926,75.28111956624701,119.0854908788489,179.06325950734822,162.3131656062995
53,259.2534417830256,0.002556946814868005,-62.82496801920549,31.0,89.0,62.0,144.3295595925837,209.5943684302317,328.89038144436864,1.7148532639460483,2.490297814403934,3.907714716877145,1.2027463299381989,1.7466197369186005,2.7407531787030743,1.3025767235342351,1.6329720570000588,1.1179534639704818,906285.5858962958,1777196.8015650625,1499364.453322681,5.947099945897089,5.709787111570184,11.726744518827827,69.87963905911768,,131.2403190178098,188.35152614430544,132.6511465767313,236.55674154550596
54,259.27409974579047,0.011993923380040563,-62.81939433750318,70.0,75.0,48.0,190.53763413862453,234.83275067595451,236.76251568339737,2.2638750144427653,2.790167933130601,2.813096457481425,1.5878136178218731,1.9569395889662904,1.9730209640283127,2.45172083925734,2.399065234505178,2.9226081681169003,3376520.20867262,3220682.9547833046,3903319.457308277,6.655725035384262,6.136934012953244,6.363032233731903,23.668314594579567,,77.74115691264787,113.34845456481781,106.02728103294099,160.28691685995526
55,259.2832250316344,0.0161516861193756,-62.83875960493921,72.0,86.0,39.0,271.28649132585963,550.0507603352141,626.7305365838338,3.2232934571950738,6.5354342129186165,7.446505825343561,2.260720761048832,4.583756336126792,5.222754471531952,5.969846464669946,5.2186264922865115,5.06427270480446,1237518.0978674353,1032270.0977839446,2767312.5182388225,2.2732721849454918,1.9701729217114607,4.304533749754602,39.59466910232444,,65.17028779529998,118.77161336009823,172.40160993050088,160.2328879309814
56,259.2784221070192,0.013961248110844277,-62.83438218098952,80.0,26.0,67.0,227.42076289353244,246.06676285341453,351.8445147925898,2.702102318041813,2.9236449734826087,4.180444506979496,1.8951730241127724,2.0505563571117897,2.9320376232715852,4.390266110377277,4.499278786318905,5.025057654180368,9370652.675817523,3370322.6246175384,1670890.0618346254,6.677693163645482,11.086151175220264,3.8851513586566564,61.88689779614482,98.09032739229764,79.73704880777552,141.60064577120139,189.20098452520048,168.27352406421358
