cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
59,169.56145608205506,142.5355986766574,-32.795070917572055,47.0,57.0,34.0,172.16978185816467,218.9488756198843,354.4960430118713,2.125766158264643,2.7033437875078117,4.376933532355679,1.4347481821513735,1.8245739634990372,2.9541336917655965
60,169.5729975174308,142.53719284783864,-32.800128314641704,99.0,78.0,52.0,239.83725373326507,280.076413108932,280.11818191191855,2.961250876749762,3.458080473178467,3.458596189158947,1.998643781110544,2.333970109241102,2.3343181825993233
61,169.5795354225751,142.56570703060618,-32.78576857726471,65.0,41.0,43.0,335.0515575087473,535.8730755015182,778.1052923802889,4.136854066602158,6.61638085808088,9.607202148117226,2.7920963125728964,4.465608962512656,6.484210769835746
62,169.56597041430638,142.52472957001243,-32.804217789565946,76.0,77.0,104.0,127.77731036257336,250.3608726484225,324.92691465042884,1.5776559581553278,3.0911851353105617,4.011845932651801,1.0648109196881121,2.0863406054035223,2.707724288753576
63,169.56658246201627,142.5439611220624,-32.792542308466025,55.0,39.0,30.0,169.5795088444305,304.618387528166,344.3310883680633,2.093784270073611,3.761098215980644,4.251427672100229,1.4131625737035887,2.538486562734719,2.86942573640053
64,169.53952570782317,142.52421255936903,-32.79067258512069,35.0,48.0,58.0,320.05060197019225,574.2182703107162,621.4335463315869,3.951638500424796,7.089825829537075,7.672788965315314,2.6670883497516042,4.785152252589306,5.178612886096562
65,169.57462552118935,142.5659231145213,-32.783058049228714,41.0,61.0,43.0,202.5533879628532,335.0515575087473,443.3744931743695,2.5009100477806245,4.136854066602158,5.474308457939867,1.6879448996904447,2.7920963125728964,3.6947874431197487
66,169.55703135092133,142.52286494365455,-32.8006942751701,84.0,67.0,77.0,264.66050650412615,285.1088546100079,324.4729666542691,3.267741540261299,3.5202156151352977,4.006241074020782,2.2055042208677196,2.3759071217500676,2.703941388785578
67,169.5604620070752,142.5251482525812,-32.80106876201707,66.0,74.0,62.0,285.1088546100079,349.2584009924528,391.4385344247597,3.5202156151352977,4.3122647964496466,4.833059440165652,2.3759071217500676,2.910486674937109,3.2619877868730005
68,169.56794132551224,142.53236756519433,-32.800487109220185,69.0,56.0,78.0,196.02316950102283,270.5408946912377,317.7775624176053,2.4202819766846764,3.340346210318434,3.923573467727786,1.633526412508525,2.2545074557603164,2.6481463534800462
69,169.56453455044394,142.5311551557613,-32.79945714720729,49.0,68.0,44.0,171.29013776755656,196.02316950102283,248.020791949634,2.114905264913029,2.4202819766846764,3.062292351086726,1.4274178147296392,1.633526412508525,2.0668399329136182
