cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
207,169.58664141759579,-166.79344018858828,-32.80803564236493,220.0,220.0,224.956322757109,228.79375048503414,27719173.02269104,28192021.804395568,243.0,205.0,350.78919282478046,374.0473278205118,46090203.07345127,205.0,218.0,360.8117187859045,424.2154047319022,52271925.76112157
208,169.5517725637995,-166.74046420299493,-32.8158821499294,212.0,212.0,238.99039355647713,245.82122910978063,29448454.6535986,30290151.878512833,209.0,209.0,333.31069765519527,410.5638943112343,50589783.31349568,198.0,246.0,339.1879202487808,422.1586876732047,52018496.58291478
209,169.5534720160118,-166.74304742139302,-32.81377765844281,212.0,212.0,260.93977541926955,395.54841484191473,32153062.84659785,48739572.26662444,208.0,208.0,333.31069765519527,410.5638943112343,50589783.31349568,198.0,246.0,473.7326172301763,636.0392230283167,78372908.3773118
210,169.56637683691855,-166.7626589464027,-32.81448363526547,292.0,292.0,221.30385355312487,229.70645767375382,27269114.87547194,28304485.8070655,213.0,187.0,239.54179314226835,288.54350948566224,35554401.69887294,187.0,213.0,286.4169310213337,314.0099568323133,38692383.559632905
211,169.57526687803997,-166.7761648804397,-32.8082177823849,182.0,182.0,143.43849433676294,176.5423462298354,17674526.29872513,21753591.0126891,239.0,244.0,190.17323394272438,267.2351420147945,32928779.45577731,194.0,239.0,255.37644593100163,272.8344099562319,33618722.618818305
212,169.5513646196657,-166.73984409654867,-32.81398599837035,198.0,208.0,212.80032445018614,245.82122910978063,26221307.942913078,30290151.878512833,208.0,198.0,238.99039355647713,322.7856434336477,39773725.80560279,209.0,209.0,260.93977541926955,395.54841484191473,48739572.26662444
213,169.56493652211438,-166.76047045950386,-32.81317800095106,187.0,187.0,192.18142651404307,255.30276240216088,23680642.30424925,31458468.726115588,201.0,201.0,212.51381536364485,258.1510350763238,31809433.580551673,210.0,170.0,239.54179314226835,259.3646137980979,31958971.04699503
214,169.5909637728257,-166.8000033420643,-32.81233166009841,8.0,8.0,195.76321615473955,294.9170250738899,24121991.298420656,36339747.84601659,14.0,261.0,321.20263834524155,396.8856344328189,48904344.79115414,261.0,14.0,384.82290469976454,486.3511701621486,59928309.95050046
215,169.55267121122856,-166.74183019007253,-32.820499525499535,246.0,246.0,203.5166017681697,205.73997092890235,25077365.36702314,25351329.457937837,230.0,230.0,295.40611643316805,312.93339110157217,38559728.86740212,253.0,253.0,332.62094199044674,498.1817704132235,61386079.4023772
216,169.54707294532258,-166.73331997323936,-32.81906014551897,231.0,231.0,236.3076503108603,313.7193118122488,29117886.375768952,38656570.20928733,235.0,235.0,374.8541998857607,403.1116213520449,49671512.41967807,248.0,248.0,470.7245544460505,588.2119396420833,72479618.83941467
217,169.5739066684795,-166.7740986497909,-32.814830262691075,265.0,265.0,138.8124417032453,184.71511288262477,17104502.96357751,22760641.315370973,240.0,241.0,173.1873776899505,241.9368372353032,29811516.16320186,241.0,240.0,179.42901070696462,250.08670475777035,30815744.829453647
218,169.58632292595112,-166.79295655140803,-32.811444243497064,15.0,15.0,172.62250201185898,207.60656744279302,21270586.850955,25581331.936187595,243.0,226.0,252.06609393429684,322.6978181498381,39762903.952685535,14.0,243.0,289.0428750833459,336.7494593980704,41494350.6185927
219,169.58023890643585,-166.78371695561808,-32.80726605293718,228.0,228.0,82.86278969998895,111.18756141239983,10210373.181272449,13700558.468361607,204.0,222.0,177.6961806819365,199.2027962731212,24545817.200525984,222.0,204.0,181.42305041456905,234.2936011269143,28869714.743508197
220,169.58634507832662,-166.79299019046613,-32.806234209673484,205.0,205.0,137.68220672074239,148.97420000411515,16965235.13303903,18356637.302831937,207.0,207.0,224.956322757109,228.79375048503414,28192021.804395568,190.0,190.0,339.1405065679668,448.75727521312774,55295981.034749426
221,169.56291945093582,-166.75740546482191,-32.81383364461034,225.0,225.0,191.6591581525609,231.87005632096438,23616288.269213602,28571084.960708514,213.0,201.0,261.34443718482714,310.1130152513753,38212201.46642732,201.0,213.0,277.81561401976717,386.2136246447195,47589337.1390439
222,169.58082294122028,-166.78460398106216,-32.808617611775844,219.0,219.0,181.42305041456905,199.2027962731212,22354992.574161455,24545817.200525984,227.0,227.0,255.78682133787296,269.5150204709303,33209706.635870706,228.0,228.0,257.47667400374814,301.2572381895772,37120990.45436163
223,169.58038826310226,-166.7839437982829,-32.80515815104169,204.0,228.0,208.36992774997464,243.55798767348392,25675393.37964508,30011274.716066647,228.0,219.0,224.19200012050962,261.23586831079245,32189547.484994847,219.0,204.0,260.38737495146995,271.29908914065055,33429540.013009135
224,169.55893102860867,-166.75134441567243,-32.81660563891155,247.0,247.0,293.77866696912866,294.1846732649116,36199479.08236984,36249507.27727976,237.0,236.0,368.5701804102868,483.8625930876985,59621666.875695825,257.0,237.0,414.8127236382512,525.5270558451767,64755572.15080554
225,169.56199382650578,-166.75599889267932,-32.81508366417857,221.0,221.0,191.6591581525609,231.87005632096438,23616288.269213602,28571084.960708514,258.0,258.0,259.2963491988496,271.3775107519406,33439203.14310223,273.0,192.0,330.62596411922414,367.4101594532574,45272369.56649401
226,169.5871069638951,-166.79414712365772,-32.81377684258994,15.0,15.0,147.44261057112843,147.52512738631026,18167914.47889725,18178082.22101391,14.0,14.0,213.55564022129278,277.8952629022114,34242322.154642284,218.0,218.0,303.2253187387527,322.6978181498381,39762903.952685535
227,169.5802200515587,-166.78368831879044,-32.810603985327674,238.0,238.0,187.55980030554912,239.9655162772443,23111164.394273948,29568609.513368808,222.0,222.0,255.78682133787296,269.5150204709303,33209706.635870706,250.0,250.0,307.7315135207576,317.5430382877179,39127730.71931848
228,169.57971258051523,-166.7829175647447,-32.806847476247654,219.0,219.0,82.86278969998895,111.18756141239983,10210373.181272449,13700558.468361607,204.0,204.0,95.01414374071315,123.2875724184724,15191524.779257141,223.0,223.0,224.19200012050962,243.55798767348392,30011274.716066647
229,169.5824673074159,-166.78710134437745,-32.80670220888725,219.0,222.0,283.23751306547626,387.8129237291344,34900595.52429514,47786403.162761725,222.0,219.0,311.0599435300209,422.77308215021327,52094202.42040206,223.0,223.0,319.10331884765935,433.1014018044787,53366860.49029486
230,169.55340326058965,-166.74294291357916,-32.82278240720784,215.0,215.0,295.40611643316805,312.93339110157217,36400013.8027391,38559728.86740212,13.0,255.0,327.5524039768824,348.95509155431523,42998331.59340431,245.0,245.0,339.9226480730014,410.65089692716754,50600503.79707633
231,169.54853541934605,-166.7355432909563,-32.82030070905568,235.0,235.0,205.28292421449228,213.34038750238778,25295012.050181024,26287854.644084502,216.0,216.0,236.3076503108603,313.7193118122488,38656570.20928733,7.0,7.0,475.9628629950218,512.4144424413288,63139832.72518661
232,169.56934679708112,-166.76717136225304,-32.81317707210519,168.0,168.0,85.31725963709354,92.36499239746449,10512813.56628468,11381236.91801835,169.0,304.0,198.5885983645022,222.99269128082045,27477213.872679446,199.0,169.0,207.7500419803654,247.34793336500624,30478272.749650873
233,169.57692506171554,-166.77868363828395,-32.81051227183871,244.0,239.0,193.32431095709185,205.99485032426705,23821468.80440509,25382735.75927421,239.0,251.0,202.46270925940877,279.9309237207788,34493156.777798474,251.0,244.0,242.49135524648415,293.0803534661706,36113432.722012706
234,169.58364423511617,-166.78888871667974,-32.812000100532536,243.0,243.0,264.5783427708606,306.09370033605956,32601408.004170354,37716940.50107711,249.0,249.0,292.96291862873437,313.8271000240412,38669851.89906543,238.0,12.0,293.42297482416325,408.93704689480745,50389322.777580254
235,169.54812378120155,-166.7349175100517,-32.821915037363574,231.0,231.0,205.28292421449228,213.34038750238778,25295012.050181024,26287854.644084502,7.0,216.0,328.63449285411986,403.1116213520449,49671512.41967807,216.0,7.0,374.8541998857607,411.6420050144324,50722628.37760988
236,169.55782743647546,-166.7496672049938,-32.82015624560212,247.0,247.0,189.07501091511347,235.3682203542979,23297869.01558695,29002129.587119944,9.0,9.0,256.23773336781295,256.23892063305874,31573822.371929284,2.0,237.0,283.90176808310525,395.52019520295687,48736095.03582104
237,169.5562746193093,-166.74730718205677,-32.81798058086792,253.0,253.0,263.9930628118364,297.59397097088663,32529289.664698638,36669601.77313361,236.0,236.0,329.36377562773663,395.52019520295687,48736095.03582104,247.0,247.0,337.44974831434496,492.8183002009874,60725191.29310834
238,169.58128273032023,-166.78530229288498,-32.811693782135116,250.0,250.0,177.0885857560708,190.92443169378234,21820898.780499212,23525755.0955485,227.0,227.0,187.55980030554912,239.9655162772443,29568609.513368808,234.0,222.0,293.42297482416325,388.6903156741814,47894515.61248261
239,169.5766554521508,-166.7782741134481,-32.80889144623055,211.0,233.0,190.17323394272438,205.99485032426705,23433192.32522657,25382735.75927421,188.0,188.0,191.59367720657804,247.55863687039366,30504235.687036846,233.0,211.0,202.46270925940877,272.8344099562319,33618722.618818305
240,169.5726262975129,-166.77215362301058,-32.81425051218177,265.0,265.0,168.36180260104717,178.2523965011928,20745582.42912557,21964303.82470655,217.0,217.0,173.1873776899505,250.08670475777035,30815744.829453647,275.0,301.0,201.86290525053053,266.36323671044994,32821343.071263574
241,169.57505849710947,-166.7758483440648,-32.81393936011234,274.0,254.0,148.24712019123706,176.47893205410563,18267046.35074194,21745777.102470435,254.0,242.0,173.2194394733286,208.97086198046537,25749440.642269548,217.0,274.0,179.42901070696462,218.31182709733963,26900436.644960817
242,169.57575464942758,-166.77690581106387,-32.81261350726587,241.0,241.0,184.52262714315304,208.97086198046537,22736923.175549768,25749440.642269548,274.0,274.0,218.54361793670304,227.21611388031985,27997625.036716256,268.0,244.0,262.7574295038274,284.667770783859,35076832.22961191
243,169.58473720123806,-166.7905485233209,-32.81015188865982,218.0,234.0,252.06609393429684,306.09370033605956,31059645.647136465,37716940.50107711,234.0,218.0,264.5783427708606,336.7494593980704,41494350.6185927,207.0,207.0,350.78919282478046,441.53832497597045,54406460.22371618
244,169.5753615657898,-166.77630871310228,-32.81038176766363,233.0,211.0,193.32431095709185,267.2351420147945,23821468.80440509,32928779.45577731,200.0,242.0,242.59178956117591,284.667770783859,35076832.22961191,239.0,233.0,243.19068706642145,293.0803534661706,36113432.722012706
245,169.55503680043518,-166.7454258271516,-32.825005411393356,255.0,252.0,199.95731984874038,290.3037581492573,24638789.779762488,35771299.96903997,252.0,255.0,290.0670874734275,291.8081072669586,35956666.23467331,13.0,13.0,310.6062635741602,342.51110744535947,42204302.297928676
246,169.55288506059878,-166.74215524605546,-32.81886177915213,215.0,215.0,203.5166017681697,205.73997092890235,25077365.36702314,25351329.457937837,253.0,208.0,323.43369828251826,422.1586876732047,52018496.58291478,208.0,253.0,391.9070073156127,469.77947749414847,57886341.93327282
247,169.55882146092293,-166.7511778999693,-32.81898729525746,236.0,236.0,189.07501091511347,235.3682203542979,23297869.01558695,29002129.587119944,2.0,224.0,255.31864143320288,294.1846732649116,36249507.27727976,224.0,2.0,293.77866696912866,311.082162414431,38331620.01651714
248,169.54457329529254,-166.72951967452113,-32.8161712721107,203.0,203.0,209.5914684426756,221.21118395737656,25825911.922090296,27257696.10525465,216.0,216.0,470.7245544460505,588.2119396420833,72479618.83941467,198.0,171.0,673.2657899796213,897.3965040662591,110577416.3681941
249,169.58284530710498,-166.78767541029646,-32.814239404494366,12.0,12.0,86.97128827826859,95.33822234520451,10716623.37935102,11747599.038218185,259.0,259.0,267.1577370202544,267.16351848524107,32919953.986975837,234.0,234.0,292.96291862873437,313.8271000240412,38669851.89906543
250,169.58077612185002,-166.78453287289017,-32.81303870180017,238.0,238.0,177.0885857560708,190.92443169378234,21820898.780499212,23525755.0955485,317.0,317.0,254.30537091427263,316.0497605105834,38943728.666973315,249.0,227.0,294.78275926669147,317.5430382877179,39127730.71931848
251,169.5779177964985,-166.78019153001523,-32.812211479674986,268.0,268.0,163.73494539056992,166.98879110610815,20175459.95380852,20576399.617440604,233.0,233.0,242.49135524648415,279.9309237207788,34493156.777798474,242.0,311.0,271.10782020717306,393.75053297622867,48518036.82410603
252,169.55511989658473,-166.74555212671973,-32.82735799815116,245.0,245.0,290.0670874734275,290.3037581492573,35742137.3505711,35771299.96903997,255.0,255.0,291.3568084485142,367.6640640751655,45303655.75600704,284.0,269.0,345.3325302554419,464.15324833876105,57193076.60286518
253,169.5553006263556,-166.74582682060196,-32.8198888325638,237.0,237.0,263.9930628118364,297.59397097088663,32529289.664698638,36669601.77313361,236.0,13.0,313.092896070396,374.67936928119883,46168083.37657667,246.0,246.0,323.43369828251826,469.77947749414847,57886341.93327282
254,169.57529812006663,-166.77621233777248,-32.8153245578586,260.0,260.0,152.57209276204358,153.95158652257837,18799970.527040917,18969952.085075513,274.0,241.0,164.97845443613204,176.47893205410563,21745777.102470435,241.0,1.0,173.2194394733286,206.6371156230949,25461875.8462319
255,169.553529990376,-166.74313554190252,-32.82560781072701,245.0,245.0,199.95731984874038,291.8081072669586,24638789.779762488,35956666.23467331,252.0,230.0,291.3568084485142,348.95509155431523,42998331.59340431,262.0,252.0,337.7155244808877,367.6640640751655,45303655.75600704
256,169.59685481783754,-166.80894708766252,-32.8248678177652,330.0,330.0,126.48357379496223,171.62129561658043,15585336.84930655,21147217.95444207,319.0,319.0,260.9376355802951,367.19261598214325,45245563.80686093,294.0,294.0,469.281108505365,519.6496885245036,64031361.51434545
257,169.56158310835497,-166.7553747561639,-32.818679125264445,258.0,258.0,227.8793552220302,266.39596804322247,28079349.79680011,32825376.23408054,288.0,10.0,255.93884678731425,316.827101554731,39039512.82025373,2.0,2.0,303.51855049310086,370.04379469653344,45596886.744283445
258,169.56256174422523,-166.756861900827,-32.81710991298153,257.0,257.0,227.8793552220302,266.39596804322247,28079349.79680011,32825376.23408054,273.0,225.0,238.8503120209743,271.3775107519406,33439203.14310223,225.0,288.0,259.2963491988496,317.6673445103036,39143047.762420096
259,169.58285778666004,-166.7876943628154,-32.81640750043682,12.0,12.0,190.55130801654502,194.87316777261807,23479778.704925455,24012319.319432847,289.0,249.0,266.83417730092674,267.16351848524107,32919953.986975837,249.0,289.0,267.1577370202544,308.4525557531653,38007599.24158677
260,169.57515217159326,-166.77599063842567,-32.816554132617526,1.0,1.0,88.13291022155025,129.35925815422087,10859758.718861103,15939679.378273841,254.0,254.0,152.57209276204358,153.95158652257837,18969952.085075513,309.0,300.0,193.3011234157698,209.86217175855975,25859268.050777156
261,169.59165355856348,-166.80105065004997,-32.815377580802846,277.0,277.0,307.62862475121415,311.52377598921754,37906074.26232889,38386035.74904089,214.0,214.0,384.82290469976454,396.8856344328189,48904344.79115414,291.0,8.0,449.015306903372,586.9503943500131,72324170.92046638
262,169.5508116963754,-166.73900359882765,-32.82525770748014,6.0,6.0,156.39865807918636,156.49062424243184,19271480.83983633,19282812.932928845,7.0,7.0,200.66066354783425,239.8153815898207,29550109.88052277,255.0,255.0,337.7155244808877,510.96340341074915,62961035.341506295
263,169.5929051067377,-166.80295083300805,-32.82112411393686,315.0,315.0,186.33064422197032,211.85407543785857,22959707.481505144,26104710.908547528,280.0,280.0,188.33996707561403,260.7498562856315,32129660.964574214,345.0,277.0,363.7412787166053,502.43238206692064,61909840.80831161
264,169.58625240409796,-166.79284946167687,-32.816987750502456,272.0,272.0,212.0736796381562,218.33110563570727,26131770.591733813,26902812.151166145,267.0,267.0,278.2532666603933,386.90514222518186,47674546.104171604,291.0,226.0,288.31143493602224,426.73816424252146,52582780.80405805
265,169.5730418140997,-166.772784847198,-32.81555214743786,217.0,278.0,138.8124417032453,150.04504210523672,17104502.96357751,18488586.72802333,278.0,240.0,144.063957104853,178.2523965011928,21964303.82470655,240.0,217.0,168.36180260104717,184.71511288262477,22760641.315370973
266,169.557337961679,-166.7489232965657,-32.82331987557763,9.0,9.0,146.852637234417,162.5998272826066,18095217.82028083,20035590.42335839,13.0,13.0,174.8861830248446,251.1020583785297,30940856.95054496,290.0,284.0,302.64575601680565,337.5283620295853,41590327.19104985
267,169.58434336403272,-166.7899504380733,-32.81819395725005,264.0,270.0,278.2532666603933,313.0771528273759,34286435.465147145,38577443.22236113,270.0,259.0,285.37322239097114,354.5940273009947,43693162.6330938,259.0,264.0,286.29470209317185,386.90514222518186,47674546.104171604
268,169.57768493554659,-166.77983783514878,-32.81351971617302,251.0,251.0,163.73494539056992,166.98879110610815,20175459.95380852,20576399.617440604,274.0,311.0,208.95743082194838,229.7265985410716,28306967.569654644,311.0,3.0,229.70942620395434,248.36491225254608,30603585.136511758
269,169.55718317218668,-166.74868804381305,-32.829444921345306,313.0,313.0,326.4895613314454,330.99069636205553,40230123.47343696,40784754.43105043,252.0,284.0,361.61215261214465,427.31176596432056,52653460.14828716,324.0,324.0,373.4214552399173,442.3854200532414,54510839.48599144
270,169.58525770352307,-166.79133895287822,-32.82032178630472,279.0,287.0,262.10020541237884,310.0082440449013,32296051.31371663,38199291.53278129,272.0,267.0,264.00240075740385,313.0771528273759,38577443.22236113,267.0,272.0,285.37322239097114,326.41799894015844,40221305.53810762
271,169.5896034337604,-166.79793786478038,-32.819294960833396,291.0,345.0,274.9941597263911,297.7862476060509,33884847.51289118,36693294.14707099,277.0,291.0,275.0664664717788,311.1897711689935,38344879.59353154,280.0,277.0,277.55309468184095,364.72886781662027,44941980.156277314
272,169.58662095364545,-166.79340911372591,-32.81866892193074,264.0,264.0,212.0736796381562,218.33110563570727,26131770.591733813,26902812.151166145,279.0,279.0,250.1420336424593,271.5770426820425,33463789.51625351,270.0,270.0,264.00240075740385,326.41799894015844,40221305.53810762
273,169.5643513103612,-166.75958123291386,-32.81636502802111,282.0,282.0,203.0333754941471,266.53087335147455,25017822.107538033,32841999.299106177,258.0,258.0,238.8503120209743,347.4203602663798,42809221.62933563,292.0,288.0,303.8851434952138,368.94047064507845,45460934.88524013
274,169.57619596269123,-166.77757616211682,-32.814331327138454,241.0,254.0,148.24712019123706,207.8928237124277,18267046.35074194,25616604.503633503,254.0,241.0,164.97845443613204,218.31182709733963,26900436.644960817,268.0,242.0,208.95743082194838,227.21611388031985,27997625.036716256
275,169.57099077914955,-166.7696689815197,-32.81434470358548,199.0,199.0,128.1992225596232,128.30617166285134,15796739.509035973,15809917.803651873,301.0,301.0,190.33989774529923,209.28206674068898,25787787.36881805,240.0,240.0,201.86290525053053,306.3780462742362,37751977.67701427
276,169.5633029650532,-166.75798823891708,-32.82130043657312,11.0,11.0,102.41181629124542,104.573974506883,12619209.011565205,12885630.674878055,297.0,297.0,127.77419364538692,141.07090983020402,17382791.95768147,10.0,288.0,244.35643944600324,272.48425101778207,33575575.948916465
277,169.59130471255398,-166.8005209966142,-32.81784966392429,271.0,280.0,275.0664664717788,306.6139585457886,33893757.167714596,37781046.84472287,280.0,261.0,303.29970781513555,311.52377598921754,38386035.74904089,261.0,271.0,307.62862475121415,364.72886781662027,44941980.156277314
278,169.57333946428085,-166.77323701213646,-32.81668278231799,265.0,265.0,144.063957104853,150.04504210523672,17751595.973742258,18488586.72802333,260.0,217.0,223.92405626514667,251.7510036504614,31020820.1454197,217.0,346.0,238.72788090100812,315.07305822545493,38823379.17289679
279,169.58737197493645,-166.79454954033199,-32.820554930870976,272.0,272.0,250.1420336424593,271.5770426820425,30822562.468135897,33463789.51625351,270.0,287.0,262.10020541237884,355.2515522015788,43774183.01190617,287.0,270.0,299.02933412710286,396.6510798539128,48875442.91866495
280,169.59162408639963,-166.80100590262748,-32.82029030031584,263.0,263.0,188.33996707561403,260.7498562856315,23207296.73419192,32129660.964574214,345.0,277.0,260.1098477042263,306.6139585457886,37781046.84472287,271.0,345.0,277.55309468184095,346.50778334879016,42696773.67870615
281,169.57952532778077,-166.78263315980553,-32.817928858886226,310.0,310.0,177.47033403180134,207.36006439005385,21867937.896254648,25550957.769834973,338.0,338.0,201.73595477315044,214.12258420084183,26384237.112274274,326.0,326.0,207.67366095191608,244.12920917412526,30081660.768863454
282,169.56557621778626,-166.7614424567349,-32.8174671203323,316.0,316.0,168.6173276198003,204.07995423195675,20777068.284333523,25146781.795177214,273.0,273.0,203.0333754941471,266.53087335147455,32841999.299106177,292.0,292.0,215.9727301443631,277.60645408862575,34206735.06210742
283,169.5601758989872,-166.75323627235724,-32.82796466887065,324.0,324.0,206.22145184455403,276.92382937528714,25410657.653938275,34122621.87823827,334.0,318.0,333.2526723295698,375.39607478909545,46256396.00427353,290.0,290.0,373.61664417560723,414.47180734811866,51071317.31218211
284,169.55758912468022,-166.74930501780284,-32.826032376227694,290.0,324.0,190.86870737814652,263.0105852010504,23518888.731768418,32408228.533584304,324.0,290.0,191.81797868190174,266.0428842395783,32781869.161575224,266.0,266.0,335.6647606944038,337.5283620295853,41590327.19104985
285,169.561540311321,-166.75530972039945,-32.824638409122414,342.0,342.0,58.8852912467754,70.53088483252814,7255859.966751433,8690832.852150006,318.0,318.0,146.47725992080012,218.62042770123313,26938462.486730404,295.0,295.0,169.22542812985606,256.7981386872397,31642729.3571221
286,169.56587315135124,-166.76189363165955,-32.82291351082918,335.0,335.0,150.69807616099393,167.64617630350457,18569053.743839506,20657402.781992074,360.0,298.0,256.3793729779234,278.0852436468306,34265731.62838605,298.0,325.0,271.9876293564264,367.9736420532072,45341802.03005783
287,169.58600989908382,-166.79248120822464,-32.822563424431216,331.0,331.0,193.5889198576277,289.2480493716607,23854073.977744523,35641215.275668755,270.0,270.0,291.3511250320204,310.0082440449013,38199291.53278129,380.0,279.0,292.96878734457675,355.2515522015788,43774183.01190617
288,169.56360876853364,-166.7584529220691,-32.8191384513348,11.0,11.0,166.7793450618095,168.21849004183306,20550591.62471705,20727923.420583412,257.0,276.0,255.93884678731425,272.48425101778207,33575575.948916465,276.0,258.0,269.0520716166622,317.6673445103036,39143047.762420096
289,169.5817591565859,-166.7860258627383,-32.81827362695113,299.0,299.0,190.82399433422552,211.3450251733533,23513379.179577895,26041985.610649128,310.0,259.0,264.98348005055567,308.4525557531653,38007599.24158677,259.0,310.0,266.83417730092674,336.49520254251627,41463021.0267638
290,169.55890337257665,-166.75130238541445,-32.82521251814679,318.0,324.0,186.24923103788296,211.01351381728338,22949675.729081444,26001136.70040173,284.0,284.0,190.86870737814652,266.0428842395783,32781869.161575224,324.0,318.0,210.94475578605145,280.33656833446037,34543140.40615153
291,169.58856885410339,-166.79636695070977,-32.81731752358257,271.0,271.0,274.9941597263911,311.1897711689935,33884847.51289118,38344879.59353154,264.0,272.0,288.31143493602224,400.7041466319563,49374862.79678241,272.0,264.0,292.1279834857489,435.326491776106,53641036.6199482
292,169.56681356812294,-166.76332251957362,-32.81622572896393,282.0,210.0,215.9727301443631,229.70645767375382,26612212.54722602,28304485.8070655,210.0,282.0,221.30385355312487,277.60645408862575,34206735.06210742,327.0,316.0,244.66705392976445,298.9786663254656,36840224.27285652
293,169.60118900801243,-166.81552624025662,-32.83013597394882,344.0,294.0,395.2557731795692,560.1223004582048,48703512.88952944,69018406.63990878,294.0,344.0,405.19151967359227,596.1777180029961,73461163.99422662,376.0,323.0,576.6927762285723,613.6072308682803,75608832.82563654
294,169.5984407125508,-166.81135451865265,-32.82833039093019,344.0,344.0,171.59826791043625,181.65167473897384,21144380.4748678,22383163.71924287,376.0,376.0,347.51735023086553,440.6265321548972,54294108.88965091,293.0,256.0,405.19151967359227,519.6496885245036,64031361.51434545
295,169.56291030087957,-166.75739156064955,-32.82454228928848,342.0,342.0,147.61405812542424,213.5603215288897,18189040.288403723,26314954.968536224,285.0,285.0,169.22542812985606,256.7981386872397,31642729.3571221,297.0,297.0,282.8886590198427,282.92335328769366,34861884.679761425
296,169.58498323029778,-166.79092214208947,-32.82504442964278,370.0,331.0,240.52366411175151,276.0458847387543,29637384.62583209,34014441.32573753,331.0,365.0,266.9340477163323,314.8475312489538,38795589.68378041,329.0,381.0,288.5222658403397,358.89512440285193,44223144.86827864
297,169.5628788743808,-166.757343805783,-32.822246707457076,276.0,276.0,127.77419364538692,141.07090983020402,15744367.34243507,17382791.95768147,11.0,11.0,228.5536846919764,242.46395527978618,29876467.777361125,10.0,295.0,229.88390376864425,282.92335328769366,34861884.679761425
298,169.56546230131977,-166.76126936561857,-32.820744754513065,322.0,286.0,244.7212592847538,278.0852436468306,30154613.328069072,34265731.62838605,11.0,316.0,249.67646314194818,319.9413941833294,39423256.71843533,286.0,322.0,271.9876293564264,342.8324745004695,42243901.22493464
299,169.5811141694738,-166.78504628957867,-32.819681562455926,289.0,289.0,190.82399433422552,211.3450251733533,23513379.179577895,26041985.610649128,336.0,336.0,209.5952300347806,254.18766450416786,31321066.09082678,338.0,371.0,259.69343674449215,350.68474349166047,43211459.72749136
300,169.57476417919824,-166.7754012637574,-32.81815205211515,321.0,321.0,169.1746156669023,170.3071704795876,20845737.453582782,20985291.134162817,260.0,260.0,202.61712974215135,209.86217175855975,25859268.050777156,1.0,1.0,211.8147018347978,259.1778846698881,31935962.23821924
301,169.57160816844785,-166.7706069189752,-32.8157606726256,265.0,275.0,178.5130343092173,209.28206674068898,21996419.679057024,25787787.36881805,275.0,240.0,190.33989774529923,266.36323671044994,32821343.071263574,240.0,265.0,224.42230500013358,269.59209917455513,33219204.29255337
302,169.56001359320476,-166.752989616624,-32.831455429073856,328.0,312.0,308.80720921947,346.58424733675537,38051299.72830841,42706195.589975126,313.0,283.0,310.49553588663946,431.20476565914583,53133156.52132335,312.0,328.0,343.29737886370725,433.6511593415726,53434601.748262025
303,169.58539188239814,-166.79154271361972,-32.82904801024061,388.0,388.0,134.74655261206036,145.93201502115954,16603503.11690365,17981778.526354566,365.0,365.0,182.4839299548958,185.10128138520454,22808225.092558157,357.0,333.0,222.23363969000752,304.52727529638855,37523925.2251802
304,169.56901925234422,-166.7666737256472,-32.814917015128216,327.0,327.0,150.81752755781434,154.05375156039315,18583772.574124806,18982540.885982946,232.0,232.0,218.16203488593266,222.99269128082045,27477213.872679446,275.0,168.0,252.9606410547206,294.2545190433854,36258113.691159084
305,169.5550753278877,-166.74548438586714,-32.83427359387301,339.0,339.0,347.4915874361345,378.2212386679328,42817998.258585915,46604513.38730661,313.0,313.0,410.3443315433242,540.4243023441746,66591214.50220218,312.0,269.0,566.9189532098144,714.034497591977,87983505.15487702
306,169.5655950571743,-166.76147108231004,-32.8271852202369,340.0,340.0,164.58545993717146,217.46995414611996,20280260.563929707,26796700.85433279,325.0,325.0,200.95853691265498,232.42100121382222,28638972.52494286,368.0,368.0,204.4322635296062,261.51564072068203,32224021.109659657
307,169.5763097820338,-166.77774905131406,-32.81946819432646,321.0,320.0,173.40965519260556,224.9358289451517,21367580.05810319,27716647.770177238,320.0,321.0,189.11341730778145,263.3174145865645,32446036.125392668,337.0,337.0,237.709500548887,280.3703835352638,34547307.12345193
308,169.56853523436718,-166.76593835152084,-32.8191115538455,322.0,322.0,184.840959978228,267.26992435639636,22776148.22522207,32933065.34440307,4.0,4.0,244.79433488371,359.7125460342849,44323867.761311725,316.0,347.0,272.53772891087823,367.12449483579564,45237169.902573325
309,169.57668590033416,-166.7783203630349,-32.816883733211895,1.0,1.0,106.68625238855914,161.61223388287127,13145906.071259791,19913898.923480477,260.0,311.0,193.3011234157698,260.2673689813477,32070208.761120766,3.0,3.0,218.82854905897727,271.59796619692304,33466367.716866452
310,169.58028672002956,-166.78378957493535,-32.816706297034656,281.0,281.0,177.47033403180134,207.36006439005385,21867937.896254648,25550957.769834973,326.0,317.0,207.48191257419097,302.1441466655122,37230275.5333424,289.0,326.0,264.98348005055567,313.9273909665043,38682209.77348598
311,169.57766499716539,-166.77980755042682,-32.81538382778193,3.0,3.0,26.441838665274293,35.003445830629545,3258169.817223587,4313133.142815616,326.0,326.0,181.57716454587714,225.50551315954735,27786844.39818746,309.0,268.0,220.710363145638,229.7265985410716,28306967.569654644
