cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
209,169.56277121549053,-166.7571802098813,-32.82230977947565,193.0,193.0,160.25805940300614,193.18359610665436,19747037.213392768,23804129.886172723,9.0,10.0,225.48548411596866,252.1669512286168,31072073.307571128,10.0,9.0,240.03256405729888,305.8152417903286,37682628.77107476
210,169.58097786954175,-166.7848392819027,-32.819648741118705,204.0,204.0,196.96069629124378,224.1087377341477,24269545.09325591,27614733.389188167,233.0,233.0,235.9130339624568,290.2601411457939,35765925.471222274,198.0,198.0,270.2467231990293,342.5144177952908,42204710.20005558
211,169.57656608828813,-166.77813837303546,-32.820431699321944,243.0,243.0,387.5916187309522,411.4164246867504,47759133.90684477,50694832.31454797,233.0,183.0,405.204817486224,506.68932730037113,62434382.63948984,198.0,11.0,464.64526420764264,514.6214134730884,63411776.23464496
212,169.56038252887944,-166.7535502856455,-32.83152609665822,216.0,216.0,338.4039223972372,350.30216748984736,41698213.95335685,43164318.6191259,189.0,189.0,452.69712531889115,589.5481898665565,72644271.91837604,221.0,234.0,472.32767474794736,694.6142302842445,85590535.0749421
213,169.565517329648,-166.76135297884204,-32.82068406728421,193.0,205.0,254.13351382338985,278.83908520742796,31314393.630718146,34358620.16956503,10.0,193.0,272.4892538229453,377.58166311974895,46525704.73208009,205.0,219.0,274.9540983404274,395.3583459278698,48716151.92862249
214,169.56903506272408,-166.76669774636494,-32.81481550464056,226.0,226.0,167.90894168405282,172.67577309731288,20689780.796348464,21277150.927113008,192.0,238.0,266.26032405133657,317.1934733133572,39084657.23781675,141.0,141.0,284.05204013610637,371.8202119373776,45815777.310487345
215,169.55591143639566,-166.74675518916962,-32.83643024310057,221.0,221.0,483.74068671806384,496.30395030052387,59606645.54306087,61154693.949541494,216.0,216.0,546.2476193407324,768.0936743505152,94644690.11588877,234.0,248.0,676.1064253647221,864.0622589334415,106469962.54296853
216,169.5597405422804,-166.75257465910406,-32.83419634057761,212.0,212.0,338.4039223972372,350.30216748984736,41698213.95335685,43164318.6191259,234.0,234.0,395.361437931004,457.47849028984353,56370611.28615429,221.0,221.0,424.26277129466985,603.3720043207137,74347645.71108377
217,169.56551906222194,-166.76135561141288,-32.82713023551576,236.0,236.0,175.39488124959837,234.32453313649765,21612200.097622395,28873526.19328241,224.0,224.0,203.93527018601063,242.0645320176686,29827250.74546698,260.0,260.0,243.00787983659276,341.0382321204384,42022814.240727365
218,169.59359130824546,-166.8039926397923,-32.82248115594265,181.0,181.0,197.50410904611584,213.81685194547643,24336504.545608357,26346564.709110748,225.0,225.0,237.59733504355748,307.17718884604255,37850448.21985656,202.0,202.0,390.9510813114882,478.33661293740835,58940754.2521763
219,169.5674499861358,-166.7642894834206,-32.81939111113681,213.0,213.0,286.520764487276,395.3583459278698,35305158.566233404,48716151.92862249,199.0,250.0,338.6512594859038,418.84254565414346,51609880.75355032,244.0,207.0,397.29147444123345,427.43411161794154,52668535.609602176
220,169.57800873046182,-166.78032964988128,-32.81513521680358,2.0,2.0,45.9927634645856,56.524284931203795,5667239.545176389,6964936.192007575,228.0,228.0,201.22247877633473,235.25894662625794,28988664.85166708,11.0,11.0,228.25366693561207,308.6929613253434,38037222.074895695
221,169.55669822402558,-166.74795100116378,-32.83258407099628,216.0,189.0,424.26277129466985,478.8612216140614,52277762.28055234,59005396.66141878,189.0,215.0,457.3609854355767,496.30395030052387,61154693.949541494,212.0,216.0,472.32767474794736,603.3720043207137,74347645.71108377
222,169.5818759418837,-166.78620322824608,-32.822692721309416,254.0,254.0,279.24792955086986,331.402695364259,34408998.069400504,40835521.04870884,233.0,227.0,321.6657750118707,381.2570265978048,46978583.917340904,227.0,210.0,366.43763443452747,411.01229524386275,50645035.38591013
223,169.60233273213325,-166.8172622349505,-32.834788230201085,245.0,245.0,363.2421757642095,546.5155839206323,44758789.59854078,67341783.7054962,200.0,200.0,592.8881745621871,616.3722265630523,75949536.27033648,262.0,235.0,859.8109978781741,1042.3683530578126,128440883.00191562
224,169.56644417953208,-166.76276126790563,-32.82575788794501,217.0,232.0,203.93527018601063,212.7360645166264,25128953.791705027,26213389.81820808,232.0,217.0,212.6105272019693,242.0645320176686,29827250.74546698,236.0,236.0,280.91798631136464,282.0264191111758,34751364.231506646
225,169.59497451153382,-166.80609258688352,-32.82382459592092,218.0,218.0,237.59733504355748,307.17718884604255,29276801.643462736,37850448.21985656,184.0,231.0,258.0623243647182,308.95313423014994,38069280.64375813,231.0,184.0,260.58089958041523,367.58476928838985,45293885.033017375
226,169.56874917663035,-166.7662633977677,-32.81614785135685,214.0,214.0,167.90894168405282,172.67577309731288,20689780.796348464,21277150.927113008,238.0,238.0,180.3788156972396,247.95310471118913,30552842.1107056,207.0,207.0,258.26020946386404,392.3886567135719,48350226.09846202
227,169.5826233240659,-166.78733828672264,-32.82557111683419,254.0,254.0,138.8118430185958,156.9287205211653,17104429.193508804,19336795.263374038,252.0,252.0,267.51686749855855,292.13400140996765,35996822.99055567,208.0,222.0,307.26134833425573,381.2570265978048,46978583.917340904
228,169.57887396730248,-166.7816438422763,-32.816520191699155,2.0,2.0,155.63397556969707,179.29849618620068,19177256.474287618,22093204.483342513,220.0,198.0,201.22247877633473,219.64203253744427,27064344.884116188,198.0,220.0,202.13941781104356,235.25894662625794,28988664.85166708
229,169.57196264291866,-166.77114542871865,-32.81839647838213,6.0,6.0,146.40182356233126,221.76481381302642,18039668.449521285,27325914.51125987,195.0,195.0,259.51327941010004,327.1332383815109,40309437.5167269,238.0,188.0,302.91290891721616,386.39330578651214,47611477.4932123
230,169.58658077584394,-166.79334810298553,-32.82825200643914,270.0,263.0,364.5237782541623,365.54312659819504,44916708.970309995,45042313.32217853,263.0,208.0,365.3502770814715,514.7341920596159,63425672.83961651,241.0,270.0,391.5767713048141,527.4203988876992,64988870.3428446
231,169.59615380690505,-166.80788289846333,-32.82558000484089,184.0,184.0,128.73246434240474,160.45933697280907,15862445.691723753,19771838.684694283,225.0,225.0,260.58089958041523,308.95313423014994,38069280.64375813,218.0,235.0,495.48120989290976,579.701539810851,71430965.29403771
232,169.56639233917747,-166.76268250081426,-32.824033215607095,205.0,205.0,155.98700733743158,173.93839912261885,19220757.134915438,21432732.014274526,224.0,224.0,212.6105272019693,212.7360645166264,26213389.81820808,250.0,250.0,251.4152477013125,333.11456772075775,41046458.378502354
233,169.5797773315008,-166.78301591007562,-32.821140137586035,210.0,210.0,235.9130339624568,290.2601411457939,29069261.65295647,35765925.471222274,222.0,198.0,321.6657750118707,385.5537663715134,47508029.24148726,198.0,222.0,383.3320017970898,436.8590094441719,53829873.82123601
234,169.56137290935737,-166.75505533014967,-32.83695864640644,239.0,239.0,382.6631134910069,411.9453246758471,47151842.2876766,50760003.500357665,216.0,216.0,395.361437931004,457.47849028984353,56370611.28615429,248.0,248.0,529.7797832097392,591.7068964368941,72910268.26911215
235,169.59819866762476,-166.81098709515933,-32.829115141596866,262.0,262.0,275.21858164826756,350.53465025053845,33912500.836906865,43192965.20166871,200.0,200.0,382.7416581481881,563.2220355412838,69400356.75377665,231.0,231.0,503.22531089733303,579.701539810851,71430965.29403771
236,169.56662139436705,-166.76303053015124,-32.82803079367717,217.0,217.0,175.39488124959837,234.32453313649765,21612200.097622395,28873526.19328241,246.0,224.0,228.86888510158826,282.0264191111758,34751364.231506646,259.0,259.0,261.0093310229736,302.18653322612306,37235498.41569133
237,169.58997034915876,-166.79849498062967,-32.82175877418558,202.0,190.0,299.6426015952876,351.19402722345853,36922034.53893174,43274213.793286584,190.0,202.0,347.3255519768403,380.26045626503844,46855786.277582824,206.0,206.0,363.93021076851284,519.111928262841,63965098.56358657
238,169.56995631444255,-166.76809738534567,-32.81697594743103,226.0,6.0,180.3788156972396,222.4334919493563,22226321.717298236,27408309.194504365,6.0,226.0,189.6870040098362,247.95310471118913,30552842.1107056,214.0,214.0,289.4028255545094,317.1934733133572,39084657.23781675
239,169.56245481052,-166.75669940539288,-32.839869617628466,248.0,234.0,382.4083012013698,411.9453246758471,47120444.25512437,50760003.500357665,234.0,248.0,382.6631134910069,565.1128844686012,69633347.6203311,256.0,256.0,431.1929228414205,593.9812607236686,73190515.99191032
240,169.5926081234795,-166.8024999397524,-32.833161364485974,257.0,257.0,229.75430307796685,347.68479524804025,28310381.329456102,42841805.37234877,265.0,249.0,458.4596954398522,472.4192012593202,58211609.340216994,249.0,265.0,461.0067403701977,659.762268993394,81296067.89410938
241,169.58949281232773,-166.79776989858175,-32.82952434371264,230.0,257.0,391.5767713048141,484.7368380919414,48250185.38013887,59729391.55860238,263.0,230.0,406.012582700187,566.962018502849,69861198.36757505,257.0,263.0,451.02446361221865,568.6519334498046,70069430.10000283
242,169.57969611277724,-166.78289255312433,-32.82633288361807,227.0,281.0,372.7051784470864,533.706453402148,45924823.099915504,65763439.51511993,267.0,243.0,445.8000527419681,539.2272855361787,66443717.79881885,243.0,227.0,446.070843255405,555.7879930902441,68484332.22762498
243,169.5775454407713,-166.77962595396153,-32.82342087286399,253.0,253.0,317.1115254669042,382.6202192522881,39074559.6041658,47146556.849107236,211.0,211.0,387.5916187309522,411.4164246867504,50694832.31454797,233.0,233.0,393.20755026961115,503.45017079063325,62035252.98338346
244,169.56963780316556,-166.7676134819166,-32.82175948010104,250.0,250.0,239.27178797731938,338.1227501959933,29483128.14284908,41663567.846059546,255.0,247.0,289.81050790040865,399.3439432553279,49207258.20456332,247.0,255.0,388.4306699600919,436.5340381166195,53789830.774899565
245,169.5994307353712,-166.81285734326565,-32.83530648446033,223.0,223.0,363.2421757642095,546.5155839206323,44758789.59854078,67341783.7054962,262.0,200.0,659.4189670401684,713.2779040757492,87890277.51705328,200.0,262.0,671.7551649467575,766.356101184455,94430585.92606518
246,169.5684742966188,-166.76584576735442,-32.82815992947039,236.0,259.0,228.86888510158826,253.82520013218524,28201279.910194647,31276403.14240014,259.0,236.0,229.28623274116137,347.2589713262289,42789335.244720325,258.0,247.0,332.2202812506515,419.60358138906975,51703655.76264686
247,169.56897991297217,-166.766613957272,-32.82484239342543,250.0,250.0,292.54372566276186,327.03488679140753,36047309.3130364,40297318.60977768,224.0,244.0,332.19396945382385,399.3439432553279,49207258.20456332,232.0,246.0,334.0679415244514,419.60358138906975,51703655.76264686
248,169.55950389141577,-166.75221501634348,-32.840830606818194,239.0,239.0,382.4083012013698,565.1128844686012,47120444.25512437,69633347.6203311,234.0,234.0,529.7797832097392,591.7068964368941,72910268.26911215,215.0,216.0,699.9618558775214,818.6761876740144,100877479.75946121
249,169.5933413463933,-166.80361314443215,-32.83683013571847,251.0,251.0,452.8299707961036,460.8691171858463,55797819.579003856,56788405.1602441,240.0,240.0,461.0067403701977,472.4192012593202,58211609.340216994,265.0,257.0,567.5526029520018,679.4102440628977,83717096.1800542
250,169.56794272371457,-166.7650381290284,-32.82270678076812,244.0,247.0,239.27178797731938,327.03488679140753,29483128.14284908,40297318.60977768,232.0,232.0,251.4152477013125,333.11456772075775,41046458.378502354,205.0,244.0,259.3082861816978,338.1227501959933,41663567.846059546
251,169.59395022133103,-166.80453754147987,-32.840454309040396,249.0,249.0,452.8299707961036,460.8691171858463,55797819.579003856,56788405.1602441,278.0,240.0,696.9434138181005,933.053607316925,114971093.33792458,286.0,278.0,790.9794752753559,1046.4202282849506,128940156.05683956
252,169.5834567374967,-166.78860397260055,-32.82757582741733,270.0,270.0,236.0671726107347,243.27027464168967,29088254.654836718,29975822.646031704,227.0,227.0,267.51686749855855,292.13400140996765,35996822.99055567,254.0,254.0,372.1896706424398,374.8023889197596,46183241.886480555
253,169.57602574043364,-166.77731759699762,-32.82549779118241,267.0,267.0,243.1574492478936,245.33867203494242,29961920.27345708,30230691.07791464,243.0,243.0,317.1115254669042,382.6202192522881,47146556.849107236,242.0,211.0,463.8225477250546,632.3847332589751,77922601.25553595
254,169.58314305283614,-166.78812759052235,-32.8245716360968,227.0,227.0,138.8118430185958,156.9287205211653,17104429.193508804,19336795.263374038,208.0,222.0,231.48301772800417,331.402695364259,40835521.04870884,222.0,208.0,279.24792955086986,349.6630973757257,43085572.24360795
255,169.5719542881884,-166.7711327364623,-32.82216650255682,244.0,244.0,289.81050790040865,436.5340381166195,35710521.552929014,53789830.774899565,268.0,268.0,449.38897379779746,449.57189141194823,55396358.24169093,229.0,229.0,464.54444011787103,464.5459320126551,57241463.18105267
256,169.56535258213643,-166.76110265154577,-32.84183137521837,239.0,239.0,431.1929228414205,593.9812607236686,53131697.24643132,73190515.99191032,274.0,261.0,457.21254921011825,631.9768684073794,77872344.04892495,261.0,274.0,564.5514672302847,663.484082961438,81754670.72008939
257,169.59075440615112,-166.79968545454113,-32.83296036765252,240.0,240.0,229.75430307796685,347.68479524804025,28310381.329456102,42841805.37234877,265.0,265.0,287.8995957991954,358.42060173503546,44164674.069275595,241.0,241.0,451.02446361221865,484.7368380919414,59729391.55860238
258,169.5704802091517,-166.76889331107327,-32.82996146786923,246.0,246.0,332.2202812506515,436.22513131639994,40936264.18127816,53751767.20354391,259.0,259.0,342.6186811233361,520.3143318765678,64113259.03048748,264.0,264.0,376.24524461866736,534.1469270653814,65817714.78746374
259,169.56770179513924,-166.7646720732156,-32.82985278438727,277.0,277.0,160.97864080732532,202.0027375470968,19835827.42999327,24890826.648028836,246.0,246.0,229.28623274116137,253.82520013218524,31276403.14240014,236.0,236.0,261.0093310229736,302.18653322612306,37235498.41569133
260,169.56382169926192,-166.75877647813434,-32.828134379431354,217.0,217.0,243.00787983659276,341.0382321204384,29943490.294072922,42022814.240727365,266.0,266.0,311.2776566054471,357.8974822314496,44100215.156302094,236.0,197.0,345.21515845072304,499.31723949114,61525992.17943067
261,169.56736761450645,-166.76416433023502,-32.83771663108468,275.0,272.0,443.0190773578214,459.3203556831743,54588918.89379591,56597566.38968951,272.0,275.0,458.0605743925829,573.5280264328643,70670263.4680789,256.0,256.0,564.5514672302847,631.9768684073794,77872344.04892495
262,169.59665607247862,-166.8086453789484,-32.83073042671329,235.0,235.0,275.21858164826756,350.53465025053845,33912500.836906865,43192965.20166871,200.0,231.0,556.8665050686517,641.5530611637104,79052324.8587908,240.0,184.0,581.8207529173688,733.0630319430701,90328205.80423675
263,169.5866650898956,-166.79347613536154,-32.831215825693015,230.0,230.0,365.3502770814715,365.54312659819504,45018550.35763553,45042313.32217853,241.0,270.0,406.012582700187,565.9910115665804,69741550.6557758,270.0,241.0,407.25826317906603,568.6519334498046,70069430.10000283
264,169.57317074639326,-166.77298071069916,-32.82851769279638,268.0,268.0,370.23572762000583,413.54358160453097,45620536.76598222,50956941.10939184,258.0,282.0,376.24524461866736,475.85569914950713,58635055.44941153,267.0,258.0,402.1519603548043,534.1469270653814,65817714.78746374
265,169.58923797537037,-166.7973829552633,-32.83473786564136,283.0,283.0,259.8743209227863,303.4555502853698,32021777.283365592,37391867.00761567,257.0,257.0,287.8995957991954,358.42060173503546,44164674.069275595,240.0,278.0,458.4596954398522,587.6932552613706,72415706.42336462
266,169.5650746128193,-166.76068028547905,-32.83032797004008,277.0,277.0,225.72750715344011,335.5638011544726,27814198.55232411,41348253.52028819,260.0,260.0,311.2776566054471,357.8974822314496,44100215.156302094,259.0,217.0,328.97470731665805,402.7166959350112,49622849.61335351
267,169.5762574312483,-166.77766953163905,-32.82745749896265,253.0,253.0,243.1574492478936,245.33867203494242,29961920.27345708,30230691.07791464,264.0,243.0,402.1519603548043,552.7350112570193,68108143.06062095,242.0,264.0,445.8000527419681,592.3428318696609,72988628.3884281
268,169.57186329028252,-166.77099449496413,-32.82581240562152,264.0,264.0,370.23572762000583,413.54358160453097,45620536.76598222,50956941.10939184,247.0,255.0,374.8567290807269,449.57189141194823,55396358.24169093,255.0,247.0,449.38897379779746,552.8461897630176,68121842.50327897
269,169.58137288751968,-166.78543921942617,-32.83137437224633,276.0,276.0,301.926606661223,415.3556411096656,37203470.20089233,51180223.52410517,281.0,292.0,332.2135073234207,441.6013297643577,54414223.68912652,270.0,281.0,389.1761273146133,487.9410216521813,60124211.839331485
270,169.58387396955484,-166.78923760175647,-32.82944565733393,252.0,252.0,236.0671726107347,243.27027464168967,29088254.654836718,29975822.646031704,230.0,269.0,364.5237782541623,524.9189567355713,64680642.030026965,269.0,230.0,389.1761273146133,527.4203988876992,64988870.3428446
271,169.58293255090834,-166.78780790604782,-32.83869476049196,291.0,291.0,449.61168405737004,660.9941408277552,55401261.501176864,81447859.44235276,292.0,292.0,592.8910464540719,693.9000926060097,85502538.85584322,278.0,269.0,679.019362223682,948.0655622920684,116820870.09576279
272,169.5676088029511,-166.76453078446497,-32.83400705027746,275.0,277.0,324.9450436228493,417.21895919850664,40039807.62422471,51409822.034019746,277.0,261.0,402.75026583622275,459.3203556831743,56597566.38968951,261.0,275.0,458.0605743925829,463.30183385470696,57088165.10223134
273,169.56793215203757,-166.76502206696205,-32.847181122704626,279.0,274.0,432.5846189525913,503.89257565070596,53303182.381091,62089766.218273394,274.0,279.0,490.07522322643524,621.026790942557,76523072.82978696,256.0,256.0,731.8284544011117,817.179857471595,100693101.58652706
274,169.56876363226127,-166.76628536038882,-32.84329177863841,279.0,273.0,408.94449668965444,503.89257565070596,50390240.743120484,62089766.218273394,256.0,279.0,457.21254921011825,524.4774482816898,64626239.25052679,273.0,290.0,490.07522322643524,656.4082658713718,80882786.8103927
275,169.56995192234882,-166.76809071261664,-32.83521706186126,284.0,284.0,309.29845859218034,436.907022034542,38111831.595973,53835789.94434571,272.0,272.0,324.9450436228493,463.30183385470696,57088165.10223134,261.0,261.0,443.0190773578214,573.5280264328643,70670263.4680789
276,169.57934786372752,-166.7823636207623,-32.83275395566686,292.0,281.0,262.38959601601266,298.19395885372165,32331710.094563294,36743532.42656885,293.0,292.0,276.81047926316603,299.49048051428286,36903290.14218357,281.0,269.0,289.33564432787574,415.3556411096656,51180223.52410517
277,169.56683604846128,-166.76335667616465,-32.83083117203997,259.0,259.0,160.97864080732532,202.0027375470968,19835827.42999327,24890826.648028836,266.0,266.0,225.72750715344011,335.5638011544726,41348253.52028819,236.0,236.0,346.07553098858165,347.39565845811575,42806177.86648934
278,169.5884056340858,-166.79611911177244,-32.839336820812605,283.0,283.0,347.65637833672554,349.8927905923901,42838303.833597384,43113875.09785461,286.0,286.0,477.20996213745553,478.5829846206561,58971112.23114811,265.0,265.0,575.8906191012187,587.6932552613706,72415706.42336462
279,169.57109376547626,-166.76982543946437,-32.845655033724654,285.0,285.0,348.1470694889916,473.91481545729533,42898766.91720251,58395899.2869087,274.0,274.0,408.94449668965444,524.4774482816898,64626239.25052679,273.0,273.0,432.5846189525913,621.026790942557,76523072.82978696
280,169.57270417177605,-166.7722719248138,-32.83878164568079,290.0,290.0,213.44227155721003,267.17047666651393,26300408.822198983,32920811.375771414,287.0,287.0,385.15309512860773,566.6954212578001,69828348.18993919,275.0,284.0,554.9172048443797,599.7601346773037,73902590.25163269
281,169.57883572819597,-166.78158576230106,-32.83046236795676,276.0,276.0,289.33564432787574,298.19395885372165,35652008.74756356,36743532.42656885,269.0,293.0,332.2135073234207,436.52413048738185,53788609.95440554,293.0,269.0,361.87937452630547,487.9410216521813,60124211.839331485
282,169.57450243613388,-166.7750036626668,-32.83180728247705,293.0,264.0,344.46463330028615,475.85569914950713,42445016.230808355,58635055.44941153,284.0,293.0,396.17160995503093,502.87082660066653,61963866.05082447,264.0,284.0,437.2981756117949,517.3136698535955,63743516.72327881
283,169.58812511402922,-166.79569315761674,-32.83652937823443,265.0,265.0,259.8743209227863,303.4555502853698,32021777.283365592,37391867.00761567,278.0,278.0,347.65637833672554,349.8927905923901,43113875.09785461,257.0,257.0,546.2287352689204,659.8472409758473,81306538.16253677
284,169.57214161431753,-166.77141731596956,-32.83398987544355,275.0,275.0,309.29845859218034,436.907022034542,38111831.595973,53835789.94434571,282.0,282.0,396.17160995503093,517.3136698535955,63743516.72327881,258.0,258.0,536.939685840162,585.7650948923903,72178118.03185731
285,169.57337556480948,-166.77329185273317,-32.84398880922268,279.0,279.0,348.1470694889916,473.91481545729533,42898766.91720251,58395899.2869087,290.0,290.0,530.2472976378272,588.5066465262651,72515932.69364865,274.0,280.0,574.7372281506351,653.8201905850848,80563883.54162882
286,169.58814834487822,-166.79572843250617,-32.84320108601658,289.0,289.0,451.01914526430613,457.1204822585673,55574689.214786455,56326497.44911769,278.0,278.0,477.20996213745553,478.5829846206561,58971112.23114811,251.0,283.0,790.9794752753559,822.1009527112925,101299480.14365524
287,169.57565440984712,-166.77675354679553,-32.83774903862471,280.0,280.0,385.15309512860773,566.6954212578001,47458658.43309566,69828348.18993919,291.0,295.0,474.1165278056578,576.2155621923943,71001422.28064321,295.0,293.0,501.34344882630285,663.5986773847611,81768791.0729143
288,169.5751075824424,-166.77592290621186,-32.85035864886579,294.0,294.0,457.74052339399765,624.5063907923261,56402899.06923458,76951829.97296636,279.0,285.0,761.9229122959756,849.212785455482,104640206.79489003,285.0,279.0,813.3912161264928,948.9006607708533,116923771.13424312
289,169.58761967955826,-166.79492567455173,-32.84682297454388,286.0,286.0,451.01914526430613,457.1204822585673,55574689.214786455,56326497.44911769,278.0,278.0,927.5155551812064,934.093897633168,115099278.16472274,251.0,283.0,1106.4852682058952,1271.9000795585569,156723838.3911749
290,169.57156382456668,-166.7705395523424,-32.840085535902006,280.0,280.0,213.44227155721003,267.17047666651393,26300408.822198983,32920811.375771414,274.0,285.0,524.5344023783682,588.5066465262651,72515932.69364865,285.0,274.0,530.2472976378272,656.4082658713718,80882786.8103927
291,169.57949256586025,-166.78258339988045,-32.837477969900156,292.0,292.0,368.43177140317437,388.7386501255377,45398252.84043236,47900471.395381615,271.0,295.0,449.61168405737004,579.7551045617969,71437565.55572936,287.0,276.0,474.1165278056578,582.7238079689097,71803369.91448775
292,169.58037286803457,-166.78392041632472,-32.83462046655203,276.0,276.0,262.38959601601266,299.49048051428286,32331710.094563294,36903290.14218357,291.0,291.0,368.43177140317437,388.7386501255377,47900471.395381615,269.0,269.0,418.53488138112414,441.6013297643577,54414223.68912652
293,169.57710280168473,-166.77895361555616,-32.83283345497474,276.0,276.0,276.81047926316603,420.2958475424723,34108654.8497435,51788956.96711506,282.0,281.0,344.46463330028615,436.52413048738185,53788609.95440554,281.0,282.0,361.87937452630547,502.87082660066653,61963866.05082447
294,169.5781230568051,-166.78050329998055,-32.84818913933526,288.0,288.0,457.74052339399765,624.5063907923261,56402899.06923458,76951829.97296636,285.0,295.0,781.0788629388945,855.1725558874199,105374571.16284235,295.0,285.0,852.7933196995969,1028.3373104571274,126711974.50638926
295,169.5776705490535,-166.77981598327912,-32.84128306185705,287.0,287.0,501.34344882630285,576.2155621923943,61775662.18849377,71001422.28064321,291.0,291.0,519.8444373444515,579.7551045617969,71437565.55572936,285.0,294.0,625.4924486761166,855.1725558874199,105374571.16284235
