cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
234,259.2504390930456,0.0011921186996203554,-62.83035686693533,217.0,202.0,205.0,110.12017462723371,210.1799187638583,243.34320529654497,2.205477858852479,4.209466237937319,4.873657830642374,1.2235574958581543,2.3353324307095398,2.7038133921838376,2376927.6807378754,2848472.0827577016,2272265.4024124076,5.165541278316645,6.635781169676986,3.9322984252520636,,72.74697478020221,56.547633672359304
235,259.2452499028749,-0.0011774901297196276,-62.82819809163269,244.0,231.0,197.0,94.14579113119206,136.77012555819016,141.38051346486526,1.8855442115567056,2.7392208983699056,2.8315573706222703,1.0460643459021357,1.519668061757671,1.5708945940540608,3321696.45706036,4336039.975390796,3238799.7727000737,4.089226429056536,7.364557767806998,7.203875568578706,63.50269286641694,35.44640646787986,62.410731085525676
236,259.24203877932234,-0.0026439560433776685,-62.82737754455854,258.0,245.0,259.0,178.53805388077862,178.82331133924245,229.96474855205003,3.5757455537060823,3.5814586667740933,4.605715192197792,1.9837561542308768,1.9869256815471417,2.555163872800561,4485338.007515451,3220149.054826702,4172321.2956337975,6.982500548410351,5.785999783158002,5.428488091293905,59.55157470255172,42.856999990858945,
237,259.23987396384103,-0.003632765818364753,-62.82578055951714,287.0,224.0,317.0,98.70639821087929,106.72499159807172,138.9269513973954,1.9768836774740493,2.1374794105852475,2.7824176300302974,1.0967377578986608,1.1858332399785767,1.543632793304396,1343057.5374913039,431827.7958104796,1207329.1185996602,5.758838283741673,6.139099136773583,4.6117019902159795,,,36.87622917766052
238,259.2519812118603,0.0018974083040266688,-62.81303164876016,254.0,252.0,214.0,150.01232623864806,156.17009721834611,161.26615559937025,3.0044346114982567,3.127761945491149,3.2298253863167212,1.6668036248738702,1.7352233024260713,1.791846173326339,1578606.4650417364,1659180.2450976942,2269512.016520546,6.258478127989884,4.668943277682562,6.060238932077004,29.337799676500033,22.032499451485396,75.89002468594659
239,259.2450825965908,-0.001254645321695683,-62.81053299372453,241.0,248.0,230.0,226.64131537096765,287.5535448612573,288.08723386907025,4.539153744024786,5.759098898751696,5.769787578589235,2.5182368374552007,3.1950393873473084,3.200969265211897,2179723.9747104836,1835043.6272528926,562540.4168065093,4.238357944802826,2.6164615800341084,5.255986607849073,73.93400508933101,,
240,259.2524600419787,0.002116423827856607,-62.809692006785106,226.0,233.0,242.0,175.89275369421026,184.35002895911225,254.878948660568,3.5227656977328774,3.692147315643509,5.104694756082059,1.9543639299356723,2.0483336551012505,2.8319883184507595,2924599.159874155,4430687.812613342,4118530.7174594924,4.611289014137947,5.136066525403257,4.660731932173052,48.583981248222095,67.10307190469551,59.301459942363095
241,259.24707604288454,-0.00034376347008414844,-62.811187049833876,230.0,239.0,248.0,143.7789571086987,226.64131537096765,229.80868627489608,2.8795932039297125,4.539153744024786,4.602589589663738,1.5975439678744332,2.5182368374552007,2.5534298474988497,562540.4168065093,4757493.974281731,1835043.6272528926,5.255986607849073,6.068911093679569,2.6164615800341084,,65.68509851004427,
242,259.25097912105326,0.0014397728125536374,-62.80862781424897,233.0,240.0,249.0,243.95866291090385,254.878948660568,327.43292303473686,4.885984165450012,5.104694756082059,6.55779982602631,2.7106518101211585,2.8319883184507595,3.638143589274861,4430687.812613342,3925679.40475296,11825381.374928042,5.136066525403257,6.29898779491093,8.115723037697395,67.10307190469551,33.30303550101136,71.58683009611656
243,259.23982046599133,-0.003656560935003046,-62.830905418261175,257.0,250.0,258.0,369.82875932377465,486.8463969206092,563.3323014322243,7.406900170804397,9.750519854378858,11.282373299814227,4.109208436930836,5.4094044102289995,6.259247793691393,3046102.22788897,521912.6708557468,4485338.007515451,4.503955606305103,4.935358707899299,6.982500548410351,63.593723042905715,55.27980472850614,59.55157470255172
244,259.24425842492815,-0.001630252523478582,-62.82830759662632,235.0,250.0,197.0,94.14579113119206,180.8022667332657,201.4496419042044,1.8855442115567056,3.6210930236932426,4.0346169663956,1.0460643459021357,2.0089140748140664,2.238329354491164,3596137.0076273703,521912.6708557468,3238799.7727000737,4.754984643685081,4.935358707899299,7.203875568578706,56.29371713539644,55.27980472850614,62.410731085525676
245,259.2404167579479,-0.00338474490433367,-62.82689372846962,259.0,236.0,264.0,79.1512308334465,178.82331133924245,193.0479377995837,1.5852343832091609,3.5814586667740933,3.866348323142029,0.8794581203716294,1.9869256815471417,2.144977086662045,4172321.2956337975,6257311.101341434,5750298.1411429485,5.428488091293905,7.8675005642617775,6.2711986731398985,,67.34892112158349,57.40929840468227
246,259.24866686255746,0.0003830100228288096,-62.81968374951534,340.0,256.0,178.0,69.2611951251738,89.11361284702178,161.50154842060005,1.3871575562181742,1.7847601560908963,3.234539814504948,0.7695688347241547,0.9901512538557992,1.7944616491177814,2391108.9449003036,3644918.48999781,2349665.690727957,8.748467678720836,8.288031872439833,5.742839083657576,80.89217163412799,57.92186603725175,68.18265462813879
247,259.25506089938204,0.003304141273296577,-62.816262444035424,263.0,275.0,167.0,62.73684063654851,102.52021486940936,169.42697234037612,1.2564883176642312,2.0532664858611933,3.3932695571361693,0.6970760070727625,1.1391134985489948,1.8825219148930716,650784.7816324161,757977.7995419323,772776.3972967892,5.1645963090121425,3.6100235095178217,5.281450189986597,14.003241716525752,,
248,259.24807921030555,0.00011461211241214802,-62.810146482582596,230.0,241.0,225.0,109.70345006805924,229.80868627489608,247.57098760286053,2.197131733434403,4.602589589663738,4.9583315091957445,1.218927222978438,2.5534298474988497,2.7507887511429003,562540.4168065093,2179723.9747104836,613051.066374179,5.255986607849073,4.238357944802826,4.784221598468012,,73.93400508933101,
249,259.2474458665269,-0.00017479806695447906,-62.80849432416632,279.0,242.0,248.0,279.80570648322475,327.43292303473686,339.00067328986967,5.603925824838932,6.55779982602631,6.789477782865665,3.1089522942580583,3.638143589274861,3.7666741476652255,4612962.7568275295,4118530.7174594924,1835043.6272528926,4.332956475696607,4.660731932173052,2.6164615800341084,81.5815405887595,59.301459942363095,
250,259.24287762683747,-0.0022607568495396704,-62.82894220919318,244.0,258.0,220.0,180.8022667332657,188.79162837031345,240.68652027818425,3.6210930236932426,3.7811033057012446,4.820449960188356,2.0089140748140664,2.0976847596701518,2.6742946697576078,3321696.45706036,4485338.007515451,1110438.830962873,4.089226429056536,6.982500548410351,4.254840796038969,63.50269286641694,59.55157470255172,
251,259.2407871356148,-0.003215853912649268,-62.824577502733916,278.0,277.0,332.0,42.86637431349225,62.16131612993865,75.57887635517777,0.8585242418813692,1.2449617598754177,1.513687559636964,0.4762930479276925,0.6906812903326528,0.8397652928353101,5242067.386270013,1662722.919127402,3054697.7620573766,7.849780321606814,5.1194330759211955,8.339369234944462,45.134166511200554,31.701726792715913,23.981959739246268
252,259.2503260280342,0.0011411682123653693,-62.812873001084064,238.0,254.0,271.0,156.17009721834611,184.02788920924456,263.56077577699483,3.127761945491149,3.685695527057136,5.278573680125547,1.7352233024260713,2.0447543245471653,2.9284530641888367,2762441.090146695,1578606.4650417364,244891.95272838048,6.304343232369518,6.258478127989884,3.4012588905413623,48.206822080828864,29.337799676500033,
253,259.2445868100631,-0.0014805824930568987,-62.822549445834035,232.0,369.0,383.0,14.096142505823819,88.01870831748177,94.95897449630287,0.28231639022605776,1.7628314976445032,1.901830581543042,0.15662380562026493,0.9779856479720214,1.055099716625589,3887058.199532227,2201877.256363141,2356246.660417345,11.994322135521001,3.289680347324037,4.9261046084809035,43.546567556949014,51.66797525953978,47.67021140139153
254,259.2512188745972,0.0015490652466378205,-62.8136870638,271.0,238.0,252.0,99.87599191159306,150.01232623864806,184.02788920924456,2.0003082045374088,3.0044346114982567,3.685695527057136,1.109733243462147,1.6668036248738702,2.0447543245471653,244891.95272838048,2762441.090146695,1659180.2450976942,3.4012588905413623,6.304343232369518,4.668943277682562,,48.206822080828864,22.032499451485396
255,259.24210140938567,-0.002615648289213266,-62.82407466711906,266.0,203.0,177.0,29.89297339043248,70.11531781988772,87.85559725802936,0.5986940283289425,1.4042638557524023,1.759564722674576,0.33214414878258364,0.7790590868876426,0.9761733028669948,4257926.344067805,1760662.4458418686,1319973.8364929927,6.431952521408921,19.72689840621838,6.299656415274049,63.166008040920055,68.42032697346474,
256,259.24904091195776,0.0005538805772571387,-62.81927728647469,340.0,246.0,311.0,65.96153292530056,89.11361284702178,99.56382249193594,1.3210721913143562,1.7847601560908963,1.9940561009097568,0.7329059213922298,0.9901512538557992,1.1062646943548458,2391108.9449003036,4949304.774166273,4400650.90773861,8.748467678720836,6.476622820296375,8.935979444531474,80.89217163412799,50.75544848225477,69.11803937950262
257,259.23637894582197,-0.005228187978961725,-62.829968226637014,261.0,243.0,285.0,232.651175996776,369.82875932377465,421.16769422868754,4.659518741536619,7.406900170804397,8.435112163866856,2.5850130666308484,4.109208436930836,4.6796410469854255,2960738.3734517945,2903757.5841517146,1178786.1880668066,5.2267647869920815,6.101767492215039,5.113362573544856,41.63561685424489,58.39883363334158,55.99114412905576
258,259.2415487338165,-0.002867663213458033,-62.8282321237879,236.0,250.0,244.0,178.53805388077862,188.79162837031345,250.55674385622692,3.5757455537060823,3.7811033057012446,5.0181299914540665,1.9837561542308768,2.0976847596701518,2.783963820624749,6257311.101341434,521912.6708557468,3321696.45706036,7.8675005642617775,4.935358707899299,4.089226429056536,67.34892112158349,55.27980472850614,63.50269286641694
259,259.23964403248044,-0.003737611892112799,-62.82706359893936,245.0,264.0,269.0,79.1512308334465,119.22145898338462,172.6180018292088,1.5852343832091609,2.3877576382167875,3.4571792349803,0.8794581203716294,1.3246828775931647,1.917977798102324,3220149.054826702,5750298.1411429485,5339241.399166111,5.785999783158002,6.2711986731398985,5.869374607340734,42.856999990858945,57.40929840468227,32.716521228731786
260,259.240978524134,-0.003130012498895511,-62.80982548470375,289.0,272.0,283.0,7.0134723530692105,143.32877627049575,202.49386145410068,0.14046525117426348,2.8705770188891666,4.055530510211463,0.07792747058965803,1.5925419585610667,2.249931793934456,248803.37866472392,530503.8672348652,456003.9575594877,,1.3047074299791355,,,,46.96916974212862
261,259.23404541205457,-0.006293848859274506,-62.82953298373562,268.0,257.0,285.0,194.3064290794644,232.651175996776,254.0519432446372,3.891553283656587,4.659518741536619,5.088131559191382,2.158960323105163,2.5850130666308484,2.8227993693848616,1980082.3298455628,3046102.22788897,1178786.1880668066,4.505539837392868,4.503955606305103,5.113362573544856,53.98176987194732,63.593723042905715,55.99114412905576
262,259.2529486666279,0.002339068291912921,-62.81763398700348,110.0,146.0,132.0,81.73831157573105,90.70438562593321,106.57755518010755,1.6370482249097091,1.8166200233153231,2.1345265660541783,0.9082034619525688,1.0078265069548151,1.1841950575567526,899095.6232363931,1637631.1355325715,968826.7659693332,5.660518917776167,9.802811614482852,1.9553279474066576,24.308600277461224,41.66797409808544,44.97927844415204
263,259.2545774862289,0.0030833190268742287,-62.816044287315215,247.0,275.0,297.0,62.73684063654851,69.61956082071231,152.773791974571,1.2564883176642312,1.3943348750842028,3.059741021601348,0.6970760070727625,0.7735506757856937,1.6974865774952363,1320409.8962540373,757977.7995419323,402300.8747087753,16.27358707592487,3.6100235095178217,12.505903515624576,46.66792288921955,,
264,259.2388645039477,-0.004093539764960032,-62.827534004630145,259.0,269.0,245.0,119.22145898338462,181.62452944260946,193.0479377995837,2.3877576382167875,3.6375612340439485,3.866348323142029,1.3246828775931647,2.0180503271401085,2.144977086662045,4172321.2956337975,5339241.399166111,3220149.054826702,5.428488091293905,5.869374607340734,5.785999783158002,,32.716521228731786,42.856999990858945
265,259.2400496926059,-0.0035526166290169798,-62.824905148208416,277.0,296.0,305.0,48.052873373523816,53.65506081002089,89.74525749513944,0.9623990212356502,1.0745991734253857,1.797410683487913,0.5339208152613766,0.5961673423335666,0.9971695277237732,1662722.919127402,1541402.811135834,1270468.9495276709,5.1194330759211955,4.107402621041083,2.1884013289670885,31.701726792715913,33.64363112311179,41.80583713347868
266,259.2420274228296,-0.002649452706679926,-62.823930676896474,255.0,203.0,321.0,29.89297339043248,74.22410103294712,82.78380652232994,0.5986940283289425,1.4865542301901682,1.6579873122665114,0.33214414878258364,0.8247122336994138,0.919820072470334,3676129.300666835,1760662.4458418686,2536071.3285112414,6.864054117751293,19.72689840621838,7.700407460055189,55.312405047870406,68.42032697346474,40.85215416606045
267,259.2508020994984,0.0013584532622954607,-62.81787841621827,188.0,288.0,179.0,62.40532197333315,71.07353399197973,107.47132055787571,1.2498486889677376,1.4234549309454545,2.1524268260051747,0.6933924663703696,0.7897059332442206,1.1941257839763992,11475261.001115154,3132962.8290188583,4234564.134249235,10.327136104735764,7.355123625276963,9.670838210715624,59.49712863277928,65.2617889890957,60.29817328371169
268,259.2321611192662,-0.007154395499697195,-62.82910433794078,261.0,294.0,285.0,194.3064290794644,210.14330641073516,216.860587377417,3.891553283656587,4.208732968720786,4.343266123012063,2.158960323105163,2.3349256267859504,2.409562081971304,2960738.3734517945,923048.1162211407,1178786.1880668066,5.2267647869920815,7.017423896759254,5.113362573544856,41.63561685424489,42.56827854774354,55.99114412905576
269,259.2379049991286,-0.004531838147460093,-62.82674949273729,291.0,276.0,259.0,106.96558854685681,140.37326443497554,172.6180018292088,2.142298066614892,2.8113842693600155,3.4571792349803,1.1885065394095222,1.5597029381663976,1.917977798102324,4916704.075343203,4538819.588055095,4172321.2956337975,9.739683834069083,5.546794366301009,5.428488091293905,51.01036641253341,35.7524331294559,
270,259.2465012906376,-0.0006061612417414742,-62.821887609273325,143.0,206.0,131.0,29.087675961236855,29.667845884290234,45.643051602463636,0.582565597222709,0.5941851930324482,0.9141353077258876,0.323196399569299,0.32964273204766986,0.5071450178051525,2199425.4140927703,8924909.783479063,2589713.300434537,5.115872280904708,10.217603711431298,9.032344611419779,62.401007851345874,78.49204269504384,49.867547069110316
271,259.2508632736944,0.0013865743803287878,-62.81415375359303,254.0,238.0,252.0,99.87599191159306,249.18264828173272,263.56077577699483,2.0003082045374088,4.990609717573709,5.278573680125547,1.109733243462147,2.7686960920192574,2.9284530641888367,1578606.4650417364,2762441.090146695,1659180.2450976942,6.258478127989884,6.304343232369518,4.668943277682562,29.337799676500033,48.206822080828864,22.032499451485396
272,259.23982619629084,-0.0036565043801037147,-62.81030058648499,283.0,260.0,289.0,110.47038131181988,143.32877627049575,147.73878616723815,2.2124917697138766,2.8705770188891666,2.9589003367326923,1.2274486812424452,1.5925419585610667,1.6415420685248712,456003.9575594877,884365.803813581,248803.37866472392,,3.5817463678427277,,46.96916974212862,,
273,259.2479536096801,5.719990828049818e-05,-62.820537850540674,302.0,151.0,371.0,23.347786052607297,31.38240095249801,47.92617872933635,0.4676075511736015,0.6285241618319072,0.9598615912548448,0.2594198450289704,0.3486933439166452,0.5325130969926269,13051747.621514171,26486568.085232668,9763384.671706704,8.38983040656767,15.329707833314039,8.870858840206427,51.023321401888786,50.4133381663279,48.68757115969495
274,259.25030984043656,0.001133554850001562,-62.81851287946465,208.0,288.0,145.0,55.71157127706886,70.71174419487583,85.13489267072126,1.1157867970095834,1.4162090344530782,1.705074673525104,0.6190174586340994,0.785686046609733,0.9459432518969044,4211037.687180727,3132962.8290188583,1987402.868376871,7.642771646120023,7.355123625276963,2.9117933945850707,54.36980579395367,65.2617889890957,49.673921493970774
275,259.2539519985088,0.0027975473961771393,-62.81623661737035,263.0,297.0,247.0,69.61956082071231,83.63673245291152,102.52021486940936,1.3943348750842028,1.6750696431064922,2.0532664858611933,0.7735506757856937,0.9292970272545742,1.1391134985489948,650784.7816324161,402300.8747087753,1320409.8962540373,5.1645963090121425,12.505903515624576,16.27358707592487,14.003241716525752,,46.66792288921955
276,259.23638438241176,-0.0052262752575367825,-62.82676155947397,269.0,286.0,291.0,140.37326443497554,168.30167714098357,175.53777147289344,2.8113842693600155,3.3707322368373736,3.5156561428120767,1.5597029381663976,1.870018634899821,1.9504196830321527,5339241.399166111,11218829.635986444,4916704.075343203,5.869374607340734,8.20973737159091,9.739683834069083,32.716521228731786,62.245492389697546,51.01036641253341
277,259.24056377754823,-0.0033178324671305198,-62.8248676672658,265.0,251.0,296.0,48.052873373523816,62.16131612993865,101.58346305745216,0.9623990212356502,1.2449617598754177,2.0345052971189386,0.5339208152613766,0.6906812903326528,1.1287051450828038,2333407.522920669,1789061.5371595179,1541402.811135834,4.545804787219954,6.338261801630389,4.107402621041083,40.55253043970077,48.71202807660617,33.64363112311179
278,259.2411216465063,-0.003063092636583341,-62.8244303689041,251.0,332.0,229.0,42.86637431349225,60.47194237213482,61.451542220255725,0.8585242418813692,1.2111271203030125,1.2307464660121827,0.4762930479276925,0.6719104708014991,0.6827949135583982,1789061.5371595179,3054697.7620573766,979149.1149584348,6.338261801630389,8.339369234944462,4.720210182271454,48.71202807660617,23.981959739246268,
279,259.24466553447115,-0.0014453424585896119,-62.807944451262294,280.0,284.0,249.0,232.71780511593346,278.08229270136957,279.80570648322475,4.660853184090438,5.569409434446441,5.603925824838932,2.5857533901770418,3.089803252237445,3.1089522942580583,1383395.661515673,991878.8625228285,11825381.374928042,2.615845531884579,2.7954017044555752,8.115723037697395,34.26689187754641,59.13350233786697,71.58683009611656
280,259.24383680194273,-0.001824119553406017,-62.80685708909117,284.0,279.0,293.0,227.49449264255384,232.71780511593346,406.77015717260576,4.556241108701868,4.660853184090438,8.146759468216993,2.527716584917269,2.5857533901770418,4.519668413028961,991878.8625228285,4612962.7568275295,3384954.5797617724,2.7954017044555752,4.332956475696607,5.118077071422116,59.13350233786697,81.5815405887595,58.377934719170185
281,259.2367746218779,-0.005051992362723772,-62.80384603215139,300.0,307.0,315.0,367.00523986415914,441.6996111284537,471.67401248192164,7.350350953793974,8.846323717748959,9.446648578667608,4.077835998490664,4.907773456982827,5.24082236091025,546406.3212624898,549836.5681842043,1740531.2269233481,3.0251083847538607,3.2546716827256423,3.400899493438698,,,37.78524390695769
282,259.2457478018417,-0.0009503193241336316,-62.82201294302178,347.0,143.0,154.0,42.583218897190754,49.406604427457026,63.08219050809296,0.8528532283420148,0.9895114361623188,1.2634049566709082,0.4731468766354536,0.5489622714161903,0.7009132278677008,9551938.371414693,2199425.4140927703,3118428.2321981527,8.484644232566998,5.115872280904708,3.2576353046328728,61.827921473826564,62.401007851345874,78.34373072236538
283,259.23882106585944,-0.004115828120475911,-62.81000430972612,272.0,260.0,289.0,110.47038131181988,202.49386145410068,203.35849641130488,2.2124917697138766,4.055530510211463,4.072847348479825,1.2274486812424452,2.249931793934456,2.259538849014502,530503.8672348652,884365.803813581,248803.37866472392,1.3047074299791355,3.5817463678427277,,,,
284,259.24181573728646,-0.002747668819412071,-62.80750054634774,293.0,280.0,279.0,181.11345426633045,227.49449264255384,278.08229270136957,3.62732546217646,4.556241108701868,5.569409434446441,2.0123717140703423,2.527716584917269,3.089803252237445,3384954.5797617724,1383395.661515673,4612962.7568275295,5.118077071422116,2.615845531884579,4.332956475696607,58.377934719170185,34.26689187754641,81.5815405887595
285,259.2336836419396,-0.0064593210265246025,-62.82828691890497,309.0,294.0,295.0,130.94703364118905,176.21952151947514,204.85349569909232,2.6225964892960687,3.5293101770351187,4.10278907205025,1.4549670404576591,1.9579946835497268,2.2761499522121413,1254026.5164431133,923048.1162211407,2051012.6457896095,5.51926633093517,7.017423896759254,4.75407722369726,,42.56827854774354,62.9700029290755
286,259.2349910788992,-0.005862679567692018,-62.8262245088188,276.0,313.0,316.0,168.30167714098357,202.8701635223502,220.9165700293177,3.3707322368373736,4.063067057284459,4.424499012125595,1.870018634899821,2.2541129280261174,2.454628555881313,4538819.588055095,2093014.657352309,6110319.116397842,5.546794366301009,6.416562442174296,7.360538789508765,35.7524331294559,57.608652405705264,56.84603508117687
287,259.2393270928057,-0.003882575946787781,-62.82536090301126,317.0,305.0,296.0,41.175853332912304,58.90785166539899,89.90135026408933,0.8246666258249505,1.1798016394397657,1.8005368967091633,0.4575094814768042,0.654531685171101,0.9989038918232164,1207329.1185996602,1270468.9495276709,1541402.811135834,4.6117019902159795,2.1884013289670885,4.107402621041083,36.87622917766052,41.80583713347868,33.64363112311179
288,259.2503515061684,0.0011526018800201258,-62.81816352918325,274.0,267.0,208.0,70.71174419487583,71.07353399197973,125.25685997521076,1.4162090344530782,1.4234549309454545,2.5086341560921683,0.785686046609733,0.7897059332442206,1.3917428886134553,1719032.1425220624,6666573.670128216,4211037.687180727,6.092876177998536,10.991919902560065,7.642771646120023,44.09983808482013,71.2190414694247,54.36980579395367
289,259.24097299193954,-0.003132544092969328,-62.80979087575796,260.0,272.0,283.0,7.0134723530692105,147.73878616723815,203.35849641130488,0.14046525117426348,2.9589003367326923,4.072847348479825,0.07792747058965803,1.6415420685248712,2.259538849014502,884365.803813581,530503.8672348652,456003.9575594877,3.5817463678427277,1.3047074299791355,,,,46.96916974212862
290,259.2295789816796,-0.008333621832607123,-62.828739645401505,294.0,268.0,285.0,247.4148365659787,249.46975409573952,389.7073174742333,4.9552041289891156,4.996359849355494,7.805026309045242,2.7490537396219903,2.771886156619333,4.330081305269267,923048.1162211407,1980082.3298455628,1178786.1880668066,7.017423896759254,4.505539837392868,5.113362573544856,42.56827854774354,53.98176987194732,55.99114412905576
291,259.2378722048158,-0.004546896523357276,-62.82622046030196,269.0,276.0,237.0,106.96558854685681,175.53777147289344,205.03347231495601,2.142298066614892,3.5156561428120767,4.106393629005795,1.1885065394095222,1.9504196830321527,2.2781496923884035,5339241.399166111,4538819.588055095,2017056.6450132506,5.869374607340734,5.546794366301009,6.347365556955866,32.716521228731786,35.7524331294559,55.97559507606675
292,259.23918225296137,-0.003950618853407384,-62.811252075385504,298.0,304.0,272.0,90.91963107231459,156.26166815795798,201.28226868937432,1.8209309415264496,3.129595920786884,4.031264829326055,1.0102181230257194,1.7362407573106473,2.236469652104163,69054.10959435382,1084005.356287253,530503.8672348652,2.2084960908495472,2.7257653820141936,1.3047074299791355,,36.70983704716531,
293,259.240023147472,-0.0035668051538322366,-62.80786392165553,284.0,323.0,299.0,181.11345426633045,228.59857388937058,236.66642412446203,3.62732546217646,4.5783535576919965,4.739935802927842,2.0123717140703423,2.539984154326344,2.6296269347162493,991878.8625228285,919373.5118025606,3519887.9025797728,2.7954017044555752,7.786088794660036,3.8727799419908955,59.13350233786697,38.54961554321155,58.681124574725125
294,259.23183138209697,-0.007305224214754591,-62.82807558418685,285.0,309.0,268.0,176.21952151947514,180.76199290838767,210.14330641073516,3.5293101770351187,3.620286422819603,4.208732968720786,1.9579946835497268,2.008466587870978,2.3349256267859504,1178786.1880668066,1254026.5164431133,1980082.3298455628,5.113362573544856,5.51926633093517,4.505539837392868,55.99114412905576,,53.98176987194732
295,259.2354380041697,-0.005658295615881647,-62.82766587142137,309.0,276.0,285.0,174.8089855209071,202.5554649733456,204.85349569909232,3.5010600773191776,4.056764300460904,4.10278907205025,1.942322061343416,2.250616277481621,2.2761499522121413,1254026.5164431133,4538819.588055095,1178786.1880668066,5.51926633093517,5.546794366301009,5.113362573544856,,35.7524331294559,55.99114412905576
296,259.2394694294564,-0.003817627313528404,-62.82492085432217,305.0,265.0,317.0,43.273832774234236,53.65506081002089,55.12013529753334,0.8666847866372284,1.0745991734253857,1.103941565541237,0.4808203641581591,0.5961673423335666,0.6124459477503715,1270468.9495276709,2333407.522920669,1207329.1185996602,2.1884013289670885,4.545804787219954,4.6117019902159795,41.80583713347868,40.55253043970077,36.87622917766052
297,259.25312979798287,0.0024219141959790163,-62.81641024461669,275.0,213.0,263.0,83.63673245291152,114.09501728463158,152.773791974571,1.6750696431064922,2.2850856827865447,3.059741021601348,0.9292970272545742,1.2677224142736865,1.6974865774952363,757977.7995419323,7175928.335896046,650784.7816324161,3.6100235095178217,8.5577487599705,5.1645963090121425,,70.12908695529875,14.003241716525752
298,259.23980103523564,-0.003667839244731425,-62.81160193887023,304.0,292.0,272.0,65.43192859977431,90.91963107231459,263.02516992976086,1.310465319159871,1.8209309415264496,5.26784660998472,0.7270214288863824,1.0102181230257194,2.9225018881084592,1084005.356287253,430724.57501386123,530503.8672348652,2.7257653820141936,3.73314570862903,1.3047074299791355,36.70983704716531,,
299,259.2379113342828,-0.0045319548654094285,-62.80720083186464,323.0,293.0,318.0,180.04544055524792,236.66642412446203,268.2663966227093,3.605935370844721,4.739935802927842,5.372817469898937,2.000504895058313,2.6296269347162493,2.9807377402523305,919373.5118025606,3384954.5797617724,571212.658008365,7.786088794660036,5.118077071422116,3.7412460647580925,38.54961554321155,58.377934719170185,
300,259.2329085568861,-0.006818834759662436,-62.80426516924189,307.0,315.0,314.0,96.86227190438407,164.87971096268348,171.93187594884998,1.9399496665022145,3.3021973778478166,3.4434375619159443,1.076247465604269,1.831996788474264,1.9103541772094472,549836.5681842043,1740531.2269233481,412997.03907027503,3.2546716827256423,3.400899493438698,3.4033936169916035,,37.78524390695769,27.599553015317266
301,259.24277912375703,-0.0023061980963426745,-62.823075391272795,310.0,321.0,447.0,92.17956072426668,129.95806588953107,134.82992825077568,1.8461647096393168,2.6027895239803662,2.7003627852421994,1.0242173413807427,1.443978509883681,1.4981103138975105,5399838.489611163,2536071.3285112414,1229063.8454329346,12.561342047459611,7.700407460055189,10.472828686728883,47.11523250242811,40.85215416606045,13.039167980090484
302,259.24775923177623,-3.15879319335964e-05,-62.8204639468895,273.0,371.0,402.0,23.347786052607297,25.20321748728965,32.987638384300354,0.4676075511736015,0.5047679803289581,0.6606737259424396,0.2594198450289704,0.28003574985877433,0.3665293153811156,18967503.899744198,9763384.671706704,4341334.981088484,12.385756281600907,8.870858840206427,4.736168300833345,48.342296963223,48.68757115969495,61.70629523971692
303,259.2348761170341,-0.005918528496468172,-62.80958098805078,312.0,306.0,318.0,180.1448326122153,264.5470366505579,296.26674061190516,3.6079259868397413,5.298326432307961,5.933606071238044,2.0016092512468404,2.9394115183395373,3.29185267346562,2445347.3912786255,1127331.586882064,571212.658008365,6.213936960442462,3.835724018112595,3.7412460647580925,34.926215527249106,,
304,259.24020745544084,-0.003482107238200777,-62.81186710824602,298.0,292.0,272.0,65.43192859977431,156.26166815795798,318.5642987491388,1.310465319159871,3.129595920786884,6.38017974354298,0.7270214288863824,1.7362407573106473,3.5396033194348817,69054.10959435382,430724.57501386123,530503.8672348652,2.2084960908495472,3.73314570862903,1.3047074299791355,,,
305,259.2391560346102,-0.003960736752276147,-62.82508011293472,317.0,296.0,287.0,17.737235041580618,43.273832774234236,58.90785166539899,0.3552398939966255,0.8666847866372284,1.1798016394397657,0.1970803893508961,0.4808203641581591,0.654531685171101,1207329.1185996602,1541402.811135834,1343057.5374913039,4.6117019902159795,4.107402621041083,5.758838283741673,36.87622917766052,33.64363112311179,
306,259.23475001650786,-0.005976415529009778,-62.80827333702006,330.0,342.0,318.0,72.59769120494566,102.46055076416485,119.20318749939564,1.4539806270586837,2.0520715380368686,2.3873916984285297,0.8066410133882864,1.138450564046278,1.3244798611043984,1180330.207409926,1319326.3146901045,571212.658008365,4.759823048599951,2.916151391391341,3.7412460647580925,,21.822318500176614,
307,259.23200790107063,-0.007230523291333759,-62.80401981215051,315.0,300.0,314.0,76.38863308147816,96.86227190438407,142.95550956664718,1.5299053011812165,1.9399496665022145,2.863101263846355,0.8487625897942033,1.076247465604269,1.5883945507405268,1740531.2269233481,546406.3212624898,412997.03907027503,3.400899493438698,3.0251083847538607,3.4033936169916035,37.78524390695769,,27.599553015317266
