cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
113,2.8863667225172263,259.2535253642639,0.0022046508766499725,-62.83024335071161,104.0,123.0,99.0,164.59318461914162,208.92263021147758,379.02562109404437,2.3131948171121364,2.9362014381148422,5.326831146114708,1.097287897460945,1.3928175347431846,2.5268374739602977,2.9973244607052707,2.8830555820628305,2.4840092782639247,5776516.034261036,2996422.9071929017,2136720.1485264874,6.531687026841396,5.946115794488138,8.861859726536078,96.60838891564518,58.602159534803384,90.94233857643479,208.18088108708616,165.09765008926445,201.30723253530792
114,1.0134436358854957,259.2512571698251,0.0011694291273842132,-62.81765809751522,157.0,146.0,81.0,14.351408199133846,60.42787514737103,194.46426338669662,0.2016948826970826,0.8492541651918547,2.733003357462967,0.09567605466089237,0.40285250098247377,1.2964284225779783,0.9997173263914559,0.9217684462098628,0.9500949419743062,4834624.549658075,5946716.48884772,6374200.61278409,9.593086597843818,7.016938279301029,11.851700063146916,52.518577119008505,63.41213871984788,57.43193431675864,149.56144386431123,159.70667075399766,153.31324266508796
115,2.2880603746073693,259.2558506541353,0.00326824197059315,-62.814057232193136,101.0,92.0,118.0,229.9968396228413,249.53080724545367,259.3138456614692,3.2323786589268937,3.5069093010480765,3.644400253737889,1.5333122641522758,1.6635387149696923,1.7287589710764624,2.6403737218068444,2.5297657528296336,2.405506212038368,3138913.1068284805,3248328.4444470424,6092086.255491661,8.21699870178434,5.3805871232188105,8.522585216404238,46.07559320521793,,61.66930763361508,153.84443144061504,150.51671385601506,160.88731861348776
116,3.176555476688686,259.24765817951743,-0.0004744609016287624,-62.830946044204104,108.0,123.0,120.0,366.12760079800097,367.2848892885439,474.4714002545264,5.145562196438251,5.161826744356332,6.668227402467233,2.4408506719866745,2.448565928590294,3.1631426683635118,3.552034161565041,2.8830555820628305,2.52918538239946,9773116.164977958,2996422.9071929017,12396384.472812254,6.93036562436517,5.946115794488138,7.272659662448439,122.2832688149861,58.602159534803384,97.4216160208977,234.06738685085367,165.09765008926445,202.08959034256566
117,0.7661159107329925,259.244515252092,-0.0019101172376721,-62.82261844354775,178.0,190.0,213.0,67.12030548123641,83.60091858319412,108.17881837805731,0.9433096705762559,1.1749284274433334,1.520346559746529,0.44746870320824295,0.5573394572212945,0.7211921225203826,0.6926005816607333,0.6420748848005143,0.7500528325708048,6259578.254982121,2423085.248742032,5448030.749080259,6.010233541078354,2.376598188123869,9.942318738986806,68.1231815059385,40.26473600139772,42.29470950800645,171.86949675813025,138.3515123439708,139.81581537675766
118,2.405506212038368,259.25359292579736,0.0022367897249245647,-62.81329414978274,136.0,142.0,140.0,141.7157426640482,225.68966072389043,247.66413877599945,1.9916749420227795,3.1718455090976194,3.4806751174225536,0.944771617760322,1.50459773815927,1.651094258506664,2.353880730050356,2.2047082763831907,2.477748872696837,1881209.2692338985,315158.7705797607,1387652.9096991401,5.9892650053517595,4.764878751533417,11.218921600436701,,,,110.0596044880309,86.23070291982397,109.86329583440937
119,2.942140843690312,259.25128904143173,0.0011842475547748762,-62.811228395183974,107.0,128.0,140.0,246.17833252656655,248.60848479184048,307.55903061627635,3.4597935765290235,3.493946968954308,4.322438728090962,1.6411888835104451,1.6573898986122708,2.050393537441844,2.95901413925278,2.957956438076656,2.477748872696837,2957022.3896567104,1818624.8055405924,1387652.9096991401,4.8458129688040925,6.554074874139004,11.218921600436701,86.13128675365793,76.20698189270144,,189.1824043932995,177.9333983425213,109.86329583440937
120,2.52918538239946,259.2461391457578,-0.0011681673494965128,-62.828703278613474,106.0,111.0,149.0,197.1397579354125,253.02305425014183,375.2248698213281,2.770604793619769,3.555989387140417,5.273415336915052,1.3142650529027509,1.6868203616676132,2.5014991321421887,2.2333958283110706,2.2264433436016087,2.5750809906996346,1744205.3210413551,4438014.548607025,5059138.552983792,9.166444351010094,16.361792812019782,7.232304727351578,29.289799785767666,63.042712848462735,65.12762790867096,130.88357267236532,171.6880129670476,163.44599028552403
121,3.5587715616449236,259.25675751367663,0.003683091791489501,-62.80986889756055,110.0,129.0,135.0,257.64641503560983,259.06801973876986,391.31763190405286,3.6209661614298936,3.640945412933784,5.499583230372584,1.7176427669040666,1.7271201315918,2.6087842126936875,3.4318865504361264,3.6167306698312753,3.4738821087400527,1535647.374050023,6330237.838717877,3855277.313512045,2.687121381663058,5.0776117884378635,5.284233531362246,,,,124.75193516378387,162.37987742325,132.6046641620013
122,4.281840877418584,259.25843331147814,0.004449170106433621,-62.80767664329982,121.0,129.0,130.0,469.3483385831144,513.9709141464647,517.2520716780426,6.596227825246111,7.223354098780358,7.2694675305955165,3.128988923887431,3.426472760976433,3.4483471445202865,3.5587715616449236,3.6167306698312753,5.0513916482344685,5121341.9353224225,6330237.838717877,1008331.024817999,4.6356304367392065,5.0776117884378635,,61.823476065820046,,,158.81513168041462,162.37987742325,124.2861247181849
123,2.8830555820628305,259.25126596734543,0.0011729486725953182,-62.83017892187927,113.0,99.0,104.0,208.92263021147758,272.8915766312529,365.3613507037191,2.9362014381148422,3.8352218663102597,5.134793307369084,1.3928175347431846,1.8192771775416872,2.435742338024796,2.8863667225172263,2.4840092782639247,2.9973244607052707,5254324.409827019,2136720.1485264874,5776516.034261036,8.520819207035448,8.861859726536078,6.531687026841396,,90.94233857643479,96.60838891564518,159.39489824214903,201.30723253530792,208.18088108708616
124,0.4263127451597534,259.2469949947348,-0.0007775224989158177,-62.82187201104863,77.0,71.0,163.0,34.219175823089884,48.37409860542815,54.73592086359974,0.4809167544997783,0.6798502285223684,0.7692593635910128,0.2281278388205993,0.3224939907028545,0.3649061390906651,0.4240518241144189,0.3731556550532173,0.4547297025968764,2660446.3288348047,5778123.871523348,3834686.6065616477,5.15469111875536,9.91970726075888,5.471846432929157,58.00922285179404,43.84909385445977,,154.0467091577198,152.18168941106117,136.6221964214303
125,0.035994597807277436,259.2481462255621,-0.0002516996040787231,-62.82053713398258,132.0,144.0,79.0,1.7900465450767618,19.211476971764306,20.161922861740532,0.02515733807595032,0.2699983542027301,0.2833559334471313,0.011933643633845088,0.12807651314509544,0.13441281907827032,0.03753659918007201,0.019429035490645164,0.05472519815836905,7598132.776906831,9840145.177157886,14827425.462382501,4.746705647521816,5.562850312363404,8.091850985090952,,49.694089806522896,39.78387225710849,146.08649899175387,155.41263127209496,153.19020375002307
126,0.6020476120500627,259.2500484753429,0.0006172433082868393,-62.81886977683625,102.0,112.0,93.0,33.36173538767032,38.99516090280978,56.71479255944266,0.4688662751571226,0.5480385126611317,0.7970704528602667,0.2224115692511356,0.25996773935206546,0.3780986170629513,0.5874421900495443,0.6089907096699287,0.5589812310608939,3023655.222071063,2885836.8607855113,4017476.4357015966,2.8016051369548918,4.274136950410085,5.202542441798214,77.02775427309194,70.01224369443597,77.36007754976264,179.2642101947408,173.59159516968674,176.71354698855228
127,1.2590275813211318,259.2532658319096,0.0020870675946391432,-62.817181119315606,100.0,114.0,81.0,135.21893362999214,209.0211525809269,216.60363648343682,1.9003687010011927,2.937586072812246,3.0441504029496564,0.9014595575332814,1.3934743505395135,1.4440242432229125,1.2953768528438079,1.0134436358854957,0.9500949419743062,1525964.264559911,10628633.21851493,6374200.61278409,17.500921082365938,10.835421505693382,11.851700063146916,,,57.43193431675864,142.63088640771068,140.6511932794907,153.31324266508796
128,2.9579564380766565,259.2486747796904,-1.027047872890416e-05,-62.81093479641489,119.0,134.0,148.0,248.60848479184048,292.84539804855575,375.23904047615264,3.493946968954308,4.11565313927512,5.273614491487408,1.6573898986122708,1.95230265365704,2.5015936031743524,2.942140843690312,2.9823926049810927,2.432212141097483,1768990.5727971757,5471729.191999524,380354.96689342085,4.06911868244216,4.587701885714128,4.632104112464165,,96.4976749972364,,139.24286914713596,198.4329401377854,146.87007880932703
129,3.6167306698312753,259.25420978924643,0.002518968475325565,-62.80933234769644,135.0,121.0,138.0,162.69765137803023,259.06801973876986,321.1760425216225,2.2865549675998458,3.640945412933784,4.513812395456879,1.084651009186869,1.7271201315918,2.1411736168108177,3.4738821087400527,3.5587715616449236,3.7270434507021255,3855277.313512045,5121341.9353224225,5429075.932861288,5.284233531362246,4.6356304367392065,5.670636078762699,,61.823476065820046,46.01957488639653,132.6046641620013,158.81513168041462,159.45602973652802
130,5.0513916482344685,259.25860117972667,0.0045262756388356655,-62.805118533848066,122.0,129.0,121.0,517.2520716780426,943.3433271118524,975.0988154913267,7.2694675305955165,13.25775973094988,13.704051789179626,3.4483471445202865,6.288955514079017,6.500658769942183,4.281840877418584,3.6167306698312753,3.5587715616449236,3031788.38938643,6330237.838717877,5121341.9353224225,4.395553347262133,5.0776117884378635,4.6356304367392065,100.18870868966792,,61.823476065820046,228.03366920037163,162.37987742325,158.81513168041462
131,2.269033980878373,259.2415121893546,-0.0032812361072282826,-62.82728286620854,154.0,149.0,111.0,173.56559007461064,233.30786184274208,318.97313725200456,2.4392931233369364,3.2789118094710075,4.482852735346649,1.1571039338307385,1.5553857456182814,2.126487581680032,2.509303890229142,2.5750809906996346,2.2264433436016087,3930021.003708277,5059138.552983792,4438014.548607025,5.613489480975494,7.232304727351578,16.361792812019782,17.05969776172581,65.12762790867096,63.042712848462735,138.1920493885494,163.44599028552403,171.6880129670476
132,0.03753659918007201,259.248151933843,-0.00024909225235131716,-62.82052866963456,125.0,144.0,79.0,1.7900465450767618,19.531005105703553,20.111506047072808,0.02515733807595032,0.2744890068689391,0.28264737485976,0.011933643633845088,0.13020670070469045,0.13407670698048546,0.035994597807277436,0.019429035490645164,0.05472519815836905,6731312.211986332,9840145.177157886,14827425.462382501,3.5324485500945055,5.562850312363404,8.091850985090952,32.886376844826984,49.694089806522896,39.78387225710849,151.093928527059,155.41263127209496,153.19020375002307
133,0.4647455094791727,259.24925804712603,0.0002561688410723171,-62.81920511486506,145.0,126.0,93.0,38.27066731820553,99.5941531116566,108.45765381881426,0.5378564701372235,1.3996975593226606,1.5242653167587263,0.25513778212137034,0.6639610207443778,0.7230510254587622,0.4706733797481856,0.6020476120500627,0.5589812310608939,5527648.402409113,2278935.797835374,4017476.4357015966,11.715088417366172,6.133429144909949,5.202542441798214,55.07463952895479,43.791663970690784,77.36007754976264,151.24354478257916,145.71341270607297,176.71354698855228
134,2.9823926049810927,259.2455634153017,-0.0014319541419656474,-62.81065504157144,128.0,141.0,155.0,292.84539804855575,480.90344716200775,505.4662024232538,4.11565313927512,6.7586234756961225,7.103828766521393,1.95230265365704,3.2060229810800536,3.3697746828216943,2.957956438076656,3.700894312820172,3.711363586279856,1818624.8055405924,13013665.907286393,3206068.3710053973,6.554074874139004,9.795674183292864,10.445712841403575,76.20698189270144,86.17893136114994,,177.9333983425213,198.56533513454048,167.22163854798558
135,3.4738821087400527,259.2525577727542,0.0017640577435205855,-62.80961187092071,129.0,138.0,119.0,162.69765137803023,240.7026553006457,347.09443346365316,2.2865549675998458,3.3828383355906566,4.878069808263626,1.084651009186869,1.6046843686709724,2.313962889757689,3.6167306698312753,3.7270434507021255,2.942140843690312,6330237.838717877,5429075.932861288,1768990.5727971757,5.0776117884378635,5.670636078762699,4.06911868244216,,46.01957488639653,,162.37987742325,159.45602973652802,139.24286914713596
136,2.353880730050356,259.25205986048144,0.001536346824820864,-62.81326191404775,142.0,140.0,118.0,108.08720837609552,131.04449422356979,141.7157426640482,1.519059071554208,1.841701073774532,1.9916749420227795,0.7205813891739705,0.8736299614904657,0.944771617760322,2.2047082763831907,2.477748872696837,2.405506212038368,315158.7705797607,1387652.9096991401,6092086.255491661,4.764878751533417,11.218921600436701,8.522585216404238,,,61.66930763361508,86.23070291982397,109.86329583440937,160.88731861348776
137,0.4601504697077515,259.246401620751,-0.0010485500209943617,-62.82190037758618,163.0,89.0,158.0,3.7165761604625738,38.482507171226274,40.205722104250604,0.05223281104668977,0.5408336702637005,0.5650517559703826,0.02477717440308384,0.2565500478081753,0.2680381473616709,0.4547297025968764,0.5185845781872012,0.5086701404781121,3834686.6065616477,3571646.330966765,7885751.329761055,5.471846432929157,5.503060433872363,6.208851191375793,,56.30306477980204,60.767141820335596,136.6221964214303,155.21000278272965,168.5234709095441
138,3.7270434507021255,259.25109401543244,0.0010952323847460816,-62.808626455337546,135.0,129.0,141.0,240.7026553006457,321.1760425216225,363.63848376385084,3.3828383355906566,4.513812395456879,5.11058011236287,1.6046843686709724,2.1411736168108177,2.424256558425673,3.4738821087400527,3.6167306698312753,3.700894312820172,3855277.313512045,6330237.838717877,13013665.907286393,5.284233531362246,5.0776117884378635,9.795674183292864,,,86.17893136114994,132.6046641620013,162.37987742325,198.56533513454048
139,1.4407045635265705,259.24156435857935,-0.003257728580003301,-62.824422225423874,162.0,143.0,177.0,63.11828879184703,90.974296502957,101.57768143761564,0.8870652745199251,1.278553979303644,1.4275740929338216,0.4207885919456471,0.6064953100197137,0.677184542917438,1.507715571366983,1.3032323605892449,1.3129614733979351,2928028.119384993,2327646.850369666,3446381.0880400967,4.981011005612855,,6.455850894054003,23.555716436770982,73.31302548601666,42.03006399199395,127.61854622638747,179.83535676197178,160.58915834173024
140,2.477748872696837,259.2511903580756,0.001139097925151664,-62.81274947261888,136.0,148.0,142.0,131.04449422356979,144.52106489042103,184.8942409076677,1.841701073774532,2.0311009780970606,2.5985061335994115,0.8736299614904657,0.9634737659361408,1.2326282727177855,2.353880730050356,2.432212141097483,2.2047082763831907,1881209.2692338985,380354.96689342085,315158.7705797607,5.9892650053517595,4.632104112464165,4.764878751533417,,,,110.0596044880309,146.87007880932703,86.23070291982397
141,3.700894312820172,259.24718952876816,-0.0006889829307138628,-62.8083945868174,155.0,138.0,134.0,257.420415539492,363.63848376385084,480.90344716200775,3.6177899614900255,5.11058011236287,6.7586234756961225,1.716136103596614,2.424256558425673,3.2060229810800536,3.711363586279856,3.7270434507021255,2.9823926049810927,3206068.3710053973,5429075.932861288,5471729.191999524,10.445712841403575,5.670636078762699,4.587701885714128,,46.01957488639653,96.4976749972364,167.22163854798558,159.45602973652802,198.4329401377854
142,2.2047082763831907,259.2512862650205,0.0011828810797244599,-62.813663248105705,150.0,136.0,140.0,63.30991800668585,108.08720837609552,184.8942409076677,0.8897584340671938,1.519059071554208,2.5985061335994115,0.4220661200445725,0.7205813891739705,1.2326282727177855,2.1404547677688943,2.353880730050356,2.477748872696837,468885.11759176996,1881209.2692338985,1387652.9096991401,4.303622106845013,5.9892650053517595,11.218921600436701,,,,110.59577552706396,110.0596044880309,109.86329583440937
143,1.3032323605892449,259.24191526304435,-0.0030975082176116424,-62.824001581129856,151.0,177.0,187.0,46.61786852107116,49.16335007802145,87.232258197437,0.6551681474374719,0.6909423792698339,1.2259633229299094,0.3107857901404746,0.3277556671868098,0.5815483879829138,1.2333668854325943,1.3129614733979351,1.2482433220889342,4950077.6924777385,3446381.0880400967,2340353.4778409395,7.656354486696715,6.455850894054003,5.471624715723537,40.55206566343593,42.03006399199395,,162.91612383875272,160.58915834173024,152.7442778526255
144,0.019429035490645164,259.24794095455303,-0.0003454632931335328,-62.82052151931028,159.0,125.0,132.0,16.002727056150675,19.211476971764306,19.531005105703553,0.2249025399903642,0.2699983542027301,0.2744890068689391,0.10668484704100456,0.12807651314509544,0.13020670070469045,0.04040765052345495,0.035994597807277436,0.03753659918007201,12748432.248506298,6731312.211986332,7598132.776906831,7.213718391089351,3.5324485500945055,4.746705647521816,61.73497018891064,32.886376844826984,,166.42615027381962,151.093928527059,146.08649899175387
145,0.4706733797481856,259.2488802955713,8.361223722974595e-05,-62.81912713996568,133.0,126.0,102.0,38.27066731820553,119.7397048821754,136.81810251565278,0.5378564701372235,1.6828234132348934,1.9228434418998328,0.25513778212137034,0.7982646992145028,0.9121206834376856,0.4647455094791727,0.6020476120500627,0.5874421900495443,2568730.1621667473,2278935.797835374,3023655.222071063,6.132638436909704,6.133429144909949,2.8016051369548918,30.697210322939963,43.791663970690784,77.02775427309194,135.52725633525958,145.71341270607297,179.2642101947408
146,0.9217684462098628,259.25093764541924,0.0010234536998457778,-62.817919026677195,157.0,114.0,164.0,50.893018282732115,60.42787514737103,154.49556508662587,0.7152511593430707,0.8492541651918547,2.17128273720534,0.33928678855154765,0.40285250098247377,1.0299704339108398,0.9997173263914559,1.0134436358854957,0.7069218630722822,4834624.549658075,10628633.21851493,8475812.102923308,9.593086597843818,10.835421505693382,12.28595934241552,52.518577119008505,,71.75410149019525,149.56144386431123,140.6511932794907,169.65033494888874
147,3.3161488100030403,259.23522725883123,-0.0061508744895559285,-62.829808408067464,153.0,167.0,161.0,300.2361896634335,413.0507914980236,446.86730947099676,4.219523423439382,5.805021345860612,6.280279141551649,2.0015745977562243,2.7536719433201595,2.9791153964733144,3.2818999620912344,2.9344571529633625,3.3441597757772867,2208085.570475439,2142170.440468878,877661.2863943793,5.0150899200461145,7.048683162292264,5.038397906293645,,79.61729749575507,,119.62095328657954,185.59472814764095,92.1240594835905
148,2.432212141097483,259.2496254633864,0.00042409767579809485,-62.812739885703145,140.0,150.0,142.0,144.52106489042103,236.35099074361042,241.5479197023119,2.0311009780970606,3.3216799837279267,3.3947176927921587,0.9634737659361408,1.5756732716240702,1.6103194646820802,2.477748872696837,2.1404547677688943,2.2047082763831907,1387652.9096991401,468885.11759176996,315158.7705797607,11.218921600436701,4.303622106845013,4.764878751533417,,,,109.86329583440937,110.59577552706396,86.23070291982397
149,2.5750809906996346,259.24212736691396,-0.0030001860759728467,-62.82840249617739,154.0,131.0,111.0,207.2904095058712,233.30786184274208,304.8166093698607,2.9132621864968087,3.2789118094710075,4.2838967032299315,1.381936063372475,1.5553857456182814,2.0321107291324063,2.509303890229142,2.269033980878373,2.2264433436016087,3930021.003708277,10894098.109805198,4438014.548607025,5.613489480975494,8.73881156699456,16.361792812019782,17.05969776172581,74.90840195591161,63.042712848462735,138.1920493885494,181.93362682350593,171.6880129670476
150,2.1404547677688943,259.2506762483542,0.0009041687244165439,-62.81380622576796,142.0,136.0,140.0,63.30991800668585,168.60364363270725,218.7936493340717,0.8897584340671938,2.3695578617053066,3.07492887283114,0.4220661200445725,1.1240242908847156,1.4586243288938117,2.2047082763831907,2.353880730050356,2.477748872696837,315158.7705797607,1881209.2692338985,1387652.9096991401,4.764878751533417,5.9892650053517595,11.218921600436701,,,,86.23070291982397,110.0596044880309,109.86329583440937
151,1.2333668854325943,259.24219048071467,-0.002971828883070632,-62.82380817141029,143.0,177.0,187.0,46.61786852107116,75.78474742010386,84.94618407501454,0.6551681474374719,1.0650798534215202,1.1938348066504645,0.3107857901404746,0.5052316494673593,0.5663078938334306,1.3032323605892449,1.3129614733979351,1.2482433220889342,2327646.850369666,3446381.0880400967,2340353.4778409395,,6.455850894054003,5.471624715723537,73.31302548601666,42.03006399199395,,179.83535676197178,160.58915834173024,152.7442778526255
152,2.3199688013240247,259.2380243703439,-0.004874107575707935,-62.82683653191496,160.0,154.0,131.0,261.4782333466248,291.55715303828606,334.33356988942796,3.6748185872011385,4.09754812667802,4.698728460989275,1.743188222310833,1.9437143535885748,2.228890465929521,2.3796028727944036,2.509303890229142,2.269033980878373,10760089.064639514,3930021.003708277,10894098.109805198,7.5099765707805215,5.613489480975494,8.73881156699456,,17.05969776172581,74.90840195591161,166.86853680481528,138.1920493885494,181.93362682350593
153,3.2818999620912344,259.2323698440017,-0.007455850461414021,-62.82909862409897,161.0,167.0,147.0,151.3458390386569,233.66776908878742,300.2361896634335,2.127016445217952,3.2839699507185918,4.219523423439382,1.0089722602577131,1.5577851272585836,2.0015745977562243,3.3441597757772867,2.9344571529633625,3.3161488100030403,877661.2863943793,2142170.440468878,9976603.721121056,5.038397906293645,7.048683162292264,7.018185012615426,,79.61729749575507,112.58587311605446,92.1240594835905,185.59472814764095,224.1227565698692
154,2.509303890229142,259.24018205278844,-0.0038885950956941283,-62.82788999372932,131.0,149.0,152.0,173.56559007461064,207.2904095058712,291.55715303828606,2.4392931233369364,2.9132621864968087,4.09754812667802,1.1571039338307385,1.381936063372475,1.9437143535885748,2.269033980878373,2.5750809906996346,2.3199688013240247,10894098.109805198,5059138.552983792,21037517.56483827,8.73881156699456,7.232304727351578,10.979644391310037,74.90840195591161,65.12762790867096,96.06656314998565,181.93362682350593,163.44599028552403,199.52397411577334
155,3.7113635862798566,259.24443237129157,-0.0019489269430273245,-62.80820809975188,141.0,166.0,134.0,257.420415539492,332.2585923570756,505.4662024232538,3.6177899614900255,4.669566699008862,7.103828766521393,1.716136103596614,2.215057282380505,3.3697746828216943,3.700894312820172,3.848132856607169,2.9823926049810927,13013665.907286393,6297215.752793026,5471729.191999524,9.795674183292864,6.404809624490784,4.587701885714128,86.17893136114994,95.4473396183357,96.4976749972364,198.56533513454048,223.1666493909102,198.4329401377854
156,1.6037905906597263,259.2405693261812,-0.0037121310587151725,-62.82479859445285,162.0,139.0,193.0,63.78963725422703,119.2504232758562,127.09825538620649,0.8965004147855871,1.6759470429983931,1.7862405803962793,0.4252642483615137,0.7950028218390417,0.8473217025747104,1.507715571366983,1.4407045635265705,1.4353990999298354,2928028.119384993,4707100.766636455,3111591.5228304914,4.981011005612855,7.616219119924196,6.40243454182238,23.555716436770982,90.77275431767139,,127.61854622638747,207.74687500453635,154.22777752136466
157,0.9997173263914559,259.25110910897257,0.001101790597593458,-62.817679712228525,114.0,146.0,164.0,14.351408199133846,50.893018282732115,201.1853412650676,0.2016948826970826,0.7152511593430707,2.827461475820843,0.09567605466089237,0.33928678855154765,1.3412356084337844,1.0134436358854957,0.9217684462098628,0.7069218630722822,10628633.21851493,5946716.48884772,8475812.102923308,10.835421505693382,7.016938279301029,12.28595934241552,,63.41213871984788,71.75410149019525,140.6511932794907,159.70667075399766,169.65033494888874
158,0.5086701404781121,259.24603000564167,-0.0012182838720858837,-62.822004126644856,89.0,137.0,163.0,20.419924432625134,40.205722104250604,42.326359071495396,0.28698189097361104,0.5650517559703826,0.5948552162592029,0.1361328295508343,0.2680381473616709,0.2821757271433028,0.5185845781872012,0.4601504697077515,0.4547297025968764,3571646.330966765,6101123.387232,3834686.6065616477,5.503060433872363,7.339123837727374,5.471846432929157,56.30306477980204,69.34032917275624,,155.21000278272965,166.41073801021935,136.6221964214303
159,0.04040765052345495,259.2479489644917,-0.00034180543758441205,-62.82044242520074,144.0,132.0,125.0,16.002727056150675,25.59202535508189,26.42055236575017,0.2249025399903642,0.3596706664845289,0.3713147961691818,0.10668484704100456,0.17061350236721265,0.1761370157716679,0.019429035490645164,0.03753659918007201,0.035994597807277436,9840145.177157886,7598132.776906831,6731312.211986332,5.562850312363404,4.746705647521816,3.5324485500945055,49.694089806522896,,32.886376844826984,155.41263127209496,146.08649899175387,151.093928527059
160,2.3796028727944045,259.23532255896464,-0.006108055012535542,-62.82644774271245,173.0,152.0,186.0,171.0445503744998,261.4782333466248,364.23234358864335,2.403862397687363,3.6748185872011385,5.118926226279919,1.140297002496666,1.743188222310833,2.4282156239242907,2.3978366689701622,2.3199688013240247,2.2257152608396598,10729207.056590125,21037517.56483827,9218330.238837311,7.901738151484161,10.979644391310037,7.577695173806254,68.72228394755105,96.06656314998565,65.45190664632086,187.91237273805538,199.52397411577334,174.40381102488286
161,3.3441597757772867,259.230760096562,-0.008190975176142258,-62.82895600065237,153.0,167.0,147.0,151.3458390386569,293.34306781692834,446.86730947099676,2.127016445217952,4.122647396853262,6.280279141551649,1.0089722602577131,1.9556204521128568,2.9791153964733144,3.2818999620912344,2.9344571529633625,3.3161488100030403,2208085.570475439,2142170.440468878,9976603.721121056,5.0150899200461145,7.048683162292264,7.018185012615426,,79.61729749575507,112.58587311605446,119.62095328657954,185.59472814764095,224.1227565698692
162,1.507715571366983,259.2409198376125,-0.0035520808055693937,-62.82452656548384,139.0,156.0,193.0,63.11828879184703,63.78963725422703,80.90046270520261,0.8870652745199251,0.8965004147855871,1.1369761844311796,0.4207885919456471,0.4252642483615137,0.5393364180346844,1.4407045635265705,1.6037905906597263,1.4353990999298354,4707100.766636455,5739079.995922899,3111591.5228304914,7.616219119924196,11.26694533926593,6.40243454182238,90.77275431767139,41.13284385035896,,207.74687500453635,139.32146489037888,154.22777752136466
163,0.4547297025968764,259.2464024715009,-0.0010481620892892677,-62.821881992720854,137.0,89.0,158.0,3.7165761604625738,41.81775913897537,42.326359071495396,0.05223281104668977,0.5877073460080061,0.5948552162592029,0.02477717440308384,0.2787850609265026,0.2821757271433028,0.4601504697077515,0.5185845781872012,0.5086701404781121,6101123.387232,3571646.330966765,7885751.329761055,7.339123837727374,5.503060433872363,6.208851191375793,69.34032917275624,56.30306477980204,60.767141820335596,166.41073801021935,155.21000278272965,168.5234709095441
164,0.7069218630722822,259.24975268314165,0.0004821306923355188,-62.81845875076914,126.0,112.0,102.0,87.44527515991237,114.362254491967,117.14896111342136,1.228957066168399,1.6072486535588415,1.6464130656727232,0.5829685010660829,0.7624150299464473,0.780993074089476,0.6020476120500627,0.6089907096699287,0.5874421900495443,2278935.797835374,2885836.8607855113,3023655.222071063,6.133429144909949,4.274136950410085,2.8016051369548918,43.791663970690784,70.01224369443597,77.02775427309194,145.71341270607297,173.59159516968674,179.2642101947408
165,2.6271416352547527,259.2385647427107,-0.004629697648725167,-62.8117839628249,188.0,170.0,134.0,550.2218373315383,592.8713504203854,685.386189316784,7.7328250578682365,8.332221885007602,9.632426667704454,3.668145582210257,3.9524756694692393,4.5692412621118965,2.5974309955355785,3.223970428949095,2.9823926049810927,1075733.4276727748,4165499.728488062,5471729.191999524,8.659452209182568,9.76296292824622,4.587701885714128,,91.55421500854106,96.4976749972364,167.68819304103138,200.87079776010643,198.4329401377854
166,3.848132856607169,259.2410489778534,-0.00349510426847219,-62.80764959429881,168.0,155.0,175.0,308.78687940499987,332.2585923570756,536.8223632731458,4.339694931383005,4.669566699008862,7.544508670311705,2.058579196033334,2.215057282380505,3.578815755154308,3.9497112310004927,3.711363586279856,3.6255261992543435,3929677.1301866984,3206068.3710053973,3599818.5270027057,5.49057481082693,10.445712841403575,6.546815141638787,,,52.37791703293556,142.78298000253,167.22163854798558,152.16198944953288
167,2.9344571529633625,259.23314934879534,-0.007100158162968101,-62.82799855235715,153.0,161.0,160.0,233.66776908878742,293.34306781692834,372.08280308763517,3.2839699507185918,4.122647396853262,5.229256689032899,1.5577851272585836,1.9556204521128568,2.480552020584236,3.2818999620912344,3.3441597757772867,2.3796028727944036,2208085.570475439,877661.2863943793,10760089.064639514,5.0150899200461145,5.038397906293645,7.5099765707805215,,,,119.62095328657954,92.1240594835905,166.86853680481528
168,3.9497112310004927,259.2378012648795,-0.004979302784158199,-62.80728710775257,166.0,175.0,181.0,308.78687940499987,314.8990643238572,343.9814638525048,4.339694931383005,4.425595659947481,4.834320091730718,2.058579196033334,2.099327095492383,2.2932097590167,3.848132856607169,3.6255261992543435,3.7780111646463834,6297215.752793026,3599818.5270027057,2227142.072925607,6.404809624490784,6.546815141638787,6.3083736550358696,95.4473396183357,52.37791703293556,,223.1666493909102,152.16198944953288,131.05875476635754
