,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
372,372,372,373,1.3682520333543118,259.2381579065245,-0.0044168690011376,-62.82322456755743,386.0,356.0,351.0,171.0163928203045,214.7661757507541,277.7284673354321,3.425102340627068,4.3013194181002286,5.562323048930644,1.9001821424478311,2.386290841675049,3.085871859282584,1.1756663657027742,1.538538573275546,1.266470553929458,1159706.0487345452,185903.87244980308,1774020.8864801603,8.610231440497815,17.141379161592404,5.936111761581604,30.52784093234657,47.69654102649884,,89.16618978038828,107.41211381061892,82.6090500206777,16,171.0163928206986,277.72846733497636,288.750016906961,0,1,37,58,78,130
373,373,373,374,2.6269204117819296,259.22307122033607,-0.0113076944458099,-62.8227768727104,367.0,396.0,354.0,171.25337107954314,231.73381209899665,333.2460068516451,3.429848521838181,4.6411458523552165,6.6742237936893085,1.9028152342171487,2.5748201344333004,3.7027334094627298,2.685423708921523,2.41928122712829,2.596213030104683,578812.8105416107,878372.8236365169,873276.1900270045,2.3539463225659585,2.3361659557882466,2.8114060902809013,45.45475027150688,46.26495547774862,37.1077137806866,104.43510582591924,110.14814278589068,117.95684697721184,5,171.25337107954684,333.24600685060113,364.7269125862792,0,1,9,20,34,54
374,374,374,375,3.911596668715864,259.20706173869155,-0.0186216168563957,-62.8201185311904,390.0,431.0,411.0,192.92454001030868,372.0010541593288,453.0276213326285,3.863876922302005,7.450406714259603,9.073200180438327,2.1436060001145445,4.133345046214775,5.033640237029214,4.023467108331298,4.070189679178784,4.215838965884052,4347975.19629072,3193992.530202896,2741371.671975523,4.264479044725004,4.926810413600486,4.913358221993417,67.53282445906692,55.86181363032404,23.17521105768915,132.17054089445602,117.40746146793155,100.16110764336086,2,192.92454001329324,453.0276213353659,646.006901024544,0,1,4,10,15,31
375,375,375,376,3.3736768137668447,259.22172317125955,-0.0119281242148927,-62.81114099999305,399.0,380.0,398.0,104.7881937017526,181.2087938289716,202.4714744639863,2.098689380585173,3.6292349151462666,4.055082145402828,1.1643132633528088,2.0134310425441324,2.249683049599852,3.3900014249997907,3.1635358960932454,3.470476863502136,1573774.878105358,2573150.1980579034,1929411.7231787064,5.484878315772753,5.683330991489189,3.901353982654404,,46.9102517455317,57.4691989259892,84.35454192367013,105.47158764469614,123.15314391290796,7,104.78819370174178,202.47147446417137,301.73496678283686,0,2,14,22,33,60
376,376,376,377,2.0753345699519525,259.2303108730286,-0.0080008412450416,-62.82344953752576,359.0,382.0,344.0,138.33468141084006,148.8753051079834,210.1852565218296,2.7705556951375088,2.9816624452061404,4.209573142117788,1.537052015676003,1.6541700567553743,2.335391739131444,1.9671154995502311,1.924813022360072,2.0722576801310333,2085730.8673916727,1967785.5893498128,1715907.1605838633,5.241982379554377,6.352277178634279,5.005994156100918,30.466961668032177,73.89843940876193,,95.4416797317808,143.7064992401983,97.3381897102204,8,138.33468141016323,210.18525651988995,260.7815709953949,0,2,12,19,40,97
377,377,377,378,0.307184695587859,259.2464255990112,-0.0006407452582394,-62.82137103557589,409.0,270.0,131.0,46.91281093198515,104.63797464997056,109.72363116929016,0.9395659438178726,2.0956808056913845,2.1975359188807366,0.5212534547998359,1.1626441627774529,1.2191514574365596,0.2576129367255422,0.4517358422386382,0.4196973490755422,513526.4691680604,9201117.073288834,2589713.300434537,6.848095723909516,9.64051601630104,9.03234461141978,,66.24592899343794,49.86754706911032,77.3440325567905,132.07523716680492,109.34176636641018,38,46.912810933354564,109.72363117055326,122.43659492404254,1,16,56,78,96,132
378,378,378,379,2.895253650323645,259.22466748874666,-0.0105822391020709,-62.8126787275772,385.0,380.0,352.0,200.7045340666909,251.3086386343441,291.78106009732005,4.019694007513123,5.033188878628353,5.843767228443866,2.230050378518792,2.792318207048273,3.2420117788591174,2.866072493814181,3.1635358960932454,3.0416220820466817,844997.6116317774,2573150.1980579034,1292964.5015544605,3.4044741884735163,5.683330991489189,7.317697228264565,57.72270300095695,46.9102517455317,,145.11559971546887,105.47158764469614,121.89220048021063,4,200.7045340666852,291.7810600973156,413.0159634077723,0,0,11,19,26,68
379,379,379,380,3.1635358960932454,259.2224178689132,-0.0116103687660837,-62.8119793931493,376.0,399.0,379.0,181.2087938289716,231.3635871933417,251.3086386343441,3.6292349151462666,4.633731018198064,5.033188878628353,2.0134310425441324,2.5707065243704688,2.792318207048273,3.3736768137668447,3.3900014249997907,2.895253650323645,2059307.7927093145,1573774.878105358,2649437.7660921225,5.1125672204862616,5.484878315772753,3.9496443359808593,30.93420118414429,,87.56204912005748,89.79378888920138,84.35454192367013,167.65931311692393,7,181.2087938303098,251.30863863354378,282.56329966335164,0,1,13,17,32,63
380,380,380,381,5.6483460335495375,259.2161671792904,-0.0144709903349283,-62.80260690677933,394.0,350.0,349.0,50.28816639518433,446.6509437687555,762.4402297509943,1.0071672872142308,8.945488603265758,15.270090617876244,0.5587574043909379,4.962788264097292,8.471558108344395,5.584183291457581,5.135341563054479,4.860203581309354,735561.0729486537,4363472.185591469,2665768.960884472,2.5504918034442743,5.040591326223927,3.13609466903156,35.44709620982953,48.08342348650415,69.60130150925566,93.00981657109004,116.0981206546929,135.62778402852786,1,50.28816639662029,762.4402297518604,949.4338954360846,1,1,2,3,5,18
381,381,381,382,1.924813022360072,259.2305686515336,-0.0078832999382287,-62.82272236755978,377.0,359.0,357.0,148.8753051079834,203.07744781423105,250.4326016525267,2.9816624452061404,4.067218530143803,5.0156436815427625,1.6541700567553743,2.2564160868247933,2.782584462805857,2.0753345699519525,1.9671154995502311,2.231979605611079,2523339.4520345363,2085730.8673916727,4689235.819829761,7.214431692453078,5.241982379554377,7.31985005342116,61.15426414191644,30.466961668032177,55.471513227834976,129.9772107513692,95.4416797317808,123.53041335221552,6,148.87530510939973,250.4326016519682,360.32601433053156,0,1,11,18,40,107
382,382,382,383,0.6249926299473111,259.2444437078435,-0.0015459685749568,-62.8220841777484,369.0,441.0,347.0,12.45118476528465,34.68526289123497,79.69773891522921,0.2493713110179294,0.6946736108442177,1.5961798024126428,0.1383464973920519,0.3853918099026114,0.8855304323914371,0.6427985078762818,0.6369695247443578,0.5490205945946216,2201877.256363141,1371226.4523218342,9551938.371414691,3.289680347324037,6.237846580658935,8.484644232566998,51.66797525953978,26.19403902530807,61.82792147382656,122.35907983549944,87.62533438104349,127.50167687854672,32,12.451184764269238,79.69773891521498,104.94782794378685,4,13,56,74,89,136
383,383,383,384,2.5992635412480136,259.2235994337551,-0.0110694521719939,-62.81475878730035,385.0,391.0,424.0,289.81719259843106,326.6076367751577,382.2630062960829,5.804435050655543,6.541271060258563,7.655932253088683,3.220191028871462,3.628973741946203,4.247366736623151,2.866072493814181,2.3798005229138,2.641342319536224,844997.6116317774,5123688.679289403,1809526.3005359776,3.4044741884735163,5.055990602061569,4.199664077253408,57.72270300095695,55.366512070210895,58.62596089041055,145.11559971546887,118.10322621391136,124.273770909426,3,289.81719260126005,382.2630062939022,482.9826872659848,0,0,6,15,27,64
384,384,384,385,2.866072493814181,259.2230580771324,-0.0113173242764844,-62.81334640919428,379.0,380.0,384.0,200.7045340666909,282.5632996647524,289.81719259843106,4.019694007513123,5.6591546757390425,5.804435050655543,2.230050378518792,3.1395922184972536,3.220191028871462,2.895253650323645,3.1635358960932454,2.5992635412480136,2649437.7660921225,2573150.1980579034,2200853.149778548,3.9496443359808593,5.683330991489189,5.081585320710797,87.56204912005748,46.9102517455317,68.09427869054002,167.65931311692393,105.47158764469614,132.81850802992594,3,200.7045340666852,289.81719260126005,490.77270281313747,0,0,8,17,25,65
385,385,385,386,1.1756663657027742,259.2399377960465,-0.0036039557166468,-62.82298971331273,395.0,358.0,351.0,115.42975249944377,144.4527711927469,167.36022075580772,2.3118176505995613,2.893088297343628,3.3518768252871363,1.2825528055493771,1.6050307910305242,1.8595580083978671,1.015128704171981,1.1727718775622602,1.266470553929458,1364275.6835838952,2048649.5693068868,1774020.8864801603,8.316445957589195,5.706694228838629,5.936111761581604,65.1147173686159,47.31045748302832,,131.68865172934454,108.56938533359175,82.6090500206777,24,115.42975249944357,167.36022075580746,203.80817884348127,0,4,41,62,87,137
386,386,386,387,2.2130979328129112,259.2267770182226,-0.0096152483466796,-62.82229947985488,357.0,396.0,374.0,218.1727821168768,300.9793579457653,355.4063401469059,4.36954665202664,6.0279899861042905,7.1180491380726805,2.424142023520858,3.344215088286288,3.948959334965628,2.231979605611079,2.41928122712829,2.6269204117819296,4689235.819829761,878372.8236365169,817503.8388426679,7.31985005342116,2.3361659557882466,2.964423770444506,55.471513227834976,46.26495547774862,,123.53041335221552,110.14814278589068,98.0443480675006,6,218.1727821168726,355.4063401473019,360.32601433053156,0,0,12,22,32,84
387,387,387,388,0.3762975088251892,259.2451053248573,-0.0012438058081626,-62.82127616424163,456.0,459.0,448.0,41.91431338603663,87.20772058887859,102.76419960127426,0.8394564434249123,1.7465891016867232,2.058152992133523,0.4657145931781856,0.9689746732097636,1.1418244400141604,0.3279573681183552,0.2771105565701724,0.2369236585587887,400379.3063089796,207415.1263478799,807818.4830870033,4.942930856275567,3.893623814818769,5.121270787492651,,,,55.72404190359564,65.40779448345758,88.72726007831069,37,41.914313384609926,102.76419960127254,123.38304402497394,2,14,55,74,98,133
388,388,388,389,3.0110411785114133,259.21614534993256,-0.0144725831204361,-62.81965295819821,405.0,366.0,365.0,64.04569208854359,172.3080626966585,172.43013575237595,1.2827018875906646,3.4509717993605733,3.4534166685451586,0.7116188009838189,1.914534029962876,1.9158903972486256,2.9762593718756025,3.1387115064180686,2.9869421256199136,1922887.602448261,1467465.932582226,1028414.9575094748,6.442614911047052,1.8011093062588592,5.324664569292148,20.544948642234544,30.058550442246464,34.271267555823506,95.1430031844453,88.69706971776145,92.21801499280753,9,64.04569208988224,172.43013575237148,249.97429280799847,1,4,15,22,35,49
389,389,389,390,4.023467108331298,259.2055542315429,-0.0193106579923938,-62.81945792537218,431.0,375.0,411.0,186.7994548493496,192.92454001030868,261.117487953429,3.7412042172158624,3.863876922302005,5.229639711250915,2.0755494983261102,2.1436060001145445,2.901305421704772,4.070189679178784,3.911596668715864,4.215838965884052,3193992.530202896,1318943.0799489596,2741371.671975523,4.926810413600486,4.69676541632987,4.913358221993417,55.86181363032404,24.892371956866047,23.17521105768915,117.40746146793155,89.56835309497623,100.16110764336086,3,186.7994548467046,261.11748795343243,458.6172675560186,0,2,5,9,12,31
390,390,390,391,2.3798005229138,259.22387159346863,-0.0109445116351376,-62.81636994666355,424.0,384.0,449.0,274.5608242690577,326.6076367751577,350.68667889688726,5.49888175244446,6.541271060258563,7.023524148229213,3.0506758252117567,3.628973741946203,3.896518654409865,2.641342319536224,2.5992635412480136,2.1623274052063017,1809526.3005359776,2200853.149778548,435190.7773217434,4.199664077253408,5.081585320710797,6.446819124789534,58.62596089041055,68.09427869054002,,124.273770909426,132.81850802992594,65.61502235064587,3,274.56082426906426,350.68667889688385,457.5384116478084,0,0,9,19,28,56
391,391,391,392,3.623432370081019,259.2176405159548,-0.0137936283668734,-62.811062087462,398.0,393.0,429.0,180.95291663687527,256.975514697096,339.26655042391536,3.624110227652226,5.146684609338622,6.7948027483799125,2.010587962631951,2.8552834966344047,3.769628338043512,3.470476863502136,3.9076161568032415,3.9767094041955056,1929411.7231787064,1391247.9256273932,1266432.3765462728,3.901353982654404,3.271353923148832,4.746059269555987,57.4691989259892,55.21434388184255,39.58893193005059,123.15314391290796,117.54712679825008,115.65124626375896,5,180.9529166372004,339.26655042246387,383.10376727221797,0,1,13,21,30,55
392,392,392,393,3.9076161568032415,259.21689999530264,-0.0141325800619049,-62.809836630201474,429.0,392.0,404.0,235.96694846762696,256.975514697096,318.2850225951202,4.725926761631112,5.146684609338622,6.37458642355163,2.6218549829736366,2.8552834966344047,3.536500251056897,3.9767094041955056,3.623432370081019,4.235669411500369,1266432.3765462728,5849613.004473626,939415.85157204,4.746059269555987,5.34897904514755,4.970700586873094,39.58893193005059,74.48969935973939,,115.65124626375896,141.66893719298096,84.96973807584222,5,235.96694846762634,318.2850225965664,378.68395725578614,0,0,13,18,27,56
393,393,393,394,5.584183291457581,259.2161601570291,-0.0144740776014419,-62.80285570452647,381.0,350.0,349.0,50.28816639518433,413.0141250567824,733.9147917355605,1.0071672872142308,8.271813146769116,14.698785476288236,0.5587574043909379,4.589045833964256,8.154608797061798,5.648346033549537,5.135341563054479,4.860203581309354,885918.8217930711,4363472.185591469,2665768.960884472,2.4351758368413643,5.040591326223927,3.13609466903156,34.517270936680795,48.08342348650415,69.60130150925566,92.03966368634144,116.0981206546929,135.62778402852786,1,50.28816639662029,733.9147917355657,927.5136676788749,1,1,2,3,6,20
394,394,394,395,1.015128704171981,259.24088362290604,-0.0031719980836991,-62.82261608599266,416.0,386.0,358.0,103.2266515090182,115.42975249944377,155.3118259186944,2.067414941152093,2.3118176505995613,3.110572558036234,1.1469627945446488,1.2825528055493771,1.7256869546521632,0.8842489443227529,1.1756663657027742,1.1727718775622602,1340748.4550717971,1159706.0487345452,2048649.5693068868,6.271788914747082,8.610231440497815,5.706694228838629,43.83398691198209,30.52784093234657,47.31045748302832,107.66788240937429,89.16618978038828,108.56938533359175,25,103.22665150901972,155.3118259186959,182.58220140717648,0,7,50,63,87,139
395,395,395,396,2.4192812271282897,259.2238114568812,-0.0109700041973888,-62.8216811511838,401.0,374.0,387.0,179.44795727051556,231.73381209899665,300.9793579457653,3.5939690244420546,4.6411458523552165,6.0279899861042905,1.9938661918946208,2.5748201344333004,3.344215088286288,2.4683727975656824,2.6269204117819296,2.2130979328129112,139434.7964467928,817503.8388426679,1702329.0650626086,,2.964423770444506,4.11015751785946,,,65.45516401348827,67.80590694625865,98.0443480675006,132.00540928696827,6,179.4479572705184,300.9793579451729,364.5810605935862,0,1,17,25,34,55
396,396,396,397,2.6114477054913205,259.2209012548313,-0.0122996786476357,-62.820708399548295,364.0,401.0,370.0,148.14129389769963,167.00863846828568,233.54561135653995,2.9669617286670475,3.3448353639625474,4.6774324198322805,1.6460143766411102,1.855651538536511,2.5949512372948926,2.7761390718220773,2.4683727975656824,2.840689828235084,373631.9277243485,139434.7964467928,598678.3527516657,2.5352064029674395,,4.933969631865012,,,,73.53429519690296,67.80590694625865,77.30166229967413,11,148.14129389890795,233.54561135631357,256.8706635353564,0,2,19,26,33,52
397,397,397,398,3.470476863502137,259.21954791127337,-0.0129219996389288,-62.81126670013921,392.0,376.0,399.0,180.95291663687527,202.4714744639863,298.85395345762845,3.624110227652226,4.055082145402828,5.985422558695468,2.010587962631951,2.249683049599852,3.320599482862544,3.623432370081019,3.3736768137668447,3.3900014249997907,5849613.004473626,2059307.7927093145,1573774.878105358,5.34897904514755,5.1125672204862616,5.484878315772753,74.48969935973939,30.93420118414429,,141.66893719298096,89.79378888920138,84.35454192367013,6,180.9529166372004,298.85395345803533,324.1707784746293,0,1,11,23,34,59
398,398,398,399,3.3900014249997907,259.2226463568435,-0.0115064155840957,-62.81083937699097,376.0,360.0,380.0,104.7881937017526,148.5732047987079,231.3635871933417,2.098689380585173,2.9756120048984043,4.633731018198064,1.1643132633528088,1.6508133866523131,2.5707065243704688,3.3736768137668447,3.2957394693233715,3.1635358960932454,2059307.7927093145,529173.6418254431,2573150.1980579034,5.1125672204862616,4.459086671770078,5.683330991489189,30.93420118414429,39.7907791418156,46.9102517455317,89.79378888920138,116.9724873599258,105.47158764469614,7,104.78819370174178,231.36358719477192,291.5393108321934,0,2,14,23,33,60
399,399,399,400,3.733931147968528,259.22060957332644,-0.0124375479172634,-62.80973767170931,399.0,376.0,398.0,291.53931083109745,301.7349667814829,324.1707784718934,5.838925493894745,6.043123258120699,6.492465861291133,3.2393256759010884,3.352610742016483,3.6018975385765986,3.3900014249997907,3.3736768137668447,3.470476863502136,1573774.878105358,2059307.7927093145,1929411.7231787064,5.484878315772753,5.1125672204862616,3.901353982654404,,30.93420118414429,57.4691989259892,84.35454192367013,89.79378888920138,123.15314391290796,6,291.5393108321934,324.1707784746293,357.8283056030418,0,0,13,26,34,60
400,400,400,401,2.4683727975656824,259.2226057670382,-0.0115209893496689,-62.820984918347314,397.0,396.0,417.0,167.00863846828568,179.44795727051556,291.2783239680473,3.3448353639625474,3.5939690244420546,5.833698470328383,1.855651538536511,1.9938661918946208,3.2364258218671984,2.6114477054913205,2.41928122712829,2.193099548347604,666182.753830169,878372.8236365169,3516927.8357635024,4.490259357342461,2.3361659557882466,4.410083622762453,45.8920146262332,46.26495547774862,74.48559240551405,104.29232905051084,110.14814278589068,141.8784147847795,8,167.00863846876064,291.27832396490044,339.1300507389579,0,2,18,25,34,51
401,401,401,402,0.0611051085868071,259.2474930140706,-0.00015319148391,-62.82035507837163,371.0,450.0,302.0,12.873122596483,25.750493579925603,32.987638384300354,0.2578218474220921,0.5157287811910499,0.6606737259424396,0.143034695516478,0.2861165953325072,0.3665293153811156,0.0442680064219307,0.045475104160527,0.0269900481778993,9763384.671706704,1193886.9756458718,13051747.621514171,8.870858840206427,5.228597215749857,8.38983040656767,48.68757115969495,47.07082174265153,51.02332140188879,109.15935669065038,115.15403467615636,118.32678224625153,39,12.873122597912907,32.987638383328395,85.54556772034168,5,14,61,76,88,120
402,402,402,403,2.782507182420649,259.21870746109784,-0.0133020485071475,-62.82005244916992,420.0,370.0,364.0,97.87845831886588,100.6783227421693,184.4189893511394,1.9603017649727523,2.0163772208489124,3.693528448739861,1.0875384257651783,1.1186480304685498,2.0490998816793304,2.704723310572314,2.840689828235084,2.7761390718220773,1132513.5388404126,598678.3527516657,373631.9277243485,2.2812309810757383,4.933969631865012,2.5352064029674395,41.89047550392976,,,102.52653749189444,77.30166229967413,73.53429519690296,10,97.8784583200342,184.4189893525007,242.11089392785348,1,4,19,24,33,52
403,403,403,404,4.235669411500369,259.2139230815023,-0.015493283908355,-62.80904382774804,415.0,445.0,429.0,152.71567798816142,234.9984719873896,240.98390012244943,3.058577119430381,4.706530193824955,4.826405859408603,1.6968408665351302,2.611094133193222,2.6775988902494423,4.405874332706817,4.1860128589719645,3.9767094041955056,2238880.8648370784,2692917.936941899,1266432.3765462728,4.2115594947706745,4.639626692549999,4.746059269555987,31.478080150552746,47.43252804361753,39.58893193005059,110.25148246686518,106.713119806788,115.65124626375896,7,152.71567798816196,240.9839001252558,318.2850225965664,0,1,10,12,20,45
404,404,404,405,2.9762593718756025,259.2163938429008,-0.014359217737653,-62.819357043574286,389.0,419.0,365.0,64.04569208854359,169.67678814685584,223.83879635152007,1.2827018875906646,3.3982728476943933,4.483025122113975,0.7116188009838189,1.8852976460761792,2.4870977372391163,3.0110411785114133,3.098045492816563,2.9869421256199136,663046.9446975717,1064852.6262737918,1028414.9575094748,6.824408986052672,4.104414567827685,5.324664569292148,5.795525581057063,,34.271267555823506,86.31895502362111,80.33115667901124,92.21801499280753,9,64.04569208988224,223.83879635293138,255.7455790411605,1,2,15,24,33,48
405,405,405,406,3.446260334622348,259.2112834822789,-0.0166947355503768,-62.81738611786797,407.0,421.0,412.0,252.74936742601795,258.7803159749616,311.6521953010355,5.06204367713738,5.182831021850546,6.241744700513912,2.8083263047335367,2.875336844166245,3.4628021700115115,3.658626326862147,3.6856638602943024,3.2018577061199403,3870891.892517231,396142.2166849599,1628380.6835723713,4.384368016461986,1.577591293701296,4.342803045440428,76.04851430175724,51.06962486431144,38.77962591693054,145.3543307570524,118.41245627801386,105.15123651639298,4,252.74936742600931,311.6521953010427,402.9696225360011,0,0,7,17,26,52
406,406,406,407,3.658626326862147,259.2091914538463,-0.0176509162321188,-62.81658013022568,406.0,421.0,437.0,252.74936742601795,266.4682763970328,482.7602823404658,5.06204367713738,5.3368048649543045,9.668683485468748,2.8083263047335367,2.960758626633703,5.364003137116297,3.446260334622348,3.6856638602943024,3.18999039223982,1417654.5218713067,396142.2166849599,1528020.869130885,1.310663406290191,1.577591293701296,5.505461586208945,34.97825887051461,51.06962486431144,23.75782566724001,110.36338814456828,118.41245627801386,96.22585261369666,2,252.74936742600931,482.76028234038796,578.6570154591965,0,0,7,15,21,49
407,407,407,408,4.117070891038575,259.2064832638568,-0.0188902606271216,-62.81325647257375,426.0,434.0,428.0,134.53943351591468,357.80776541891714,444.72859615009565,2.694544780430475,7.166144687185618,8.906987982245822,1.494882594621277,3.9756418379879737,4.941428846112181,4.229963961334171,4.48122937153933,4.5130051104182405,807715.8525461248,640502.7130404679,1093015.021718946,1.1350412632640106,,4.09850096526937,,,39.51552888812741,90.26869457106775,93.92129330905964,103.33402544222837,2,134.5394335159096,444.72859614753094,601.4704826051212,0,1,4,10,18,39
408,408,408,409,0.2576129367255422,259.2462757891189,-0.0007091786922258,-62.821149236533536,378.0,448.0,461.0,46.91281093198515,76.60713837959331,96.51344700078172,0.9395659438178726,1.5342815074364846,1.9329634298374467,0.5212534547998359,0.8511904264399273,1.0723716333420208,0.307184695587859,0.2369236585587887,0.213996099300827,2788436.182866672,807818.4830870033,1015295.1719897572,11.200262527089254,5.121270787492651,5.7285927898293,43.02638716981414,,,103.13674420694052,88.72726007831069,77.74439025930121,37,46.912810933354564,96.51344699576028,109.26095482849514,3,19,57,76,95,131
409,409,409,410,1.8841736599834185,259.22784197301,-0.0091299275664601,-62.818757345143176,418.0,435.0,449.0,229.62572286202047,246.46082756587683,297.89298407333627,4.598925213381707,4.936097314692886,5.96617634239345,2.5513969206891205,2.7384536396208583,3.309922045259297,1.9777220071288768,2.1320907731491823,2.1623274052063017,2221177.616873064,677502.0183943314,435190.7773217434,4.6906144604304885,3.3303097783648727,6.446819124789534,78.42756535960272,54.42845455420098,,148.87783373413794,114.56565773347104,65.61502235064587,4,229.62572286470078,297.8929840726223,427.0711329413074,0,0,8,14,24,55
410,410,410,411,4.215838965884052,259.20326849387527,-0.0203552994001613,-62.81869773302503,431.0,432.0,390.0,139.18383553573224,244.81065747014267,261.117487953429,2.78756248456136,4.903047842860847,5.229639711250915,1.5464870615081387,2.7201184163349232,2.901305421704772,4.070189679178784,4.214583719914674,4.023467108331298,3193992.530202896,2682057.8640602254,4347975.19629072,4.926810413600486,3.843949542092371,4.264479044725004,55.86181363032404,75.68014036220768,67.53282445906692,117.40746146793155,152.52788363309276,132.17054089445602,4,139.18383553536557,261.11748795343243,453.0276213353659,0,1,6,8,9,27
411,411,411,412,3.2018577061199403,259.21383551177,-0.0155283646576053,-62.8183947514806,419.0,405.0,406.0,136.37087632887878,306.0409099428559,311.6521953010355,2.7312247674303127,6.1293623358921625,6.241744700513912,1.515231959209767,3.400454554920626,3.4628021700115115,3.098045492816563,2.9762593718756025,3.446260334622348,1064852.6262737918,1922887.602448261,1417654.5218713067,4.104414567827685,6.442614911047052,1.310663406290191,,20.544948642234544,34.97825887051461,80.33115667901124,95.1430031844453,110.36338814456828,7,136.3708763279706,311.6521953010427,332.09154446963845,0,1,13,22,29,49
412,412,412,413,2.3134751180486663,259.2232909046984,-0.0112090299533418,-62.81837997729236,451.0,449.0,435.0,122.8801724728628,177.95906424590405,180.6289794950869,2.4610340530085733,3.564149596611538,3.61762244104734,1.365335249698478,1.9773229360656035,2.0069886610565244,2.3976500266388188,2.1623274052063017,2.1320907731491823,231373.2344876763,435190.7773217434,677502.0183943314,3.866692710170281,6.446819124789534,3.3303097783648727,,,54.42845455420098,55.93803313651851,65.61502235064587,114.56565773347104,7,122.88017247286403,180.62897949535463,193.79214057036248,0,5,15,26,32,52
413,413,413,414,3.0669575046793414,259.21554170822367,-0.0147496783267385,-62.81694785016821,437.0,422.0,412.0,141.70679593989652,176.54481285813347,332.0915444696387,2.838092129369693,3.5358250853842565,6.651102315440547,1.5745199548877418,1.961609031757042,3.6899060496626586,3.18999039223982,2.9068894892047283,3.2018577061199403,1528020.869130885,476525.7528945767,1628380.6835723713,5.505461586208945,2.819797645224029,4.342803045440428,23.75782566724001,34.940203622089925,38.77962591693054,96.22585261369666,94.55908387961136,105.15123651639298,5,141.70679593893018,332.09154446963845,385.8722537662394,0,2,11,22,29,61
414,414,414,415,4.405874332706817,259.2126709565017,-0.0160657210557099,-62.80855061157454,404.0,445.0,440.0,152.71567798816142,270.6432271617609,351.97049276461183,3.058577119430381,5.420420437709943,7.049236267463847,1.6968408665351302,3.007146968464016,3.9107832529401376,4.235669411500369,4.1860128589719645,4.235363580143321,939415.85157204,2692917.936941899,2160611.847541717,4.970700586873094,4.639626692549999,3.86182206448841,,47.43252804361753,19.24572648949476,84.96973807584222,106.713119806788,83.96840936953541,6,152.71567798816196,351.9704927633582,367.13227786090636,0,1,9,11,15,41
415,415,415,416,0.8842489443227529,259.2411149512696,-0.0030663916774597,-62.82211637618219,442.0,455.0,395.0,64.00465207182758,79.83307687032064,103.2266515090182,1.2818799414895028,1.5988903399179355,2.067414941152093,0.7111628007980855,0.8870341874480087,1.1469627945446488,0.8224546974136995,0.7828099110221015,1.015128704171981,950088.4739837612,378338.17351642175,1364275.6835838952,4.873957727770058,5.311905741012299,8.316445957589195,43.193291644209424,,65.1147173686159,111.49458117593748,69.40560367411368,131.68865172934454,19,64.00465207469621,103.22665150901972,178.05485918553885,2,5,47,65,84,137
416,416,416,417,2.193099548347604,259.2247547129056,-0.0105397889029594,-62.81992932188479,443.0,418.0,430.0,178.42850486588964,203.6511099518981,262.13755326165847,3.5735515149877943,4.078707788559616,5.250069495888462,1.9825389429543328,2.262790110576649,2.9126394806851,2.3122951372677734,1.9777220071288768,2.397899334820617,724161.3657425707,2221177.616873064,737231.5951616513,5.203162766722167,4.6906144604304885,4.289494376648952,,78.42756535960272,33.13792681883743,85.80270766168044,148.87783373413794,91.01966838588352,12,178.42850486878288,262.13755326405334,291.27832396490044,0,1,18,25,33,51
417,417,417,418,1.9777220071288768,259.2269470739617,-0.0095383797577235,-62.819817532544576,417.0,410.0,435.0,203.6511099518981,229.62572286202047,302.3349085761756,4.078707788559616,4.598925213381707,6.055138843359952,2.262790110576649,2.5513969206891205,3.359276761957513,2.193099548347604,1.8841736599834185,2.1320907731491823,3516927.8357635024,418998.68420119607,677502.0183943314,4.410083622762453,4.099584334264327,3.3303097783648727,74.48559240551405,30.308808901317448,54.42845455420098,141.8784147847795,91.91402044432292,114.56565773347104,4,203.65110995220385,302.33490857617335,403.5058163140968,0,0,13,21,30,57
418,418,418,419,3.098045492816563,259.2149824048745,-0.0150042330213491,-62.81881967326614,412.0,405.0,389.0,136.37087632887878,169.67678814685584,199.7729246462381,2.7312247674303127,3.3982728476943933,4.001035810167704,1.515231959209767,1.8852976460761792,2.2196991627359832,3.2018577061199403,2.9762593718756025,3.0110411785114133,1628380.6835723713,1922887.602448261,663046.9446975717,4.342803045440428,6.442614911047052,6.824408986052672,38.77962591693054,20.544948642234544,5.795525581057063,105.15123651639298,95.1430031844453,86.31895502362111,7,136.3708763279706,199.7729246474482,338.7094717206916,0,3,14,25,33,49
